"","id","PSU","gender","a1","a4","a4a","a5","a8","c15_a","c15_b","c15_c","k12","k7","k12a","k13","k3","k5","k26b_a","c6a","c6g","year","wave","province","time","age","corhort","female","marriage","edu","eduyear","hukouRural","race","party","party_parter","incomeFam","occ","job","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2961",2961,511,1,1946,3,2,1,1,1,1,5,1,1,NA,4000,1,997,9,2,2,2009,2,"四川省",0,63,3,0,1,1,3,1,1,1,NA,4000,997,1,0,3,3,1,1
"2962",2962,511,2,1939,4,1,5,1,1,3,5,5,4,12000,NA,5,2,1,1,1,2009,2,"四川省",0,70,4,1,0,0,4,0,1,1,1,12000,2,5,1,4,4,1,1
"2963",2963,511,2,1939,7,2,5,9,5,3,5,5,1,20000,NA,5,2,7,1,1,2009,2,"四川省",0,70,4,1,1,1,7,0,NA,0,NA,20000,2,5,1,4,4,1,1
"2964",2964,511,2,1974,12,4,5,1,5,1,5,9,1,9,NA,5,2,5,2,3,2009,2,"四川省",0,35,2,1,1,3,12,0,1,0,0,NA,2,5,1,3,2,1,0
"2965",2965,511,2,1964,12,4,5,1,5,3,5,5,1,16000,NA,5,2,7,4,4,2009,2,"四川省",0,45,2,1,1,3,12,0,1,0,NA,16000,2,5,1,1,1,0,0
"2966",2966,511,2,1951,0,1,5,1,97,997,997,5,1,9000,NA,997,997,7,1,4,2009,2,"四川省",0,58,3,1,1,0,0,0,1,0,NA,9000,997,997,0,4,1,1,0
"2967",2967,511,2,1944,3,2,5,1,5,5,5,5,4,12000,NA,5,9,5,1,1,2009,2,"四川省",0,65,3,1,0,1,3,0,1,0,0,12000,9,5,1,4,4,1,1
"2968",2968,511,2,1964,8,3,5,1,5,5,5,5,1,10000,NA,5,2,7,1,1,2009,2,"四川省",0,45,2,1,1,2,8,0,1,0,NA,10000,2,5,1,4,4,1,1
"2969",2969,511,2,1952,4,2,1,1,97,997,997,1,1,NA,23000,1,997,5,2,2,2009,2,"四川省",0,57,3,1,1,1,4,1,1,0,0,23000,997,1,0,3,3,1,1
"2970",2970,511,1,1965,5,1,1,1,5,3,5,1,1,NA,10000,1,997,7,1,1,2009,2,"四川省",0,44,2,0,1,0,5,1,1,0,NA,10000,997,1,0,4,4,1,1
"2971",2971,511,1,1958,10,4,1,1,97,997,997,1,1,NA,8,1,997,7,1,1,2009,2,"四川省",0,51,3,0,1,3,10,1,1,0,NA,NA,997,1,0,4,4,1,1
"2972",2972,511,1,1949,2,2,1,1,97,997,997,1,4,NA,9,1,997,5,1,3,2009,2,"四川省",0,60,3,0,0,1,2,1,1,0,0,NA,997,1,0,4,2,1,0
"2973",2973,511,1,1951,6,2,1,1,1,1,5,1,1,NA,9,6,1,5,2,8,2009,2,"四川省",0,58,3,0,1,1,6,1,1,1,0,NA,1,6,1,3,-3,1,NA
"2974",2974,511,1,1951,2,1,1,1,97,997,997,1,1,NA,4500,1,997,7,1,1,2009,2,"四川省",0,58,3,0,1,0,2,1,1,0,NA,4500,997,1,0,4,4,1,1
"2975",2975,511,2,1944,4,1,1,1,1,5,5,1,1,NA,2000,6,1,5,1,8,2009,2,"四川省",0,65,3,1,1,0,4,1,1,1,0,2000,1,6,1,4,-3,1,NA
"2976",2976,511,1,1953,3,2,1,1,97,997,997,1,1,NA,8,1,997,7,1,1,2009,2,"四川省",0,56,3,0,1,1,3,1,1,0,NA,NA,997,1,0,4,4,1,1
"2977",2977,511,2,1976,6,2,1,1,97,997,997,1,1,NA,9,1,997,7,1,1,2009,2,"四川省",0,33,2,1,1,1,6,1,1,0,NA,NA,997,1,0,4,4,1,1
"2978",2978,511,2,1959,5,2,1,1,97,997,997,1,1,NA,9,1,997,5,2,2,2009,2,"四川省",0,50,3,1,1,1,5,1,1,0,0,NA,997,1,0,3,3,1,1
"2979",2979,511,2,1966,9,3,1,1,5,1,5,1,1,NA,10000,1,997,1,2,8,2009,2,"四川省",0,43,2,1,1,2,9,1,1,0,1,10000,997,1,0,3,-3,1,NA
"2980",2980,511,2,1991,9,3,1,1,97,997,997,5,5,9,NA,2,8,7,2,8,2009,2,"四川省",0,18,1,1,0,2,9,1,1,0,NA,NA,8,2,0,3,-3,1,NA
"2981",2981,511,2,1941,6,2,1,1,97,997,997,1,1,NA,1000,1,997,5,1,1,2009,2,"四川省",0,68,3,1,1,1,6,1,1,0,0,1000,997,1,0,4,4,1,1
"2982",2982,511,1,1961,9,3,1,1,97,997,997,1,1,NA,10000,9,10,5,1,2,2009,2,"四川省",0,48,2,0,1,2,9,1,1,0,0,10000,10,9,0,4,3,1,1
"2983",2983,511,2,1945,6,2,1,1,97,997,997,1,1,NA,5000,997,997,5,1,1,2009,2,"四川省",0,64,3,1,1,1,6,1,1,0,0,5000,997,997,0,4,4,1,1
"2984",2984,511,2,1950,2,2,1,1,97,997,997,1,1,NA,8000,1,997,5,1,2,2009,2,"四川省",0,59,3,1,1,1,2,1,1,0,0,8000,997,1,0,4,3,1,1
"2985",2985,511,1,1990,11,5,1,1,5,1,5,5,5,45000,NA,997,997,7,1,2,2009,2,"四川省",0,19,1,0,0,3,11,1,1,0,NA,45000,997,997,0,4,3,1,1
"2986",2986,511,1,1987,99,5,1,1,97,997,997,1,1,NA,5000,997,997,7,1,2,2009,2,"四川省",0,22,1,0,1,3,99,1,1,0,NA,5000,997,997,0,4,3,1,1
"2987",2987,511,2,1946,0,1,1,1,97,997,997,1,1,NA,15000,1,997,7,1,1,2009,2,"四川省",0,63,3,1,1,0,0,1,1,0,NA,15000,997,1,0,4,4,1,1
"2988",2988,511,2,1953,4,2,1,1,97,997,997,1,1,NA,1e+05,9,3,5,1,1,2009,2,"四川省",0,56,3,1,1,1,4,1,1,0,0,1e+05,3,9,1,4,4,1,1
"2989",2989,511,1,1956,10,4,1,1,5,3,5,1,1,NA,9,1,997,5,1,8,2009,2,"四川省",0,53,3,0,1,3,10,1,1,0,0,NA,997,1,0,4,-3,1,NA
"2990",2990,511,1,1952,4,5,1,1,97,997,997,1,1,NA,3500,997,997,7,1,2,2009,2,"四川省",0,57,3,0,1,3,4,1,1,0,NA,3500,997,997,0,4,3,1,1
"2991",2991,511,2,1963,9,3,1,1,97,997,997,1,1,NA,4500,1,997,7,1,3,2009,2,"四川省",0,46,2,1,1,2,9,1,1,0,NA,4500,997,1,0,4,2,1,0
"2992",2992,511,2,1962,1,1,1,1,97,997,997,1,1,NA,5000,1,997,7,1,3,2009,2,"四川省",0,47,2,1,1,0,1,1,1,0,NA,5000,997,1,0,4,2,1,0
"2993",2993,511,2,1973,9,3,1,1,97,997,997,1,1,NA,8,1,997,7,1,1,2009,2,"四川省",0,36,2,1,1,2,9,1,1,0,NA,NA,997,1,0,4,4,1,1
"2994",2994,511,2,1987,6,2,1,1,97,997,997,1,1,NA,9,997,997,7,1,1,2009,2,"四川省",0,22,1,1,1,1,6,1,1,0,NA,NA,997,997,0,4,4,1,1
"2995",2995,511,2,1976,9,3,1,1,5,3,5,1,1,NA,10000,2,8,5,1,2,2009,2,"四川省",0,33,2,1,1,2,9,1,1,0,0,10000,8,2,0,4,3,1,1
"2996",2996,511,1,1955,9,3,1,1,5,5,5,1,1,NA,10000,9,3,5,1,3,2009,2,"四川省",0,54,3,0,1,2,9,1,1,0,0,10000,3,9,1,4,2,1,0
"2997",2997,511,1,1983,9,3,1,1,97,997,997,1,5,NA,10000,5,10,5,2,8,2009,2,"四川省",0,26,1,0,0,2,9,1,1,0,0,10000,10,5,0,3,-3,1,NA
"2998",2998,511,2,1962,4,2,1,1,5,5,5,1,1,NA,8,997,997,5,1,1,2009,2,"四川省",0,47,2,1,1,1,4,1,1,0,0,NA,997,997,0,4,4,1,1
"2999",2999,512,1,1964,9,3,1,1,5,3,5,1,1,NA,8,1,997,5,1,2,2009,2,"四川省",0,45,2,0,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"3000",3000,512,1,1962,9,3,5,1,97,997,997,5,2,2800,NA,997,997,7,1,3,2009,2,"四川省",0,47,2,0,0,2,9,0,1,0,NA,2800,997,997,0,4,2,1,0
"3001",3001,512,2,1964,4,2,1,1,97,997,997,1,1,NA,9,997,997,5,2,1,2009,2,"四川省",0,45,2,1,1,1,4,1,1,0,0,NA,997,997,0,3,4,1,1
"3002",3002,512,2,1969,6,2,5,1,5,5,5,5,1,2000,NA,997,997,5,2,2,2009,2,"四川省",0,40,2,1,1,1,6,0,1,0,0,2000,997,997,0,3,3,1,1
"3003",3003,512,2,1945,9,3,5,1,97,997,997,5,1,40000,NA,2,2,5,1,1,2009,2,"四川省",0,64,3,1,1,2,9,0,1,0,0,40000,2,2,1,4,4,1,1
"3004",3004,512,2,1982,9,3,1,1,5,1,5,5,1,8,NA,4,10,5,1,2,2009,2,"四川省",0,27,1,1,1,2,9,1,1,0,0,NA,10,4,0,4,3,1,1
"3005",3005,512,1,1942,6,2,1,1,97,997,997,1,1,NA,9,997,997,5,1,2,2009,2,"四川省",0,67,3,0,1,1,6,1,1,0,0,NA,997,997,0,4,3,1,1
"3006",3006,512,2,1966,1,1,1,1,97,997,997,5,1,5000,NA,997,997,5,2,2,2009,2,"四川省",0,43,2,1,1,0,1,1,1,0,0,5000,997,997,0,3,3,1,1
"3007",3007,512,2,1954,6,2,1,1,97,997,997,5,4,1000,NA,997,997,7,2,2,2009,2,"四川省",0,55,3,1,0,1,6,1,1,0,NA,1000,997,997,0,3,3,1,1
"3008",3008,512,2,1958,12,4,1,1,5,3,5,1,1,NA,9,5,77,5,1,1,2009,2,"四川省",0,51,3,1,1,3,12,1,1,0,0,NA,77,5,0,4,4,1,1
"3009",3009,512,2,1951,9,3,1,1,5,5,5,5,1,9,NA,1,997,1,1,2,2009,2,"四川省",0,58,3,1,1,2,9,1,1,0,1,NA,997,1,0,4,3,1,1
"3010",3010,512,2,1941,99,1,1,1,97,997,997,1,1,NA,2000,1,997,5,1,2,2009,2,"四川省",0,68,3,1,1,0,99,1,1,0,0,2000,997,1,0,4,3,1,1
"3011",3011,512,2,1984,6,2,1,1,97,997,997,5,1,3000,NA,77,97,5,3,2,2009,2,"四川省",0,25,1,1,1,1,6,1,1,0,0,3000,97,77,NA,2,3,0,1
"3012",3012,512,1,1969,8,3,1,1,97,997,997,5,1,10000,NA,3,8,5,2,3,2009,2,"四川省",0,40,2,0,1,2,8,1,1,0,0,10000,8,3,0,3,2,1,0
"3013",3013,512,2,1953,2,1,1,1,97,997,997,1,1,NA,2500,1,997,5,1,1,2009,2,"四川省",0,56,3,1,1,0,2,1,1,0,0,2500,997,1,0,4,4,1,1
"3014",3014,512,2,1988,9,3,1,1,5,3,5,5,1,8,NA,997,997,5,2,2,2009,2,"四川省",0,21,1,1,1,2,9,1,1,0,0,NA,997,997,0,3,3,1,1
"3015",3015,512,2,1945,1,1,1,1,97,997,997,1,1,NA,9,997,997,5,1,2,2009,2,"四川省",0,64,3,1,1,0,1,1,1,0,0,NA,997,997,0,4,3,1,1
"3016",3016,512,2,1974,6,2,1,1,97,997,997,1,1,NA,9,1,997,5,1,2,2009,2,"四川省",0,35,2,1,1,1,6,1,1,0,0,NA,997,1,0,4,3,1,1
"3017",3017,512,2,1968,0,1,1,1,97,997,997,5,1,10000,NA,77,77,5,1,1,2009,2,"四川省",0,41,2,1,1,0,0,1,1,0,0,10000,77,77,NA,4,4,1,1
"3018",3018,512,1,1940,3,1,1,1,97,997,997,1,1,NA,9,5,6,5,1,1,2009,2,"四川省",0,69,3,0,1,0,3,1,1,0,0,NA,6,5,1,4,4,1,1
"3019",3019,512,1,1945,9,5,5,1,5,3,5,5,1,9,NA,77,6,5,1,1,2009,2,"四川省",0,64,3,0,1,3,9,0,1,0,0,NA,6,77,1,4,4,1,1
"3020",3020,512,1,1968,6,2,1,1,97,997,997,1,1,NA,6000,1,997,5,1,1,2009,2,"四川省",0,41,2,0,1,1,6,1,1,0,0,6000,997,1,0,4,4,1,1
"3021",3021,512,1,1971,6,2,1,1,97,997,997,1,1,NA,8000,1,997,5,1,4,2009,2,"四川省",0,38,2,0,1,1,6,1,1,0,0,8000,997,1,0,4,1,1,0
"3022",3022,512,2,1975,6,2,1,1,97,997,997,1,1,NA,9,5,10,5,1,2,2009,2,"四川省",0,34,2,1,1,1,6,1,1,0,0,NA,10,5,0,4,3,1,1
"3023",3023,512,2,1968,6,2,1,1,97,997,997,5,1,20000,NA,3,8,5,1,1,2009,2,"四川省",0,41,2,1,1,1,6,1,1,0,0,20000,8,3,0,4,4,1,1
"3024",3024,512,2,1981,9,3,1,1,97,997,997,5,1,5000,NA,3,8,5,2,2,2009,2,"四川省",0,28,1,1,1,2,9,1,1,0,0,5000,8,3,0,3,3,1,1
"3025",3025,512,2,1971,9,3,1,1,5,3,5,5,1,9,NA,3,8,5,2,2,2009,2,"四川省",0,38,2,1,1,2,9,1,1,0,0,NA,8,3,0,3,3,1,1
"3026",3026,512,1,1971,6,2,1,1,97,997,997,5,1,10000,NA,3,8,5,1,2,2009,2,"四川省",0,38,2,0,1,1,6,1,1,0,0,10000,8,3,0,4,3,1,1
"3027",3027,512,2,1968,6,2,1,1,5,3,5,5,1,9,NA,3,8,5,1,1,2009,2,"四川省",0,41,2,1,1,1,6,1,1,0,0,NA,8,3,0,4,4,1,1
"3028",3028,512,1,1969,6,2,1,1,97,997,997,5,1,9,NA,5,6,5,3,1,2009,2,"四川省",0,40,2,0,1,1,6,1,1,0,0,NA,6,5,1,2,4,0,1
"3029",3029,512,1,1983,8,3,1,1,97,997,997,5,1,9,NA,997,997,5,1,1,2009,2,"四川省",0,26,1,0,1,2,8,1,1,0,0,NA,997,997,0,4,4,1,1
"3030",3030,512,2,1955,6,2,1,1,97,997,997,1,1,NA,6000,3,8,5,1,1,2009,2,"四川省",0,54,3,1,1,1,6,1,1,0,0,6000,8,3,0,4,4,1,1
"3031",3031,512,2,1952,9,3,1,1,5,3,5,5,1,8,NA,997,997,5,1,1,2009,2,"四川省",0,57,3,1,1,2,9,1,1,0,0,NA,997,997,0,4,4,1,1
"3032",3032,512,2,1988,15,4,1,1,5,1,5,5,5,8,NA,997,997,9,3,3,2009,2,"四川省",0,21,1,1,0,3,15,1,1,0,NA,NA,997,997,0,2,2,0,0
"3033",3033,512,2,1942,12,4,1,1,5,3,5,5,1,15000,NA,77,6,5,1,1,2009,2,"四川省",0,67,3,1,1,3,12,1,1,0,0,15000,6,77,1,4,4,1,1
"3034",3034,512,2,1967,9,3,5,1,97,997,997,5,1,8,NA,4,10,9,1,1,2009,2,"四川省",0,42,2,1,1,2,9,0,1,0,NA,NA,10,4,0,4,4,1,1
"3035",3035,512,1,1965,6,2,1,1,97,997,997,5,1,9,NA,1,997,5,1,1,2009,2,"四川省",0,44,2,0,1,1,6,1,1,0,0,NA,997,1,0,4,4,1,1
"3036",3036,512,1,1945,0,99,1,1,97,997,997,1,1,NA,8,1,997,5,2,2,2009,2,"四川省",0,64,3,0,1,NA,0,1,1,0,0,NA,997,1,0,3,3,1,1
"3037",3037,512,1,1943,6,2,1,1,97,997,997,5,1,10000,NA,5,2,5,1,2,2009,2,"四川省",0,66,3,0,1,1,6,1,1,0,0,10000,2,5,1,4,3,1,1
"3038",3038,512,2,1944,0,1,1,1,5,3,5,5,1,9,NA,1,997,5,1,3,2009,2,"四川省",0,65,3,1,1,0,0,1,1,0,0,NA,997,1,0,4,2,1,0
"3039",3039,512,2,1956,2,1,1,1,97,997,997,1,1,NA,9,997,997,5,1,1,2009,2,"四川省",0,53,3,1,1,0,2,1,1,0,0,NA,997,997,0,4,4,1,1
"3040",3040,512,2,1956,6,2,1,1,97,997,997,5,1,30000,NA,1,997,1,1,2,2009,2,"四川省",0,53,3,1,1,1,6,1,1,0,1,30000,997,1,0,4,3,1,1
"3041",3041,512,2,1967,6,2,1,1,97,997,997,1,1,NA,2000,1,997,5,2,2,2009,2,"四川省",0,42,2,1,1,1,6,1,1,0,0,2000,997,1,0,3,3,1,1
"3042",3042,512,2,1958,6,2,1,1,97,997,997,1,1,NA,40000,3,8,5,1,1,2009,2,"四川省",0,51,3,1,1,1,6,1,1,0,0,40000,8,3,0,4,4,1,1
"3043",3043,512,2,1940,0,1,1,1,97,997,997,5,4,9,NA,1,997,1,1,1,2009,2,"四川省",0,69,3,1,0,0,0,1,1,0,1,NA,997,1,0,4,4,1,1
"3044",3044,512,2,1941,0,1,1,1,97,997,997,5,1,9,NA,1,997,1,1,1,2009,2,"四川省",0,68,3,1,1,0,0,1,1,0,1,NA,997,1,0,4,4,1,1
"3045",3045,512,2,1960,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,2,2,2009,2,"四川省",0,49,2,1,1,2,9,1,1,0,0,NA,997,1,0,3,3,1,1
"3046",3046,512,2,1941,4,2,1,1,5,3,5,5,1,2000,NA,997,997,5,1,2,2009,2,"四川省",0,68,3,1,1,1,4,1,1,0,0,2000,997,997,0,4,3,1,1
"3047",3047,512,1,1967,3,5,1,1,97,997,997,5,1,18000,NA,3,8,5,1,1,2009,2,"四川省",0,42,2,0,1,3,3,1,1,0,0,18000,8,3,0,4,4,1,1
"3048",3048,512,1,1972,5,2,1,1,97,997,997,5,1,0,NA,3,8,5,2,2,2009,2,"四川省",0,37,2,0,1,1,5,1,1,0,0,0,8,3,0,3,3,1,1
"3049",3049,512,1,1977,11,5,1,1,5,1,5,1,1,NA,8,3,8,5,8,2,2009,2,"四川省",0,32,2,0,1,3,11,1,1,0,0,NA,8,3,0,-3,3,NA,1
"3050",3050,512,1,1970,11,4,1,1,5,3,5,5,1,15000,NA,3,8,5,1,3,2009,2,"四川省",0,39,2,0,1,3,11,1,1,0,0,15000,8,3,0,4,2,1,0
"3051",3051,512,2,1957,9,4,1,1,5,3,5,5,1,90000,NA,2,8,1,1,1,2009,2,"四川省",0,52,3,1,1,3,9,1,1,0,1,90000,8,2,0,4,4,1,1
"3052",3052,512,2,1953,6,2,1,1,97,997,997,5,1,2000,NA,2,8,5,1,1,2009,2,"四川省",0,56,3,1,1,1,6,1,1,0,0,2000,8,2,0,4,4,1,1
"3053",3053,512,2,1975,9,3,1,1,5,3,5,5,1,10000,NA,2,10,5,1,1,2009,2,"四川省",0,34,2,1,1,2,9,1,1,0,0,10000,10,2,0,4,4,1,1
"3054",3054,513,1,1945,2,1,1,1,1,5,5,1,1,NA,4000,1,997,5,1,8,2009,2,"四川省",0,64,3,0,1,0,2,1,1,1,0,4000,997,1,0,4,-3,1,NA
"3055",3055,513,2,1960,2,1,1,1,97,997,997,1,1,NA,10000,1,997,5,1,3,2009,2,"四川省",0,49,2,1,1,0,2,1,1,0,0,10000,997,1,0,4,2,1,0
"3056",3056,513,1,1939,4,2,1,1,1,3,5,1,4,NA,10000,1,997,5,1,1,2009,2,"四川省",0,70,4,0,0,1,4,1,1,1,0,10000,997,1,0,4,4,1,1
"3057",3057,513,1,1954,3,1,1,1,97,997,997,1,5,NA,2000,1,997,7,1,1,2009,2,"四川省",0,55,3,0,0,0,3,1,1,0,NA,2000,997,1,0,4,4,1,1
"3058",3058,513,1,1963,9,3,1,1,97,997,997,1,1,NA,1000,1,997,5,2,1,2009,2,"四川省",0,46,2,0,1,2,9,1,1,0,0,1000,997,1,0,3,4,1,1
"3059",3059,513,1,1953,3,1,1,1,97,997,997,1,1,NA,1200,1,997,7,1,3,2009,2,"四川省",0,56,3,0,1,0,3,1,1,0,NA,1200,997,1,0,4,2,1,0
"3060",3060,513,1,1956,5,1,1,1,97,997,997,5,5,2000,NA,1,997,7,1,1,2009,2,"四川省",0,53,3,0,0,0,5,1,1,0,NA,2000,997,1,0,4,4,1,1
"3061",3061,513,2,1959,0,1,1,1,97,997,997,1,1,NA,10000,1,997,5,1,3,2009,2,"四川省",0,50,3,1,1,0,0,1,1,0,0,10000,997,1,0,4,2,1,0
"3062",3062,513,2,1962,9,3,1,1,97,997,997,1,1,NA,15000,1,997,5,1,2,2009,2,"四川省",0,47,2,1,1,2,9,1,1,0,0,15000,997,1,0,4,3,1,1
"3063",3063,513,2,1969,5,1,1,1,97,997,997,1,1,NA,0,1,997,5,1,1,2009,2,"四川省",0,40,2,1,1,0,5,1,1,0,0,0,997,1,0,4,4,1,1
"3064",3064,513,1,1953,3,1,1,1,97,997,997,1,5,NA,80,1,997,7,1,1,2009,2,"四川省",0,56,3,0,0,0,3,1,1,0,NA,80,997,1,0,4,4,1,1
"3065",3065,513,1,1951,4,2,1,1,9,1,9,1,1,NA,7000,1,997,5,1,1,2009,2,"四川省",0,58,3,0,1,1,4,1,1,NA,0,7000,997,1,0,4,4,1,1
"3066",3066,513,2,1973,6,2,1,1,97,997,997,1,1,NA,20000,1,997,7,1,1,2009,2,"四川省",0,36,2,1,1,1,6,1,1,0,NA,20000,997,1,0,4,4,1,1
"3067",3067,513,2,1952,0,1,1,1,97,997,997,1,1,NA,2000,997,997,5,2,1,2009,2,"四川省",0,57,3,1,1,0,0,1,1,0,0,2000,997,997,0,3,4,1,1
"3068",3068,513,1,1972,9,3,1,1,97,997,997,1,1,NA,6000,1,997,5,1,2,2009,2,"四川省",0,37,2,0,1,2,9,1,1,0,0,6000,997,1,0,4,3,1,1
"3069",3069,513,2,1941,0,1,1,1,97,997,997,1,1,NA,10000,997,997,5,1,1,2009,2,"四川省",0,68,3,1,1,0,0,1,1,0,0,10000,997,997,0,4,4,1,1
"3070",3070,521,2,1942,0,1,1,7,97,997,997,1,1,NA,8,1,997,5,2,2,2009,2,"贵州省",0,67,3,1,1,0,0,1,0,0,0,NA,997,1,0,3,3,1,1
"3071",3071,521,1,1962,5,2,1,1,97,997,997,1,4,NA,8,1,997,7,1,1,2009,2,"贵州省",0,47,2,0,0,1,5,1,1,0,NA,NA,997,1,0,4,4,1,1
"3072",3072,521,2,1953,0,1,1,7,97,997,997,1,1,NA,4000,1,997,7,1,4,2009,2,"贵州省",0,56,3,1,1,0,0,1,0,0,NA,4000,997,1,0,4,1,1,0
"3073",3073,521,2,1983,9,3,1,7,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"贵州省",0,26,1,1,1,2,9,1,0,0,0,NA,997,1,0,4,4,1,1
"3074",3074,521,2,1952,0,1,1,7,5,3,5,1,1,NA,8,1,997,1,2,2,2009,2,"贵州省",0,57,3,1,1,0,0,1,0,0,1,NA,997,1,0,3,3,1,1
"3075",3075,521,1,1974,9,3,1,1,97,997,997,1,1,NA,0,1,997,5,1,1,2009,2,"贵州省",0,35,2,0,1,2,9,1,1,0,0,0,997,1,0,4,4,1,1
"3076",3076,521,2,1973,0,1,1,7,97,997,997,1,1,NA,8,1,997,5,1,8,2009,2,"贵州省",0,36,2,1,1,0,0,1,0,0,0,NA,997,1,0,4,-3,1,NA
"3077",3077,521,2,1955,3,1,1,1,97,997,997,5,1,8,NA,1,997,5,1,1,2009,2,"贵州省",0,54,3,1,1,0,3,1,1,0,0,NA,997,1,0,4,4,1,1
"3078",3078,521,2,1949,0,1,1,7,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"贵州省",0,60,3,1,1,0,0,1,0,0,0,NA,997,1,0,4,4,1,1
"3079",3079,521,1,1977,10,3,1,1,97,997,997,5,1,20000,NA,1,997,5,1,2,2009,2,"贵州省",0,32,2,0,1,2,10,1,1,0,0,20000,997,1,0,4,3,1,1
"3080",3080,521,1,1949,9,3,1,7,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"贵州省",0,60,3,0,1,2,9,1,0,0,0,NA,997,1,0,4,4,1,1
"3081",3081,521,2,1964,2,2,1,7,97,997,997,1,1,NA,8,1,997,5,8,8,2009,2,"贵州省",0,45,2,1,1,1,2,1,0,0,0,NA,997,1,0,-3,-3,NA,NA
"3082",3082,521,2,1955,0,99,1,1,97,997,997,1,1,NA,5000,1,997,5,1,1,2009,2,"贵州省",0,54,3,1,1,NA,0,1,1,0,0,5000,997,1,0,4,4,1,1
"3083",3083,521,1,1953,9,3,1,7,5,1,5,5,1,5000,NA,1,997,5,1,8,2009,2,"贵州省",0,56,3,0,1,2,9,1,0,0,0,5000,997,1,0,4,-3,1,NA
"3084",3084,521,1,1943,6,2,1,1,97,997,997,5,4,8,NA,997,997,5,1,1,2009,2,"贵州省",0,66,3,0,0,1,6,1,1,0,0,NA,997,997,0,4,4,1,1
"3085",3085,521,2,1942,0,99,1,7,97,997,997,1,1,NA,8,997,997,1,8,8,2009,2,"贵州省",0,67,3,1,1,NA,0,1,0,0,1,NA,997,997,0,-3,-3,NA,NA
"3086",3086,521,1,1963,11,4,1,1,5,1,5,5,1,10000,NA,1,997,5,1,2,2009,2,"贵州省",0,46,2,0,1,3,11,1,1,0,0,10000,997,1,0,4,3,1,1
"3087",3087,521,1,1950,8,3,1,7,5,3,5,1,1,NA,2000,1,997,5,1,2,2009,2,"贵州省",0,59,3,0,1,2,8,1,0,0,0,2000,997,1,0,4,3,1,1
"3088",3088,521,1,1961,5,3,1,1,97,997,997,1,1,NA,800,1,997,5,2,1,2009,2,"贵州省",0,48,2,0,1,2,5,1,1,0,0,800,997,1,0,3,4,1,1
"3089",3089,521,1,1941,5,2,1,7,97,997,997,1,4,NA,2500,1,997,5,1,1,2009,2,"贵州省",0,68,3,0,0,1,5,1,0,0,0,2500,997,1,0,4,4,1,1
"3090",3090,521,2,1943,0,99,1,7,97,997,997,5,1,9,NA,997,997,5,1,1,2009,2,"贵州省",0,66,3,1,1,NA,0,1,0,0,0,NA,997,997,0,4,4,1,1
"3091",3091,521,1,1946,1,1,1,7,97,997,997,1,1,NA,3000,1,997,5,1,1,2009,2,"贵州省",0,63,3,0,1,0,1,1,0,0,0,3000,997,1,0,4,4,1,1
"3092",3092,521,2,1969,0,1,1,7,97,997,997,1,1,NA,8,1,997,5,2,8,2009,2,"贵州省",0,40,2,1,1,0,0,1,0,0,0,NA,997,1,0,3,-3,1,NA
"3093",3093,521,1,1944,2,1,1,7,97,997,997,1,1,NA,8,997,997,5,1,3,2009,2,"贵州省",0,65,3,0,1,0,2,1,0,0,0,NA,997,997,0,4,2,1,0
"3094",3094,521,1,1974,8,3,1,7,97,997,997,1,1,NA,20000,1,997,5,1,1,2009,2,"贵州省",0,35,2,0,1,2,8,1,0,0,0,20000,997,1,0,4,4,1,1
"3095",3095,521,1,1967,3,1,1,7,3,3,5,1,1,NA,10000,1,997,7,2,2,2009,2,"贵州省",0,42,2,0,1,0,3,1,0,1,NA,10000,997,1,0,3,3,1,1
"3096",3096,521,1,1971,8,99,1,7,97,997,997,1,1,NA,5000,1,997,5,1,1,2009,2,"贵州省",0,38,2,0,1,NA,8,1,0,0,0,5000,997,1,0,4,4,1,1
"3097",3097,521,1,1956,5,2,1,7,5,1,5,1,5,NA,8,1,997,7,1,1,2009,2,"贵州省",0,53,3,0,0,1,5,1,0,0,NA,NA,997,1,0,4,4,1,1
"3098",3098,521,1,1949,3,2,1,8,97,997,997,1,4,NA,3000,1,997,5,2,2,2009,2,"贵州省",0,60,3,0,0,1,3,1,NA,0,0,3000,997,1,0,3,3,1,1
"3099",3099,521,2,1947,0,1,1,1,97,997,997,1,1,NA,1000,1,997,5,1,1,2009,2,"贵州省",0,62,3,1,1,0,0,1,1,0,0,1000,997,1,0,4,4,1,1
"3100",3100,521,2,1982,5,2,1,1,97,997,997,1,1,NA,9,1,997,5,2,2,2009,2,"贵州省",0,27,1,1,1,1,5,1,1,0,0,NA,997,1,0,3,3,1,1
"3101",3101,521,2,1979,6,2,1,7,97,997,997,1,1,NA,25000,1,997,5,2,2,2009,2,"贵州省",0,30,2,1,1,1,6,1,0,0,0,25000,997,1,0,3,3,1,1
"3102",3102,521,2,1973,5,2,1,7,97,997,997,1,1,NA,10000,1,997,5,1,1,2009,2,"贵州省",0,36,2,1,1,1,5,1,0,0,0,10000,997,1,0,4,4,1,1
