"","id","v3_1","v3_2","v3_3","a1b1","a1c1","a1d1","a1e1","a2","a3","a4a","b3","b5a","b11a2","c5a1","d4a","d4b","d4c","f1a_1","f1a_2","f1a_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","race","party","socialLevel","incomePer","incomeFam","occ","occR","trust_gover","trust_quxian","trust_xiangzhen","trust_goverR","trust_quxianR","trust_xiangzhenR"
"6591",8549,35,107,216,2,1989,4,2,1,4,1,NA,NA,10000,1e+05,3,3,2,4,4,4,2021,4,1,1,32,2,1,1,3,1,0,3,10000,1e+05,NA,NA,4,4,4,1,1,1
"6592",8552,36,104,241,2,1972,2,2,1,4,1,NA,NA,-8,75000,3,-1,-1,-1,-1,3,2021,4,1,1,49,2,1,1,1,1,0,3,NA,75000,NA,NA,-1,-1,3,0,0,1
"6593",8553,34,19,187,2,1964,8,2,1,1,2,1,3,1e+05,3e+05,2,2,3,3,3,3,2021,4,1,1,57,3,1,0,4,1,1,2,1e+05,3e+05,3,1,3,3,3,1,1,1
"6594",8554,41,44,309,1,1979,3,2,1,4,2,1,7,50000,65000,4,5,4,3,3,3,2021,4,1,0,42,2,1,0,2,1,0,4,50000,65000,7,0,3,3,3,1,1,1
"6595",8555,41,148,336,2,1974,1,2,1,4,1,1,7,2400,64000,5,5,5,3,2,2,2021,4,1,1,47,2,1,1,0,1,0,5,2400,64000,7,0,3,2,2,1,0,0
"6596",8558,43,118,388,1,1962,4,2,1,4,3,NA,NA,-8,38400,4,4,3,3,3,3,2021,4,1,0,59,3,1,0,3,1,0,4,NA,38400,NA,NA,3,3,3,1,1,1
"6597",8559,44,103,418,2,1971,2,2,1,4,1,1,5,21600,-1,4,-1,-1,4,3,3,2021,4,1,1,50,3,1,1,1,1,0,4,21600,NA,5,0,4,3,3,1,1,1
"6598",8560,44,103,418,1,1995,3,1,1,4,2,1,7,60000,350000,3,4,2,4,3,3,2021,4,1,0,26,1,0,0,2,1,0,3,60000,350000,7,0,4,3,3,1,1,1
"6599",8561,43,118,388,2,1973,3,2,1,1,2,1,2,36000,80000,4,4,4,4,4,-1,2021,4,1,1,48,2,1,0,2,1,1,4,36000,80000,2,1,4,4,-1,1,1,0
"6600",8562,36,104,241,1,1959,3,2,1,4,1,4,NA,2000,12000,4,4,4,3,3,2,2021,4,1,0,62,3,1,1,2,1,0,4,2000,12000,NA,NA,3,3,2,1,1,0
"6601",8563,34,128,212,1,1963,7,3,1,4,2,1,5,-8,150000,3,4,2,4,3,3,2021,4,1,0,58,3,1,0,4,1,0,3,NA,150000,5,0,4,3,3,1,1,1
"6602",8564,33,38,179,1,1975,7,2,1,1,3,NA,NA,60000,120000,3,2,3,4,4,4,2021,4,1,0,46,2,1,0,4,1,1,3,60000,120000,NA,NA,4,4,4,1,1,1
"6603",8565,41,148,336,1,1970,2,2,1,4,1,2,7,27000,30000,3,5,3,3,3,3,2021,4,1,0,51,3,1,1,1,1,0,3,27000,30000,7,0,3,3,3,1,1,1
"6604",8566,32,83,162,1,1962,3,2,1,4,3,3,5,28000,30000,3,3,3,4,4,4,2021,4,1,0,59,3,1,0,2,1,0,3,28000,30000,5,0,4,4,4,1,1,1
"6605",8567,43,118,388,2,1977,7,2,1,1,2,1,2,75000,173600,3,4,2,4,4,3,2021,4,1,1,44,2,1,0,4,1,1,3,75000,173600,2,1,4,4,3,1,1,1
"6606",8569,33,38,179,1,1966,3,2,1,1,3,NA,NA,-8,2e+05,5,5,-1,4,4,4,2021,4,1,0,55,3,1,0,2,1,1,5,NA,2e+05,NA,NA,4,4,4,1,1,1
"6607",8570,44,103,418,2,1979,3,2,1,4,1,NA,NA,-8,50000,4,5,3,3,-1,-1,2021,4,1,1,42,2,1,1,2,1,0,4,NA,50000,NA,NA,3,-1,-1,1,0,0
"6608",8571,43,118,388,1,2003,4,1,1,4,1,NA,NA,-8,150000,3,4,2,4,3,3,2021,4,1,0,18,1,0,1,3,1,0,3,NA,150000,NA,NA,4,3,3,1,1,1
"6609",8573,41,148,336,2,1989,2,2,1,4,1,NA,NA,-8,120000,3,5,1,4,3,3,2021,4,1,1,32,2,1,1,1,1,0,3,NA,120000,NA,NA,4,3,3,1,1,1
"6610",8574,44,32,417,2,1984,3,2,1,4,1,NA,NA,-8,70000,3,3,3,3,2,2,2021,4,1,1,37,2,1,1,2,1,0,3,NA,70000,NA,NA,3,2,2,1,0,0
"6611",8576,15,62,66,2,1959,7,4,1,4,2,NA,NA,-8,90000,2,2,2,4,4,4,2021,4,1,1,62,3,0,0,4,1,0,2,NA,90000,NA,NA,4,4,4,1,1,1
"6612",8577,12,124,16,2,1964,1,5,1,4,1,3,7,12000,10000,5,4,5,4,3,-1,2021,4,1,1,57,3,0,1,0,1,0,5,12000,10000,7,0,4,3,-1,1,1,0
"6613",8578,36,31,245,2,1965,2,2,1,4,1,NA,NA,-8,144000,4,4,4,-1,-1,1,2021,4,1,1,56,3,1,1,1,1,0,4,NA,144000,NA,NA,-1,-1,1,0,0,0
"6614",8579,41,148,336,2,1973,1,2,1,4,1,4,NA,-8,-1,3,3,3,4,4,4,2021,4,1,1,48,2,1,1,0,1,0,3,NA,NA,NA,NA,4,4,4,1,1,1
"6615",8581,14,39,50,2,1979,2,2,1,4,1,NA,NA,-8,80000,3,4,3,4,4,4,2021,4,1,1,42,2,1,1,1,1,0,3,NA,80000,NA,NA,4,4,4,1,1,1
"6616",8583,34,115,205,2,1962,3,2,1,4,1,1,5,7000,280000,3,4,2,4,3,2,2021,4,1,1,59,3,1,1,2,1,0,3,7000,280000,5,0,4,3,2,1,1,0
"6617",8584,43,73,378,2,1961,4,2,1,4,1,4,NA,1000,30000,2,5,3,4,3,3,2021,4,1,1,60,3,1,1,3,1,0,2,1000,30000,NA,NA,4,3,3,1,1,1
"6618",8585,41,148,336,2,1984,2,2,1,4,4,2,-1,14000,80000,3,5,3,3,3,3,2021,4,1,1,37,2,1,0,1,1,0,3,14000,80000,-1,NA,3,3,3,1,1,1
"6619",8587,34,142,193,1,1963,3,2,1,4,1,1,-1,36000,-1,4,3,5,3,3,3,2021,4,1,0,58,3,1,1,2,1,0,4,36000,NA,-1,NA,3,3,3,1,1,1
"6620",8588,34,21,208,2,1993,4,2,1,4,3,3,7,24000,-1,3,4,3,3,3,3,2021,4,1,1,28,1,1,0,3,1,0,3,24000,NA,7,0,3,3,3,1,1,1
"6621",8590,34,21,208,2,1964,2,2,1,4,1,4,NA,-8,6500,3,5,-1,3,3,2,2021,4,1,1,57,3,1,1,1,1,0,3,NA,6500,NA,NA,3,3,2,1,1,0
"6622",8592,41,148,336,1,1998,3,1,1,4,1,2,5,20000,94500,4,2,5,4,4,4,2021,4,1,0,23,1,0,1,2,1,0,4,20000,94500,5,0,4,4,4,1,1,1
"6623",8594,42,65,343,1,1989,5,1,1,4,1,1,7,-8,-1,5,5,1,3,3,3,2021,4,1,0,32,2,0,1,3,1,0,5,NA,NA,7,0,3,3,3,1,1,1
"6624",8595,41,66,322,1,1977,3,2,1,4,1,3,10,17000,20000,3,3,3,4,2,2,2021,4,1,0,44,2,1,1,2,1,0,3,17000,20000,10,0,4,2,2,1,0,0
"6625",8596,41,148,336,1,1952,2,2,1,4,1,4,NA,-8,-1,4,3,-1,4,3,3,2021,4,1,0,69,3,1,1,1,1,0,4,NA,NA,NA,NA,4,3,3,1,1,1
"6626",8598,36,104,241,2,1974,3,2,1,4,1,1,7,12000,40000,4,5,2,3,3,3,2021,4,1,1,47,2,1,1,2,1,0,4,12000,40000,7,0,3,3,3,1,1,1
"6627",8599,42,65,343,2,1988,4,2,1,4,1,2,4,30000,60000,4,3,5,2,1,2,2021,4,1,1,33,2,1,1,3,1,0,4,30000,60000,4,1,2,1,2,0,0,0
"6628",8600,43,73,378,2,1963,3,2,1,4,1,4,NA,-8,30000,4,3,4,4,3,3,2021,4,1,1,58,3,1,1,2,1,0,4,NA,30000,NA,NA,4,3,3,1,1,1
"6629",8601,51,77,474,1,1994,9,1,1,1,1,1,5,450000,6e+05,5,5,5,3,3,3,2021,4,1,0,27,1,0,1,4,1,1,5,450000,6e+05,5,0,3,3,3,1,1,1
"6630",8602,41,66,322,1,1962,4,2,1,4,1,4,NA,-8,40000,5,5,4,4,2,2,2021,4,1,0,59,3,1,1,3,1,0,5,NA,40000,NA,NA,4,2,2,1,0,0
"6631",8603,41,44,309,1,1980,4,2,1,4,1,1,10,80000,40000,5,5,1,4,4,3,2021,4,1,0,41,2,1,1,3,1,0,5,80000,40000,10,0,4,4,3,1,1,1
"6632",8604,41,66,322,2,1967,2,2,1,4,1,NA,NA,-8,15000,3,5,5,3,3,4,2021,4,1,1,54,3,1,1,1,1,0,3,NA,15000,NA,NA,3,3,4,1,1,1
"6633",8605,42,65,343,2,1982,4,2,1,4,1,2,5,20000,80000,2,4,1,3,3,3,2021,4,1,1,39,2,1,1,3,1,0,2,20000,80000,5,0,3,3,3,1,1,1
"6634",8606,51,77,477,1,1983,7,2,1,4,1,1,7,70000,-1,3,4,3,4,3,3,2021,4,1,0,38,2,1,1,4,1,0,3,70000,NA,7,0,4,3,3,1,1,1
"6635",8607,41,44,309,2,1994,3,2,1,4,1,NA,NA,40000,1e+05,3,4,3,-1,-1,-1,2021,4,1,1,27,1,1,1,2,1,0,3,40000,1e+05,NA,NA,-1,-1,-1,0,0,0
"6636",8608,14,39,50,2,1967,2,2,1,4,1,4,NA,3000,46000,2,4,4,3,-1,4,2021,4,1,1,54,3,1,1,1,1,0,2,3000,46000,NA,NA,3,-1,4,1,0,1
"6637",8610,14,39,50,2,1966,2,2,1,4,1,4,NA,-8,25800,5,5,5,4,4,4,2021,4,1,1,55,3,1,1,1,1,0,5,NA,25800,NA,NA,4,4,4,1,1,1
"6638",8611,64,59,584,1,1980,8,2,1,1,3,1,2,2e+05,4e+05,2,3,2,4,3,2,2021,4,1,0,41,2,1,0,4,1,1,2,2e+05,4e+05,2,1,4,3,2,1,1,0
"6639",8612,34,50,200,1,1958,8,2,1,1,2,NA,NA,-8,1e+05,5,4,5,4,4,4,2021,4,1,0,63,3,1,0,4,1,1,5,NA,1e+05,NA,NA,4,4,4,1,1,1
"6640",8613,12,124,16,2,1985,3,2,1,4,1,4,NA,-8,50000,2,4,2,3,3,3,2021,4,1,1,36,2,1,1,2,1,0,2,NA,50000,NA,NA,3,3,3,1,1,1
"6641",8614,12,124,16,2,1971,4,2,1,4,1,4,NA,60000,10000,5,5,4,4,2,1,2021,4,1,1,50,3,1,1,3,1,0,5,60000,10000,NA,NA,4,2,1,1,0,0
"6642",8615,12,23,10,2,1961,4,2,1,4,2,NA,NA,-8,57600,3,3,2,4,4,4,2021,4,1,1,60,3,1,0,3,1,0,3,NA,57600,NA,NA,4,4,4,1,1,1
"6643",8616,41,71,304,2,1974,2,2,1,4,1,4,NA,-8,2000,3,5,2,3,4,2,2021,4,1,1,47,2,1,1,1,1,0,3,NA,2000,NA,NA,3,4,2,1,1,0
"6644",8617,51,77,474,1,1954,3,2,1,4,3,NA,NA,-8,144000,3,3,3,4,3,3,2021,4,1,0,67,3,1,0,2,1,0,3,NA,144000,NA,NA,4,3,3,1,1,1
"6645",8618,33,92,184,2,1966,2,4,1,4,1,1,4,45000,170000,3,4,3,3,3,3,2021,4,1,1,55,3,0,1,1,1,0,3,45000,170000,4,1,3,3,3,1,1,1
"6646",8619,41,66,322,1,1999,6,1,1,1,3,2,2,1e+05,150000,5,5,3,2,2,2,2021,4,1,0,22,1,0,0,3,1,1,5,1e+05,150000,2,1,2,2,2,0,0,0
"6647",8620,43,73,378,1,1957,2,2,1,1,1,4,NA,-8,-1,3,3,-1,3,3,3,2021,4,1,0,64,3,1,1,1,1,1,3,NA,NA,NA,NA,3,3,3,1,1,1
"6648",8621,33,92,184,2,1973,2,2,1,4,3,1,5,40000,105000,3,4,2,4,3,3,2021,4,1,1,48,2,1,0,1,1,0,3,40000,105000,5,0,4,3,3,1,1,1
"6649",8622,32,68,143,1,1970,3,2,1,4,1,1,10,62000,13200,5,5,5,4,4,3,2021,4,1,0,51,3,1,1,2,1,0,5,62000,13200,10,0,4,4,3,1,1,1
"6650",8623,36,104,241,2,1960,3,2,-1,4,1,4,NA,-8,-1,3,5,2,-1,-1,-1,2021,4,1,1,61,3,1,1,2,NA,0,3,NA,NA,NA,NA,-1,-1,-1,0,0,0
"6651",8624,42,65,343,1,1991,8,1,1,4,3,1,7,-8,50000,4,4,3,4,4,4,2021,4,1,0,30,2,0,0,4,1,0,4,NA,50000,7,0,4,4,4,1,1,1
"6652",8625,34,21,208,2,1968,1,2,1,4,1,NA,NA,10000,20000,5,5,2,3,4,4,2021,4,1,1,53,3,1,1,0,1,0,5,10000,20000,NA,NA,3,4,4,1,1,1
"6653",8627,43,41,366,1,1952,2,4,1,4,1,NA,NA,-8,-1,5,5,5,4,3,2,2021,4,1,0,69,3,0,1,1,1,0,5,NA,NA,NA,NA,4,3,2,1,1,0
"6654",8629,32,68,143,2,1955,1,2,-1,4,1,NA,NA,-8,32400,-1,-1,-1,4,4,4,2021,4,1,1,66,3,1,1,0,NA,0,-1,NA,32400,NA,NA,4,4,4,1,1,1
"6655",8630,36,31,245,1,1961,2,2,12,4,1,4,NA,7200,57200,5,5,5,4,2,1,2021,4,1,0,60,3,1,1,1,0,0,5,7200,57200,NA,NA,4,2,1,1,0,0
"6656",8631,32,68,143,2,1968,2,2,1,4,1,NA,NA,-8,84260,3,3,-1,3,3,3,2021,4,1,1,53,3,1,1,1,1,0,3,NA,84260,NA,NA,3,3,3,1,1,1
"6657",8632,43,73,378,1,1977,2,2,1,4,3,3,5,20000,-1,5,4,3,4,4,4,2021,4,1,0,44,2,1,0,1,1,0,5,20000,NA,5,0,4,4,4,1,1,1
"6658",8635,36,104,241,2,1968,2,2,1,4,1,NA,NA,-8,-1,5,5,-1,4,3,3,2021,4,1,1,53,3,1,1,1,1,0,5,NA,NA,NA,NA,4,3,3,1,1,1
"6659",8636,33,92,184,2,1988,4,2,1,1,1,NA,NA,-8,170000,3,3,2,3,3,3,2021,4,1,1,33,2,1,1,3,1,1,3,NA,170000,NA,NA,3,3,3,1,1,1
"6660",8638,34,128,212,1,1975,3,2,1,1,3,1,2,45000,76800,4,3,3,4,4,4,2021,4,1,0,46,2,1,0,2,1,1,4,45000,76800,2,1,4,4,4,1,1,1
"6661",8640,42,112,361,2,1981,3,2,1,4,1,1,7,-8,-1,3,3,2,4,4,4,2021,4,1,1,40,2,1,1,2,1,0,3,NA,NA,7,0,4,4,4,1,1,1
"6662",8642,51,77,476,1,1985,3,3,1,4,1,1,7,30000,40000,1,2,2,4,2,2,2021,4,1,0,36,2,1,1,2,1,0,1,30000,40000,7,0,4,2,2,1,0,0
"6663",8643,42,112,361,2,1960,3,2,1,4,1,2,7,12000,10000,3,4,4,3,2,2,2021,4,1,1,61,3,1,1,2,1,0,3,12000,10000,7,0,3,2,2,1,0,0
"6664",8644,15,62,65,2,1961,1,2,1,4,1,1,10,35000,30000,-1,-1,-1,3,3,-1,2021,4,1,1,60,3,1,1,0,1,0,-1,35000,30000,10,0,3,3,-1,1,1,0
"6665",8645,44,32,417,1,1989,3,1,1,4,1,4,NA,-8,45000,5,4,4,3,2,2,2021,4,1,0,32,2,0,1,2,1,0,5,NA,45000,NA,NA,3,2,2,1,0,0
"6666",8646,36,31,245,2,1959,1,2,1,4,1,4,NA,-8,160000,4,5,-1,3,2,2,2021,4,1,1,62,3,1,1,0,1,0,4,NA,160000,NA,NA,3,2,2,1,0,0
"6667",8647,41,12,297,2,1974,2,2,1,4,1,NA,NA,-8,-1,3,3,2,2,2,1,2021,4,1,1,47,2,1,1,1,1,0,3,NA,NA,NA,NA,2,2,1,0,0,0
"6668",8650,41,44,309,1,1969,8,2,1,1,2,1,3,50000,130000,4,4,4,3,3,3,2021,4,1,0,52,3,1,0,4,1,1,4,50000,130000,3,1,3,3,3,1,1,1
"6669",8651,42,112,361,1,1975,3,2,1,4,2,1,5,80000,60000,4,5,4,4,3,3,2021,4,1,0,46,2,1,0,2,1,0,4,80000,60000,5,0,4,3,3,1,1,1
"6670",8652,14,39,50,2,1959,2,5,1,4,1,NA,NA,-8,6000,3,4,-1,4,4,4,2021,4,1,1,62,3,0,1,1,1,0,3,NA,6000,NA,NA,4,4,4,1,1,1
"6671",8653,15,62,68,1,1953,2,2,1,4,3,NA,NA,-8,25500,5,4,5,4,3,3,2021,4,1,0,68,3,1,0,1,1,0,5,NA,25500,NA,NA,4,3,3,1,1,1
"6672",8654,64,59,584,1,1963,3,2,1,4,2,4,NA,-8,1e+05,4,4,3,4,4,4,2021,4,1,0,58,3,1,0,2,1,0,4,NA,1e+05,NA,NA,4,4,4,1,1,1
"6673",8657,33,38,179,1,1968,7,2,1,4,2,1,2,55000,2e+05,3,3,3,3,2,2,2021,4,1,0,53,3,1,0,4,1,0,3,55000,2e+05,2,1,3,2,2,1,0,0
"6674",8658,32,45,154,1,1982,4,2,1,1,1,1,9,43000,25380,3,4,3,4,4,4,2021,4,1,0,39,2,1,1,3,1,1,3,43000,25380,9,0,4,4,4,1,1,1
"6675",8659,43,73,378,1,1964,2,2,1,4,1,4,NA,38400,80000,5,3,4,3,3,3,2021,4,1,0,57,3,1,1,1,1,0,5,38400,80000,NA,NA,3,3,3,1,1,1
"6676",8660,15,62,68,2,1981,3,2,2,4,1,NA,NA,-8,-1,5,5,5,4,3,2,2021,4,1,1,40,2,1,1,2,0,0,5,NA,NA,NA,NA,4,3,2,1,1,0
"6677",8661,33,38,179,2,1957,2,2,1,4,2,NA,NA,-8,142000,3,5,-1,4,4,4,2021,4,1,1,64,3,1,0,1,1,0,3,NA,142000,NA,NA,4,4,4,1,1,1
"6678",8663,42,126,348,2,1952,1,5,1,4,1,4,NA,-8,1820,-1,5,-1,4,4,4,2021,4,1,1,69,3,0,1,0,1,0,-1,NA,1820,NA,NA,4,4,4,1,1,1
"6679",8665,44,103,418,1,1990,7,1,1,4,2,1,7,-8,1e+05,3,3,1,4,3,2,2021,4,1,0,31,2,0,0,4,1,0,3,NA,1e+05,7,0,4,3,2,1,1,0
"6680",8667,42,88,341,2,1998,8,1,1,2,1,NA,NA,4000,-1,5,5,3,4,3,3,2021,4,1,1,23,1,0,1,4,1,0,5,4000,NA,NA,NA,4,3,3,1,1,1
"6681",8669,43,73,378,2,1969,3,2,1,4,1,NA,NA,-8,50000,3,4,2,-1,-1,-1,2021,4,1,1,52,3,1,1,2,1,0,3,NA,50000,NA,NA,-1,-1,-1,0,0,0
"6682",8670,43,73,378,2,1973,3,2,1,4,1,2,10,-8,40000,5,3,3,3,3,3,2021,4,1,1,48,2,1,1,2,1,0,5,NA,40000,10,0,3,3,3,1,1,1
"6683",8671,34,128,212,1,1984,7,2,1,1,2,1,5,60000,140000,3,3,2,4,3,3,2021,4,1,0,37,2,1,0,4,1,1,3,60000,140000,5,0,4,3,3,1,1,1
"6684",8672,32,83,162,2,1979,2,2,1,4,1,3,7,7000,80000,4,4,1,3,3,3,2021,4,1,1,42,2,1,1,1,1,0,4,7000,80000,7,0,3,3,3,1,1,1
"6685",8674,34,21,208,2,1955,1,2,1,4,1,4,NA,-8,3000,3,-1,5,4,4,4,2021,4,1,1,66,3,1,1,0,1,0,3,NA,3000,NA,NA,4,4,4,1,1,1
"6686",8675,34,128,212,2,1966,1,5,1,4,1,NA,NA,-8,30000,3,5,3,-1,-1,-1,2021,4,1,1,55,3,0,1,0,1,0,3,NA,30000,NA,NA,-1,-1,-1,0,0,0
"6687",8676,32,83,162,2,1970,3,2,1,4,3,NA,NA,8000,8000,5,5,5,4,4,4,2021,4,1,1,51,3,1,0,2,1,0,5,8000,8000,NA,NA,4,4,4,1,1,1
"6688",8677,32,83,162,2,1963,1,2,1,4,2,NA,NA,-8,-1,3,3,-1,4,4,4,2021,4,1,1,58,3,1,0,0,1,0,3,NA,NA,NA,NA,4,4,4,1,1,1
"6689",8678,12,23,11,2,1958,3,2,1,4,3,NA,NA,-8,-1,2,2,2,4,4,4,2021,4,1,1,63,3,1,0,2,1,0,2,NA,NA,NA,NA,4,4,4,1,1,1
"6690",8680,34,115,205,2,1977,3,2,1,4,1,1,7,6000,50000,4,4,5,4,4,4,2021,4,1,1,44,2,1,1,2,1,0,4,6000,50000,7,0,4,4,4,1,1,1
"6691",8681,34,128,212,2,1964,2,2,1,4,2,1,7,-8,-1,5,5,5,3,3,3,2021,4,1,1,57,3,1,0,1,1,0,5,NA,NA,7,0,3,3,3,1,1,1
"6692",8682,32,45,154,1,1996,7,1,1,2,1,1,-1,-2,-2,-1,-1,-1,4,4,4,2021,4,1,0,25,1,0,1,4,1,0,-1,NA,NA,-1,NA,4,4,4,1,1,1
"6693",8683,14,39,50,2,1960,2,2,1,4,1,NA,NA,-8,7000,4,5,-1,4,4,4,2021,4,1,1,61,3,1,1,1,1,0,4,NA,7000,NA,NA,4,4,4,1,1,1
"6694",8684,32,83,162,1,1967,3,2,1,4,3,NA,NA,40000,-1,5,5,3,4,2,1,2021,4,1,0,54,3,1,0,2,1,0,5,40000,NA,NA,NA,4,2,1,1,0,0
"6695",8685,14,39,49,2,1952,2,2,1,4,1,NA,NA,-8,50000,4,4,3,4,3,3,2021,4,1,1,69,3,1,1,1,1,0,4,NA,50000,NA,NA,4,3,3,1,1,1
"6696",8686,34,21,208,2,1985,5,2,1,1,1,1,9,21600,114960,3,5,3,4,3,3,2021,4,1,1,36,2,1,1,3,1,1,3,21600,114960,9,0,4,3,3,1,1,1
"6697",8687,34,21,208,2,1967,2,2,1,4,1,NA,NA,-8,30000,3,3,1,4,4,4,2021,4,1,1,54,3,1,1,1,1,0,3,NA,30000,NA,NA,4,4,4,1,1,1
"6698",8688,34,142,193,1,1972,6,2,1,4,2,1,2,75000,60000,4,5,3,4,3,3,2021,4,1,0,49,2,1,0,3,1,0,4,75000,60000,2,1,4,3,3,1,1,1
"6699",8689,43,41,366,2,1976,4,2,1,4,1,NA,NA,-8,40200,3,3,3,3,3,3,2021,4,1,1,45,2,1,1,3,1,0,3,NA,40200,NA,NA,3,3,3,1,1,1
"6700",8690,36,104,241,2,2001,8,1,1,2,1,NA,NA,-8,-1,3,4,1,4,4,4,2021,4,1,1,20,1,0,1,4,1,0,3,NA,NA,NA,NA,4,4,4,1,1,1
"6701",8691,36,31,245,2,1966,2,2,-1,4,1,4,NA,2000,140000,-1,5,4,3,3,3,2021,4,1,1,55,3,1,1,1,NA,0,-1,2000,140000,NA,NA,3,3,3,1,1,1
"6702",8692,36,31,245,1,1977,2,2,1,4,1,3,7,-8,31750,5,5,5,4,4,4,2021,4,1,0,44,2,1,1,1,1,0,5,NA,31750,7,0,4,4,4,1,1,1
"6703",8693,43,41,366,2,1963,3,2,1,4,1,4,NA,-8,-1,3,3,3,4,4,4,2021,4,1,1,58,3,1,1,2,1,0,3,NA,NA,NA,NA,4,4,4,1,1,1
"6704",8694,36,104,241,1,1964,3,2,1,4,1,4,NA,15000,-1,5,3,-1,4,4,4,2021,4,1,0,57,3,1,1,2,1,0,5,15000,NA,NA,NA,4,4,4,1,1,1
"6705",8696,15,62,66,2,1958,4,2,1,4,2,1,2,-8,80000,2,3,2,3,3,3,2021,4,1,1,63,3,1,0,3,1,0,2,NA,80000,2,1,3,3,3,1,1,1
"6706",8697,44,32,417,1,1953,4,2,1,1,1,NA,NA,-8,0,5,3,5,4,1,1,2021,4,1,0,68,3,1,1,3,1,1,5,NA,0,NA,NA,4,1,1,1,0,0
"6707",8698,36,104,241,1,1955,2,2,1,4,1,4,NA,38000,52749,3,4,3,4,4,4,2021,4,1,0,66,3,1,1,1,1,0,3,38000,52749,NA,NA,4,4,4,1,1,1
"6708",8699,43,41,366,2,1967,2,3,1,4,2,4,NA,-8,20000,4,5,4,4,2,2,2021,4,1,1,54,3,1,0,1,1,0,4,NA,20000,NA,NA,4,2,2,1,0,0
"6709",8700,44,32,417,1,1970,3,2,1,4,1,1,5,80000,180000,4,5,3,4,-1,4,2021,4,1,0,51,3,1,1,2,1,0,4,80000,180000,5,0,4,-1,4,1,0,1
"6710",8701,41,66,322,1,1975,2,6,1,4,1,3,5,25000,80000,5,5,3,4,2,2,2021,4,1,0,46,2,0,1,1,1,0,5,25000,80000,5,0,4,2,2,1,0,0
"6711",8703,43,41,366,2,1974,3,2,1,4,2,1,2,40000,180000,3,3,2,4,4,4,2021,4,1,1,47,2,1,0,2,1,0,3,40000,180000,2,1,4,4,4,1,1,1
"6712",8704,44,32,417,2,1999,7,1,1,1,1,NA,NA,-8,141000,3,4,3,4,3,3,2021,4,1,1,22,1,0,1,4,1,1,3,NA,141000,NA,NA,4,3,3,1,1,1
"6713",8705,33,38,179,2,1967,4,2,1,1,2,NA,NA,-8,108000,4,4,2,4,2,2,2021,4,1,1,54,3,1,0,3,1,1,4,NA,108000,NA,NA,4,2,2,1,0,0
"6714",8707,44,103,418,2,1997,8,1,1,2,2,NA,NA,-8,96000,4,4,2,3,3,3,2021,4,1,1,24,1,0,0,4,1,0,4,NA,96000,NA,NA,3,3,3,1,1,1
"6715",8708,36,31,245,1,1954,3,2,1,4,1,NA,NA,-8,30000,5,5,4,4,4,2,2021,4,1,0,67,3,1,1,2,1,0,5,NA,30000,NA,NA,4,4,2,1,1,0
"6716",8709,36,104,241,2,1971,2,5,1,4,1,4,NA,-8,-1,4,4,4,3,3,2,2021,4,1,1,50,3,0,1,1,1,0,4,NA,NA,NA,NA,3,3,2,1,1,0
"6717",8711,42,112,361,1,1983,3,4,1,4,1,1,10,-8,1400,5,3,3,2,2,2,2021,4,1,0,38,2,0,1,2,1,0,5,NA,1400,10,0,2,2,2,0,0,0
"6718",8712,44,32,417,2,1977,3,2,1,4,1,4,NA,-8,50000,-1,-1,-1,4,2,2,2021,4,1,1,44,2,1,1,2,1,0,-1,NA,50000,NA,NA,4,2,2,1,0,0
"6719",8713,36,31,245,2,1958,2,2,2,4,1,4,NA,-8,20000,3,3,-1,4,4,4,2021,4,1,1,63,3,1,1,1,0,0,3,NA,20000,NA,NA,4,4,4,1,1,1
"6720",8715,41,71,304,1,2002,4,1,1,2,1,NA,NA,-8,4000,5,5,3,4,4,3,2021,4,1,0,19,1,0,1,3,1,0,5,NA,4000,NA,NA,4,4,3,1,1,1
"6721",8716,41,12,297,2,1961,3,5,1,4,3,NA,NA,-8,-1,3,4,2,4,-1,-1,2021,4,1,1,60,3,0,0,2,1,0,3,NA,NA,NA,NA,4,-1,-1,1,0,0
"6722",8717,42,112,361,2,1966,2,3,1,4,1,3,7,-8,30000,5,5,4,4,3,2,2021,4,1,1,55,3,1,1,1,1,0,5,NA,30000,7,0,4,3,2,1,1,0
"6723",8718,33,122,166,2,1985,2,2,1,4,1,1,5,-8,150000,4,3,4,1,1,1,2021,4,1,1,36,2,1,1,1,1,0,4,NA,150000,5,0,1,1,1,0,0,0
"6724",8719,41,71,303,1,1955,2,2,1,4,1,NA,NA,-8,48000,3,3,-1,4,4,3,2021,4,1,0,66,3,1,1,1,1,0,3,NA,48000,NA,NA,4,4,3,1,1,1
"6725",8721,41,44,309,2,1987,3,2,1,4,1,NA,NA,-8,-1,2,1,4,4,4,4,2021,4,1,1,34,2,1,1,2,1,0,2,NA,NA,NA,NA,4,4,4,1,1,1
"6726",8722,42,112,361,1,1962,2,4,1,4,1,1,7,20000,40000,4,5,1,4,1,1,2021,4,1,0,59,3,0,1,1,1,0,4,20000,40000,7,0,4,1,1,1,0,0
"6727",8723,41,12,297,1,1974,3,2,1,4,2,1,2,30000,80000,4,4,4,4,3,2,2021,4,1,0,47,2,1,0,2,1,0,4,30000,80000,2,1,4,3,2,1,1,0
