"","id","province","RA1c","RA1d","RA1e","RA1f","A2","A3","A4a","C5a","C6a_a","B3a","B4a","D3a","F1a2_1","F1a2_2","F1a2_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","race","party","incomPer","incomFam","socialLevel","occ","occR","trust_gover","trust_goverR","trust_quxian","trust_xiangzhen"
"5400",5400,"辽宁省",1,1965,3,2,1,4,2,60000,80000,1,2,3,3,3,3,2017,4,1,0,52,3,1,0,2,1,0,60000,80000,3,2,1,3,1,1,1
"5401",5401,"辽宁省",1,1967,2,2,1,4,1,80000,160000,1,5,4,3,3,3,2017,4,1,0,50,3,1,1,1,1,0,80000,160000,4,5,0,3,1,1,1
"5402",5402,"辽宁省",1,1963,4,2,1,4,3,20000,30000,1,7,5,4,4,4,2017,4,1,0,54,3,1,0,3,1,0,20000,30000,5,7,0,4,1,1,1
"5403",5403,"辽宁省",1,1964,3,2,1,1,1,2500,5000,4,NA,5,4,3,3,2017,4,1,0,53,3,1,1,2,1,1,2500,5000,5,NA,0,4,1,1,1
"5404",5404,"辽宁省",1,1964,4,2,1,4,1,0,130000,4,NA,4,4,3,3,2017,4,1,0,53,3,1,1,3,1,0,0,130000,4,NA,0,4,1,1,1
"5405",5405,"辽宁省",1,1967,3,2,1,4,1,500,70000,4,NA,4,4,4,2,2017,4,1,0,50,3,1,1,2,1,0,500,70000,4,NA,0,4,1,1,0
"5406",5406,"辽宁省",1,1966,3,2,1,1,1,50000,50000,NA,NA,3,4,4,4,2017,4,1,0,51,3,1,1,2,1,1,50000,50000,3,NA,NA,4,1,1,1
"5407",5407,"辽宁省",1,1963,3,2,1,4,1,10000,30000,NA,NA,3,4,2,2,2017,4,1,0,54,3,1,1,2,1,0,10000,30000,3,NA,NA,4,1,0,0
"5408",5408,"辽宁省",1,1963,4,2,1,4,1,60000,2e+05,1,5,4,4,8,3,2017,4,1,0,54,3,1,1,3,1,0,60000,2e+05,4,5,0,4,1,NA,1
"5409",5409,"辽宁省",1,1966,4,2,1,4,3,20400,70000,1,5,4,4,3,3,2017,4,1,0,51,3,1,0,3,1,0,20400,70000,4,5,0,4,1,1,1
"5410",5410,"辽宁省",1,1964,5,2,1,1,2,20000,NA,1,7,4,3,2,2,2017,4,1,0,53,3,1,0,3,1,1,20000,NA,4,7,0,3,1,0,0
"5411",5411,"辽宁省",1,1966,4,2,1,4,1,0,50000,NA,NA,3,4,4,4,2017,4,1,0,51,3,1,1,3,1,0,0,50000,3,NA,NA,4,1,1,1
"5412",5412,"辽宁省",1,1964,4,2,1,4,3,23000,35000,NA,NA,5,3,2,2,2017,4,1,0,53,3,1,0,3,1,0,23000,35000,5,NA,NA,3,1,0,0
"5413",5413,"辽宁省",1,1965,3,2,1,4,1,80000,80000,1,9,3,4,3,2,2017,4,1,0,52,3,1,1,2,1,0,80000,80000,3,9,0,4,1,1,0
"5414",5414,"辽宁省",1,1967,3,2,1,4,1,10000,10000,4,NA,3,3,3,3,2017,4,1,0,50,3,1,1,2,1,0,10000,10000,3,NA,0,3,1,1,1
"5415",5415,"辽宁省",1,1963,2,4,1,4,2,42000,42800,NA,NA,4,4,2,2,2017,4,1,0,54,3,0,0,1,1,0,42000,42800,4,NA,NA,4,1,0,0
"5416",5416,"辽宁省",1,1964,4,2,1,4,1,46000,170000,1,4,3,4,4,4,2017,4,1,0,53,3,1,1,3,1,0,46000,170000,3,4,1,4,1,1,1
"5417",5417,"辽宁省",1,1963,2,2,1,4,1,0,NA,NA,NA,4,3,3,3,2017,4,1,0,54,3,1,1,1,1,0,0,NA,4,NA,NA,3,1,1,1
"5418",5418,"辽宁省",1,1964,3,2,6,4,1,3600,10000,4,NA,4,3,3,3,2017,4,1,0,53,3,1,1,2,0,0,3600,10000,4,NA,0,3,1,1,1
"5419",5419,"辽宁省",1,1965,3,2,1,4,3,20000,20000,1,5,3,4,3,3,2017,4,1,0,52,3,1,0,2,1,0,20000,20000,3,5,0,4,1,1,1
"5420",5420,"辽宁省",1,1963,3,1,1,4,1,690,690,4,NA,5,4,4,4,2017,4,1,0,54,3,0,1,2,1,0,690,690,5,NA,0,4,1,1,1
"5421",5421,"辽宁省",1,1966,3,2,8,4,1,21000,110000,3,11,5,4,4,4,2017,4,1,0,51,3,1,1,2,0,0,21000,110000,5,11,0,4,1,1,1
"5422",5422,"辽宁省",1,1963,4,2,1,4,2,55200,93000,1,4,3,4,3,2,2017,4,1,0,54,3,1,0,3,1,0,55200,93000,3,4,1,4,1,1,0
"5423",5423,"吉林省",1,1966,3,2,1,4,1,50000,50000,3,7,5,4,NA,NA,2017,4,1,0,51,3,1,1,2,1,0,50000,50000,5,7,0,4,1,NA,NA
"5424",5424,"吉林省",1,1967,8,2,1,4,2,80000,1e+05,1,3,4,3,NA,NA,2017,4,1,0,50,3,1,0,4,1,0,80000,1e+05,4,3,1,3,1,NA,NA
"5425",5425,"吉林省",1,1967,7,2,1,1,2,51600,1e+05,1,3,3,4,4,4,2017,4,1,0,50,3,1,0,4,1,1,51600,1e+05,3,3,1,4,1,1,1
"5426",5426,"吉林省",1,1965,8,2,1,4,2,30000,120000,NA,NA,4,8,8,8,2017,4,1,0,52,3,1,0,4,1,0,30000,120000,4,NA,NA,8,NA,NA,NA
"5427",5427,"吉林省",1,1967,3,4,1,4,2,15000,15000,NA,NA,5,3,3,3,2017,4,1,0,50,3,0,0,2,1,0,15000,15000,5,NA,NA,3,1,1,1
"5428",5428,"吉林省",1,1963,7,2,1,4,2,50000,134000,1,6,5,4,3,3,2017,4,1,0,54,3,1,0,4,1,0,50000,134000,5,6,0,4,1,1,1
"5429",5429,"吉林省",1,1965,4,2,1,1,1,50000,50000,1,7,5,3,3,3,2017,4,1,0,52,3,1,1,3,1,1,50000,50000,5,7,0,3,1,1,1
"5430",5430,"吉林省",1,1965,5,2,3,4,2,24000,120000,1,5,2,1,2,2,2017,4,1,0,52,3,1,0,3,0,0,24000,120000,2,5,0,1,0,0,0
"5431",5431,"吉林省",1,1964,3,2,1,4,1,250000,250000,1,7,3,4,2,2,2017,4,1,0,53,3,1,1,2,1,0,250000,250000,3,7,0,4,1,0,0
"5432",5432,"吉林省",1,1963,4,2,1,1,3,70000,2e+05,1,5,4,3,3,2,2017,4,1,0,54,3,1,0,3,1,1,70000,2e+05,4,5,0,3,1,1,0
"5433",5433,"吉林省",1,1965,8,2,1,1,2,120000,245600,1,1,3,3,2,2,2017,4,1,0,52,3,1,0,4,1,1,120000,245600,3,1,1,3,1,0,0
"5434",5434,"吉林省",1,1963,3,6,1,4,1,0,12000,NA,NA,5,4,1,1,2017,4,1,0,54,3,0,1,2,1,0,0,12000,5,NA,NA,4,1,0,0
"5435",5435,"吉林省",1,1967,1,2,1,4,1,35000,40000,3,5,3,4,4,4,2017,4,1,0,50,3,1,1,0,1,0,35000,40000,3,5,0,4,1,1,1
"5436",5436,"吉林省",1,1963,2,2,1,1,1,20000,20000,4,NA,4,4,4,4,2017,4,1,0,54,3,1,1,1,1,1,20000,20000,4,NA,0,4,1,1,1
"5437",5437,"吉林省",1,1963,4,2,1,4,2,80000,80000,2,3,3,3,3,3,2017,4,1,0,54,3,1,0,3,1,0,80000,80000,3,3,1,3,1,1,1
"5438",5438,"吉林省",1,1963,5,3,1,1,2,31000,31000,1,3,4,4,4,3,2017,4,1,0,54,3,1,0,3,1,1,31000,31000,4,3,1,4,1,1,1
"5439",5439,"吉林省",1,1965,7,2,1,1,2,70000,5e+05,1,3,4,4,4,4,2017,4,1,0,52,3,1,0,4,1,1,70000,5e+05,4,3,1,4,1,1,1
"5440",5440,"吉林省",1,1964,4,2,1,4,1,80000,80000,1,7,3,3,3,3,2017,4,1,0,53,3,1,1,3,1,0,80000,80000,3,7,0,3,1,1,1
"5441",5441,"吉林省",1,1963,3,2,1,4,3,13000,13000,1,11,3,3,2,2,2017,4,1,0,54,3,1,0,2,1,0,13000,13000,3,11,0,3,1,0,0
"5442",5442,"吉林省",1,1967,3,2,1,4,1,2000,30000,4,NA,4,4,2,1,2017,4,1,0,50,3,1,1,2,1,0,2000,30000,4,NA,0,4,1,0,0
"5443",5443,"吉林省",1,1965,2,2,1,4,1,50000,130000,1,7,3,4,2,2,2017,4,1,0,52,3,1,1,1,1,0,50000,130000,3,7,0,4,1,0,0
"5444",5444,"吉林省",1,1963,3,2,1,1,1,70000,70000,1,4,3,4,4,4,2017,4,1,0,54,3,1,1,2,1,1,70000,70000,3,4,1,4,1,1,1
"5445",5445,"黑龙江省",1,1963,4,2,1,4,2,30000,48000,1,2,4,4,3,3,2017,4,1,0,54,3,1,0,3,1,0,30000,48000,4,2,1,4,1,1,1
"5446",5446,"黑龙江省",1,1967,4,2,1,4,3,28800,82800,1,2,3,3,3,3,2017,4,1,0,50,3,1,0,3,1,0,28800,82800,3,2,1,3,1,1,1
"5447",5447,"黑龙江省",1,1963,4,3,1,4,2,30000,54000,1,4,4,4,1,3,2017,4,1,0,54,3,1,0,3,1,0,30000,54000,4,4,1,4,1,0,1
"5448",5448,"黑龙江省",1,1965,4,2,1,4,1,60000,60000,1,7,3,4,2,2,2017,4,1,0,52,3,1,1,3,1,0,60000,60000,3,7,0,4,1,0,0
"5449",5449,"黑龙江省",1,1966,7,2,1,4,2,72000,150000,1,3,3,4,2,2,2017,4,1,0,51,3,1,0,4,1,0,72000,150000,3,3,1,4,1,0,0
"5450",5450,"黑龙江省",1,1964,3,2,1,4,2,20000,32000,1,11,4,4,3,3,2017,4,1,0,53,3,1,0,2,1,0,20000,32000,4,11,0,4,1,1,1
"5451",5451,"黑龙江省",1,1963,4,2,1,4,2,27000,27000,1,5,5,4,4,4,2017,4,1,0,54,3,1,0,3,1,0,27000,27000,5,5,0,4,1,1,1
"5452",5452,"黑龙江省",1,1967,3,2,1,4,1,30000,40000,1,11,5,3,3,2,2017,4,1,0,50,3,1,1,2,1,0,30000,40000,5,11,0,3,1,1,0
"5453",5453,"黑龙江省",1,1967,6,2,1,1,2,150000,2e+05,1,3,3,4,4,4,2017,4,1,0,50,3,1,0,3,1,1,150000,2e+05,3,3,1,4,1,1,1
"5454",5454,"黑龙江省",1,1966,4,2,1,4,1,20000,50000,4,NA,4,3,8,2,2017,4,1,0,51,3,1,1,3,1,0,20000,50000,4,NA,0,3,1,NA,0
"5455",5455,"黑龙江省",1,1964,5,2,1,4,1,40000,40000,1,7,4,4,3,2,2017,4,1,0,53,3,1,1,3,1,0,40000,40000,4,7,0,4,1,1,0
"5456",5456,"黑龙江省",1,1964,4,2,1,1,3,40000,90000,1,2,3,3,3,3,2017,4,1,0,53,3,1,0,3,1,1,40000,90000,3,2,1,3,1,1,1
"5457",5457,"黑龙江省",1,1963,4,2,1,4,3,0,10000,NA,NA,3,2,2,3,2017,4,1,0,54,3,1,0,3,1,0,0,10000,3,NA,NA,2,0,0,1
"5458",5458,"黑龙江省",1,1964,4,3,1,1,2,20000,30000,1,5,4,3,3,3,2017,4,1,0,53,3,1,0,3,1,1,20000,30000,4,5,0,3,1,1,1
"5459",5459,"黑龙江省",1,1965,3,2,6,4,1,16000,60000,3,7,5,4,4,4,2017,4,1,0,52,3,1,1,2,0,0,16000,60000,5,7,0,4,1,1,1
"5460",5460,"黑龙江省",1,1963,3,2,1,4,1,10000,20000,4,NA,3,4,4,4,2017,4,1,0,54,3,1,1,2,1,0,10000,20000,3,NA,0,4,1,1,1
"5461",5461,"黑龙江省",1,1967,2,2,1,4,1,2500,4000,4,NA,5,4,4,4,2017,4,1,0,50,3,1,1,1,1,0,2500,4000,5,NA,0,4,1,1,1
"5462",5462,"黑龙江省",1,1963,7,2,1,1,2,60000,70000,1,3,5,3,2,1,2017,4,1,0,54,3,1,0,4,1,1,60000,70000,5,3,1,3,1,0,0
"5463",5463,"黑龙江省",1,1966,3,2,1,4,1,56000,48000,3,7,4,3,3,3,2017,4,1,0,51,3,1,1,2,1,0,56000,48000,4,7,0,3,1,1,1
"5464",5464,"黑龙江省",1,1967,3,2,1,4,1,20000,34000,3,5,5,3,2,2,2017,4,1,0,50,3,1,1,2,1,0,20000,34000,5,5,0,3,1,0,0
"5465",5465,"黑龙江省",1,1967,1,2,1,4,1,0,54000,4,NA,3,3,3,3,2017,4,1,0,50,3,1,1,0,1,0,0,54000,3,NA,0,3,1,1,1
"5466",5466,"黑龙江省",1,1966,3,2,1,4,2,50000,50000,1,2,5,4,4,NA,2017,4,1,0,51,3,1,0,2,1,0,50000,50000,5,2,1,4,1,1,NA
"5467",5467,"黑龙江省",1,1963,4,2,1,1,2,20000,30000,1,5,4,3,3,3,2017,4,1,0,54,3,1,0,3,1,1,20000,30000,4,5,0,3,1,1,1
"5468",5468,"黑龙江省",1,1964,2,2,1,4,1,20000,50000,1,2,5,3,3,3,2017,4,1,0,53,3,1,1,1,1,0,20000,50000,5,2,1,3,1,1,1
"5469",5469,"黑龙江省",1,1965,7,2,1,4,2,96000,96000,1,4,4,4,3,3,2017,4,1,0,52,3,1,0,4,1,0,96000,96000,4,4,1,4,1,1,1
"5470",5470,"黑龙江省",1,1963,4,2,2,1,2,50000,60000,1,3,4,4,4,4,2017,4,1,0,54,3,1,0,3,0,1,50000,60000,4,3,1,4,1,1,1
"5471",5471,"黑龙江省",1,1964,8,2,1,1,2,80000,2e+05,1,1,3,4,3,8,2017,4,1,0,53,3,1,0,4,1,1,80000,2e+05,3,1,1,4,1,1,NA
"5472",5472,"黑龙江省",1,1964,3,2,1,4,1,42000,56400,1,8,3,3,3,3,2017,4,1,0,53,3,1,1,2,1,0,42000,56400,3,8,0,3,1,1,1
"5473",5473,"黑龙江省",1,1962,2,2,1,4,1,30000,30000,4,NA,5,4,4,1,2017,4,1,0,55,3,1,1,1,1,0,30000,30000,5,NA,0,4,1,1,0
"5474",5474,"黑龙江省",1,1965,4,2,1,4,2,30000,40000,1,1,5,4,3,3,2017,4,1,0,52,3,1,0,3,1,0,30000,40000,5,1,1,4,1,1,1
"5475",5475,"江苏省",1,1964,2,2,1,4,1,20000,80300,3,11,5,3,3,3,2017,4,1,0,53,3,1,1,1,1,0,20000,80300,5,11,0,3,1,1,1
"5476",5476,"江苏省",1,1963,3,2,1,4,2,600,60000,NA,NA,3,3,2,3,2017,4,1,0,54,3,1,0,2,1,0,600,60000,3,NA,NA,3,1,0,1
"5477",5477,"江苏省",1,1967,1,2,1,4,1,0,3000,4,NA,5,4,4,4,2017,4,1,0,50,3,1,1,0,1,0,0,3000,5,NA,0,4,1,1,1
"5478",5478,"江苏省",1,1966,3,3,1,4,1,30000,50000,2,7,3,4,4,4,2017,4,1,0,51,3,1,1,2,1,0,30000,50000,3,7,0,4,1,1,1
"5479",5479,"江苏省",1,1967,4,2,1,4,2,0,0,NA,NA,5,1,1,1,2017,4,1,0,50,3,1,0,3,1,0,0,0,5,NA,NA,1,0,0,0
"5480",5480,"江苏省",1,1965,4,2,1,4,1,20000,46860,1,7,4,3,4,4,2017,4,1,0,52,3,1,1,3,1,0,20000,46860,4,7,0,3,1,1,1
"5481",5481,"江苏省",1,1967,7,2,1,1,1,60000,2e+05,1,5,3,4,4,3,2017,4,1,0,50,3,1,1,4,1,1,60000,2e+05,3,5,0,4,1,1,1
"5482",5482,"江苏省",1,1963,4,2,1,4,1,30000,50550,2,11,3,4,4,2,2017,4,1,0,54,3,1,1,3,1,0,30000,50550,3,11,0,4,1,1,0
"5483",5483,"江苏省",1,1964,3,3,1,4,1,2750,2750,2,7,3,1,3,3,2017,4,1,0,53,3,1,1,2,1,0,2750,2750,3,7,0,1,0,1,1
"5484",5484,"江苏省",1,1965,2,2,1,4,1,35000,35000,2,11,3,8,2,1,2017,4,1,0,52,3,1,1,1,1,0,35000,35000,3,11,0,8,NA,0,0
"5485",5485,"江苏省",1,1963,4,2,1,1,2,36000,50000,1,5,3,4,3,3,2017,4,1,0,54,3,1,0,3,1,1,36000,50000,3,5,0,4,1,1,1
"5486",5486,"江苏省",1,1964,3,2,1,1,3,30000,40000,1,8,5,4,8,3,2017,4,1,0,53,3,1,0,2,1,1,30000,40000,5,8,0,4,1,NA,1
"5487",5487,"江苏省",1,1963,6,2,1,4,4,10000,30000,1,7,5,3,2,2,2017,4,1,0,54,3,1,NA,3,1,0,10000,30000,5,7,0,3,1,0,0
"5488",5488,"江苏省",1,1964,4,2,1,4,3,30000,60000,1,2,4,4,4,4,2017,4,1,0,53,3,1,0,3,1,0,30000,60000,4,2,1,4,1,1,1
"5489",5489,"江苏省",1,1967,3,2,1,4,3,60000,60000,1,4,5,3,3,3,2017,4,1,0,50,3,1,0,2,1,0,60000,60000,5,4,1,3,1,1,1
"5490",5490,"江苏省",1,1963,4,2,1,1,1,60000,1e+05,1,7,5,4,3,3,2017,4,1,0,54,3,1,1,3,1,1,60000,1e+05,5,7,0,4,1,1,1
"5491",5491,"江苏省",1,1966,3,2,1,4,3,36000,72000,1,3,3,3,3,3,2017,4,1,0,51,3,1,0,2,1,0,36000,72000,3,3,1,3,1,1,1
"5492",5492,"江苏省",1,1967,3,2,1,4,2,33600,33600,1,3,5,3,2,2,2017,4,1,0,50,3,1,0,2,1,0,33600,33600,5,3,1,3,1,0,0
"5493",5493,"江苏省",1,1967,3,2,1,4,2,0,30000,1,5,5,4,2,2,2017,4,1,0,50,3,1,0,2,1,0,0,30000,5,5,0,4,1,0,0
"5494",5494,"江苏省",1,1965,3,2,1,4,2,50000,150000,1,10,3,4,4,4,2017,4,1,0,52,3,1,0,2,1,0,50000,150000,3,10,0,4,1,1,1
"5495",5495,"江苏省",1,1964,2,2,1,4,1,20000,20000,4,NA,5,4,4,4,2017,4,1,0,53,3,1,1,1,1,0,20000,20000,5,NA,0,4,1,1,1
"5496",5496,"江苏省",1,1967,4,4,1,4,2,5000,8000,NA,NA,5,4,1,1,2017,4,1,0,50,3,0,0,3,1,0,5000,8000,5,NA,NA,4,1,0,0
"5497",5497,"江苏省",1,1954,2,2,1,4,1,50000,50000,NA,NA,5,2,2,2,2017,4,1,0,63,3,1,1,1,1,0,50000,50000,5,NA,NA,2,0,0,0
"5498",5498,"江苏省",1,1965,3,2,1,4,1,60000,1e+05,1,6,3,4,2,2,2017,4,1,0,52,3,1,1,2,1,0,60000,1e+05,3,6,0,4,1,0,0
"5499",5499,"江苏省",1,1964,3,2,1,4,2,40000,1e+05,1,5,3,3,2,1,2017,4,1,0,53,3,1,0,2,1,0,40000,1e+05,3,5,0,3,1,0,0
"5500",5500,"江苏省",1,1967,2,2,1,4,1,24000,0,2,5,4,4,1,1,2017,4,1,0,50,3,1,1,1,1,0,24000,0,4,5,0,4,1,0,0
"5501",5501,"江苏省",1,1966,8,2,1,1,3,120000,NA,1,3,3,4,4,4,2017,4,1,0,51,3,1,0,4,1,1,120000,NA,3,3,1,4,1,1,1
"5502",5502,"江苏省",1,1965,4,2,1,4,3,5e+05,5e+05,1,7,3,4,4,3,2017,4,1,0,52,3,1,0,3,1,0,5e+05,5e+05,3,7,0,4,1,1,1
"5503",5503,"江苏省",1,1966,2,2,1,4,1,30000,70000,4,NA,2,3,3,3,2017,4,1,0,51,3,1,1,1,1,0,30000,70000,2,NA,0,3,1,1,1
"5504",5504,"江苏省",1,1963,3,2,1,4,2,18000,33600,1,4,5,4,3,NA,2017,4,1,0,54,3,1,0,2,1,0,18000,33600,5,4,1,4,1,1,NA
"5505",5505,"江苏省",1,1967,2,2,1,4,1,20000,60000,2,11,5,4,4,4,2017,4,1,0,50,3,1,1,1,1,0,20000,60000,5,11,0,4,1,1,1
"5506",5506,"江苏省",1,1966,1,2,1,4,1,1500,3000,4,NA,5,4,4,4,2017,4,1,0,51,3,1,1,0,1,0,1500,3000,5,NA,0,4,1,1,1
"5507",5507,"江苏省",1,1964,3,2,1,4,2,50000,116000,1,3,4,4,3,3,2017,4,1,0,53,3,1,0,2,1,0,50000,116000,4,3,1,4,1,1,1
"5508",5508,"江苏省",1,1964,3,2,1,1,1,20000,50000,1,4,3,1,1,1,2017,4,1,0,53,3,1,1,2,1,1,20000,50000,3,4,1,1,0,0,0
"5509",5509,"江苏省",1,1965,3,5,1,4,1,18000,80000,4,NA,3,4,3,2,2017,4,1,0,52,3,0,1,2,1,0,18000,80000,3,NA,0,4,1,1,0
"5510",5510,"江苏省",1,1965,2,4,1,4,1,36000,38000,1,11,3,4,3,2,2017,4,1,0,52,3,0,1,1,1,0,36000,38000,3,11,0,4,1,1,0
"5511",5511,"江苏省",1,1966,3,2,1,4,1,20000,70000,4,NA,3,4,4,2,2017,4,1,0,51,3,1,1,2,1,0,20000,70000,3,NA,0,4,1,1,0
"5512",5512,"江苏省",1,1963,2,2,1,4,1,1000,0,NA,NA,4,3,3,3,2017,4,1,0,54,3,1,1,1,1,0,1000,0,4,NA,NA,3,1,1,1
"5513",5513,"江苏省",1,1964,3,2,1,4,3,4000,90000,NA,NA,4,4,3,3,2017,4,1,0,53,3,1,0,2,1,0,4000,90000,4,NA,NA,4,1,1,1
"5514",5514,"江苏省",1,1965,3,2,1,4,1,33000,62000,3,11,5,4,4,3,2017,4,1,0,52,3,1,1,2,1,0,33000,62000,5,11,0,4,1,1,1
"5515",5515,"江苏省",1,1966,2,4,1,4,1,1000,1000,4,NA,5,4,2,2,2017,4,1,0,51,3,0,1,1,1,0,1000,1000,5,NA,0,4,1,0,0
"5516",5516,"浙江省",1,1967,8,2,1,1,3,36000,36000,1,3,4,4,4,4,2017,4,1,0,50,3,1,0,4,1,1,36000,36000,4,3,1,4,1,1,1
"5517",5517,"浙江省",1,1965,2,2,1,4,1,4000,8100,NA,NA,5,3,3,2,2017,4,1,0,52,3,1,1,1,1,0,4000,8100,5,NA,NA,3,1,1,0
"5518",5518,"浙江省",1,1965,2,2,1,4,1,10500,18000,3,5,5,4,4,4,2017,4,1,0,52,3,1,1,1,1,0,10500,18000,5,5,0,4,1,1,1
"5519",5519,"安徽省",1,1962,3,2,1,4,1,25000,37000,3,5,5,4,NA,NA,2017,4,1,0,55,3,1,1,2,1,0,25000,37000,5,5,0,4,1,NA,NA
"5520",5520,"安徽省",1,1965,3,2,1,4,1,30000,63000,4,NA,5,4,2,2,2017,4,1,0,52,3,1,1,2,1,0,30000,63000,5,NA,0,4,1,0,0
"5521",5521,"安徽省",1,1965,3,3,1,4,1,20000,20000,1,7,5,4,4,4,2017,4,1,0,52,3,1,1,2,1,0,20000,20000,5,7,0,4,1,1,1
"5522",5522,"安徽省",1,1967,3,2,1,4,2,20000,70000,1,7,3,4,2,2,2017,4,1,0,50,3,1,0,2,1,0,20000,70000,3,7,0,4,1,0,0
"5523",5523,"安徽省",1,1966,3,2,1,4,1,35000,35000,3,11,5,4,4,4,2017,4,1,0,51,3,1,1,2,1,0,35000,35000,5,11,0,4,1,1,1
"5524",5524,"安徽省",1,1964,4,2,1,4,3,0,17000,NA,NA,5,3,3,3,2017,4,1,0,53,3,1,0,3,1,0,0,17000,5,NA,NA,3,1,1,1
"5525",5525,"安徽省",1,1963,3,5,1,4,2,20000,20000,NA,NA,5,4,3,3,2017,4,1,0,54,3,0,0,2,1,0,20000,20000,5,NA,NA,4,1,1,1
"5526",5526,"安徽省",1,1966,4,4,1,4,3,3200,50000,NA,NA,5,3,3,3,2017,4,1,0,51,3,0,0,3,1,0,3200,50000,5,NA,NA,3,1,1,1
"5527",5527,"安徽省",1,1967,1,2,1,4,1,10000,10000,4,NA,4,4,4,4,2017,4,1,0,50,3,1,1,0,1,0,10000,10000,4,NA,0,4,1,1,1
"5528",5528,"安徽省",1,1966,3,2,1,4,1,130000,150000,1,5,3,4,4,4,2017,4,1,0,51,3,1,1,2,1,0,130000,150000,3,5,0,4,1,1,1
"5529",5529,"安徽省",1,1964,4,2,1,1,2,16000,26000,NA,NA,3,4,3,3,2017,4,1,0,53,3,1,0,3,1,1,16000,26000,3,NA,NA,4,1,1,1
"5530",5530,"安徽省",1,1964,2,2,1,4,1,20800,20800,NA,NA,5,2,2,1,2017,4,1,0,53,3,1,1,1,1,0,20800,20800,5,NA,NA,2,0,0,0
"5531",5531,"安徽省",1,1964,3,2,1,4,1,10000,NA,4,NA,4,4,4,3,2017,4,1,0,53,3,1,1,2,1,0,10000,NA,4,NA,0,4,1,1,1
"5532",5532,"安徽省",1,1966,4,2,1,4,1,48000,96000,1,7,5,4,2,2,2017,4,1,0,51,3,1,1,3,1,0,48000,96000,5,7,0,4,1,0,0
"5533",5533,"安徽省",1,1966,7,2,1,4,3,60000,1e+05,1,2,4,4,8,2,2017,4,1,0,51,3,1,0,4,1,0,60000,1e+05,4,2,1,4,1,NA,0
"5534",5534,"安徽省",1,1963,4,2,1,4,2,30000,40000,1,5,4,4,3,3,2017,4,1,0,54,3,1,0,3,1,0,30000,40000,4,5,0,4,1,1,1
"5535",5535,"安徽省",1,1964,3,2,8,4,1,3050,8050,4,NA,5,3,3,4,2017,4,1,0,53,3,1,1,2,0,0,3050,8050,5,NA,0,3,1,1,1
"5536",5536,"安徽省",1,1966,4,2,1,4,3,12000,30000,1,5,5,4,3,2,2017,4,1,0,51,3,1,0,3,1,0,12000,30000,5,5,0,4,1,1,0
"5537",5537,"安徽省",1,1967,2,2,1,4,1,3000,3500,4,NA,5,4,1,3,2017,4,1,0,50,3,1,1,1,1,0,3000,3500,5,NA,0,4,1,0,1
"5538",5538,"安徽省",1,1965,8,2,1,4,2,60000,2e+05,1,1,3,4,3,3,2017,4,1,0,52,3,1,0,4,1,0,60000,2e+05,3,1,1,4,1,1,1
"5539",5539,"福建省",1,1965,2,2,1,4,1,300,25000,4,NA,3,4,3,3,2017,4,1,0,52,3,1,1,1,1,0,300,25000,3,NA,0,4,1,1,1
"5540",5540,"福建省",1,1963,4,2,1,1,2,27600,40000,NA,NA,5,4,3,3,2017,4,1,0,54,3,1,0,3,1,1,27600,40000,5,NA,NA,4,1,1,1
"5541",5541,"福建省",1,1966,3,2,1,4,1,36000,36000,1,7,3,3,2,1,2017,4,1,0,51,3,1,1,2,1,0,36000,36000,3,7,0,3,1,0,0
"5542",5542,"福建省",1,1964,2,4,1,4,2,2300,4300,NA,NA,4,4,3,3,2017,4,1,0,53,3,0,0,1,1,0,2300,4300,4,NA,NA,4,1,1,1
"5543",5543,"福建省",1,1964,2,2,1,4,1,54000,54000,2,7,4,4,2,2,2017,4,1,0,53,3,1,1,1,1,0,54000,54000,4,7,0,4,1,0,0
"5544",5544,"福建省",1,1965,2,2,1,4,1,35000,35000,4,NA,5,3,8,2,2017,4,1,0,52,3,1,1,1,1,0,35000,35000,5,NA,0,3,1,NA,0
"5545",5545,"福建省",1,1965,4,4,1,4,1,20000,22400,1,7,3,3,2,2,2017,4,1,0,52,3,0,1,3,1,0,20000,22400,3,7,0,3,1,0,0
"5546",5546,"福建省",1,1967,2,1,1,4,1,2000,2000,4,NA,NA,3,3,3,2017,4,1,0,50,3,0,1,1,1,0,2000,2000,NA,NA,0,3,1,1,1
"5547",5547,"福建省",1,1966,3,2,1,4,1,7200,27200,4,NA,5,3,3,3,2017,4,1,0,51,3,1,1,2,1,0,7200,27200,5,NA,0,3,1,1,1
"5548",5548,"福建省",1,1967,3,2,1,4,1,21000,21000,2,3,4,4,4,4,2017,4,1,0,50,3,1,1,2,1,0,21000,21000,4,3,1,4,1,1,1
"5549",5549,"福建省",1,1967,8,2,1,4,2,2e+05,5e+05,1,11,3,4,3,2,2017,4,1,0,50,3,1,0,4,1,0,2e+05,5e+05,3,11,0,4,1,1,0
"5550",5550,"福建省",1,1963,4,2,3,1,2,70000,70000,NA,NA,3,3,3,3,2017,4,1,0,54,3,1,0,3,0,1,70000,70000,3,NA,NA,3,1,1,1
"5551",5551,"福建省",1,1965,4,2,1,4,2,30000,43200,1,5,3,1,1,1,2017,4,1,0,52,3,1,0,3,1,0,30000,43200,3,5,0,1,0,0,0
