"","id","a1_1_a","a1b1_a","a1d1","a1e1","a2","a3","a4a","a5a","b3a","b4a","fam_inc","c51a2","c51a3","c51b2","c51b3","c51c2","c51c3","d3a","d3b","d3c","f1a_1","f1a_2","f1a_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","party","incomFam","socialLevel","occ","occR","occP","occPr","trust_gover","trust_quxian","trust_xiangzhen","trust_goverR","trust_quxianR","trust_xiangzhenR"
"2598",2118046,1978,1,4,2,10,4,2,NA,1,2,90000,NA,NA,NA,NA,NA,NA,4,4,3,4,2,2,2019,4,1,0,41,2,1,0,3,0,90000,4,2,1,NA,NA,4,2,2,1,0,0
"2599",5113014,1975,2,2,2,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,2,2,2019,4,1,1,44,2,1,0,1,0,NA,5,NA,NA,NA,NA,5,2,2,NA,0,0
"2600",NA,1979,1,3,2,10,4,1,NA,4,NA,63000,NA,NA,NA,NA,NA,NA,3,3,3,4,3,4,2019,4,1,0,40,2,1,1,2,0,63000,3,NA,0,NA,NA,4,3,4,1,1,1
"2601",5205036,1979,2,7,2,64,4,2,NA,1,3,138800,NA,NA,NA,NA,NA,NA,3,3,3,4,3,3,2019,4,1,1,40,2,1,0,4,0,138800,3,3,1,NA,NA,4,3,3,1,1,1
"2602",2107053,1989,2,4,2,10,4,1,NA,4,NA,40000,2,1,2,1,2,1,5,5,5,1,1,1,2019,4,1,1,30,2,1,1,3,0,40000,5,NA,0,1,1,1,1,1,0,0,0
"2603",NA,1960,1,3,2,10,4,1,NA,4,NA,10200,2,1,2,1,2,1,3,3,3,4,3,2,2019,4,1,0,59,3,1,1,2,0,10200,3,NA,0,1,1,4,3,2,1,1,0
"2604",5206113,1958,2,1,2,10,4,1,NA,4,NA,54400,2,1,2,1,2,1,3,5,4,4,4,4,2019,4,1,1,61,3,1,1,0,0,54400,3,NA,0,1,1,4,4,4,1,1,1
"2605",5206034,1958,1,2,2,10,4,1,NA,4,NA,33000,2,1,2,1,2,1,3,3,3,4,4,4,2019,4,1,0,61,3,1,1,1,0,33000,3,NA,0,1,1,4,4,4,1,1,1
"2606",5206091,1965,1,5,2,10,1,1,NA,4,NA,55700,NA,NA,NA,NA,NA,NA,3,3,2,4,4,4,2019,4,1,0,54,3,1,1,3,1,55700,3,NA,0,NA,NA,4,4,4,1,1,1
"2607",5206039,1958,1,2,2,10,4,1,NA,2,11,52000,3,12,3,12,2,1,5,5,5,4,4,3,2019,4,1,0,61,3,1,1,1,0,52000,5,11,0,1,1,4,4,3,1,1,1
"2608",5206096,1966,1,3,2,10,4,1,NA,NA,NA,50100,2,1,2,1,2,1,3,4,3,4,4,4,2019,4,1,0,53,3,1,1,2,0,50100,3,NA,NA,1,1,4,4,4,1,1,1
"2609",5206062,1951,2,1,5,10,4,1,NA,4,NA,3020,2,1,2,1,2,1,5,3,6,4,4,4,2019,4,1,1,68,3,0,1,0,0,3020,5,NA,0,1,1,4,4,4,1,1,1
"2610",5205015,1995,1,2,2,64,4,1,NA,1,10,69000,1,6,1,6,3,13,5,5,4,4,2,1,2019,4,1,0,24,1,1,1,1,0,69000,5,10,0,13,NA,4,2,1,1,0,0
"2611",5113025,1955,2,2,2,10,4,1,NA,1,11,5100,NA,NA,NA,NA,NA,NA,4,5,3,4,4,4,2019,4,1,1,64,3,1,1,1,0,5100,4,11,0,NA,NA,4,4,4,1,1,1
"2612",4222020,1951,1,2,1,10,4,1,NA,NA,NA,8600,2,1,2,1,NA,NA,6,6,6,4,4,4,2019,4,1,0,68,3,0,1,1,0,8600,6,NA,NA,NA,NA,4,4,4,1,1,1
"2613",4222007,1966,1,3,2,10,4,1,NA,NA,NA,58000,2,1,2,1,1,8,6,3,6,3,3,3,2019,4,1,0,53,3,1,1,2,0,58000,6,NA,NA,8,0,3,3,3,1,1,1
"2614",4222001,1954,2,3,2,10,4,1,NA,NA,NA,20000,2,1,2,1,2,1,3,1,5,3,3,3,2019,4,1,1,65,3,1,1,2,0,20000,3,NA,NA,1,1,3,3,3,1,1,1
"2615",4222010,1961,1,3,2,10,4,1,NA,4,NA,8000,NA,NA,NA,NA,NA,NA,4,6,6,4,3,3,2019,4,1,0,58,3,1,1,2,0,8000,4,NA,0,NA,NA,4,3,3,1,1,1
"2616",5206093,1958,2,1,2,10,4,1,NA,4,NA,5800,NA,NA,NA,NA,NA,NA,5,4,3,4,4,2,2019,4,1,1,61,3,1,1,0,0,5800,5,NA,0,NA,NA,4,4,2,1,1,0
"2617",5206090,1951,1,2,2,10,4,1,NA,4,NA,44080,NA,NA,NA,NA,NA,NA,5,4,6,4,3,3,2019,4,1,0,68,3,1,1,1,0,44080,5,NA,0,NA,NA,4,3,3,1,1,1
"2618",2101077,1954,1,3,2,10,4,2,NA,NA,NA,48000,NA,NA,NA,NA,NA,NA,5,4,5,3,3,3,2019,4,1,0,65,3,1,0,2,0,48000,5,NA,NA,NA,NA,3,3,3,1,1,1
"2619",5113017,1977,2,8,2,10,1,2,NA,1,1,1e+05,1,4,2,13,1,4,3,4,3,4,4,4,2019,4,1,1,42,2,1,0,4,1,1e+05,3,1,1,4,1,4,4,4,1,1,1
"2620",2101001,1963,1,3,4,10,4,2,NA,NA,NA,26400,NA,NA,NA,NA,NA,NA,5,5,6,3,5,5,2019,4,1,0,56,3,0,0,2,0,26400,5,NA,NA,NA,NA,3,5,5,1,NA,NA
"2621",4217043,1952,2,2,5,10,4,2,NA,NA,NA,40800,1,9,1,9,1,8,4,4,4,4,5,5,2019,4,1,1,67,3,0,0,1,0,40800,4,NA,NA,8,0,4,5,5,1,NA,NA
"2622",5113002,1950,1,2,2,10,4,1,NA,NA,NA,1800,2,1,2,1,2,1,5,5,5,4,2,3,2019,4,1,0,69,3,1,1,1,0,1800,5,NA,NA,1,1,4,2,3,1,0,1
"2623",5206097,1957,2,1,2,10,4,1,NA,NA,NA,80000,2,1,2,1,1,4,3,5,5,4,4,4,2019,4,1,1,62,3,1,1,0,0,80000,3,NA,NA,4,1,4,4,4,1,1,1
"2624",2117014,2001,1,4,1,10,2,2,NA,NA,NA,1e+07,1,6,1,6,NA,NA,5,5,5,4,4,4,2019,4,1,0,18,18,0,0,3,0,1e+07,5,NA,NA,NA,NA,4,4,4,1,1,1
"2625",5122046,1991,1,4,1,10,4,2,NA,NA,NA,59280,NA,NA,NA,NA,NA,NA,4,5,4,4,3,3,2019,4,1,0,28,1,0,0,3,0,59280,4,NA,NA,NA,NA,4,3,3,1,1,1
"2626",5126025,1960,2,1,2,10,4,1,NA,4,NA,7320,NA,NA,NA,NA,NA,NA,3,4,3,4,4,4,2019,4,1,1,59,3,1,1,0,0,7320,3,NA,0,NA,NA,4,4,4,1,1,1
"2627",5126012,1968,1,2,4,10,4,1,NA,4,NA,20000,NA,NA,NA,NA,NA,NA,5,5,5,4,4,1,2019,4,1,0,51,3,0,1,1,0,20000,5,NA,0,NA,NA,4,4,1,1,1,0
"2628",5126008,1952,2,1,2,10,4,1,NA,4,NA,83350,2,1,2,1,2,1,3,4,3,4,4,5,2019,4,1,1,67,3,1,1,0,0,83350,3,NA,0,1,1,4,4,5,1,1,NA
"2629",4219038,1979,1,8,2,10,4,2,NA,1,5,80000,NA,NA,NA,NA,NA,NA,3,4,3,4,4,4,2019,4,1,0,40,2,1,0,4,0,80000,3,5,0,NA,NA,4,4,4,1,1,1
"2630",2109057,1950,2,3,2,10,4,2,NA,NA,NA,NA,1,3,1,3,1,3,5,5,5,3,3,3,2019,4,1,1,69,3,1,0,2,0,NA,5,NA,NA,3,1,3,3,3,1,1,1
"2631",5205043,1963,2,7,2,10,4,2,NA,NA,NA,187400,NA,NA,NA,NA,NA,NA,3,4,2,4,4,4,2019,4,1,1,56,3,1,0,4,0,187400,3,NA,NA,NA,NA,4,4,4,1,1,1
"2632",2117008,1974,2,3,2,10,4,2,NA,1,11,50000,1,4,1,4,1,4,4,4,2,4,4,4,2019,4,1,1,45,2,1,0,2,0,50000,4,11,0,4,1,4,4,4,1,1,1
"2633",2117044,2000,2,8,1,10,2,2,NA,NA,NA,220000,NA,NA,NA,NA,NA,NA,4,5,2,4,4,4,2019,4,1,1,19,1,0,0,4,0,220000,4,NA,NA,NA,NA,4,4,4,1,1,1
"2634",210937,1967,2,3,2,10,4,2,NA,1,7,22800,5,1,5,1,5,3,5,5,5,3,3,5,2019,4,1,1,52,3,1,0,2,0,22800,5,7,0,3,1,3,3,5,1,1,NA
"2635",5206055,1969,1,3,2,10,1,1,NA,2,9,85550,2,1,2,1,2,1,3,3,2,4,4,3,2019,4,1,0,50,3,1,1,2,1,85550,3,9,0,1,1,4,4,3,1,1,1
"2636",2102003,1977,2,8,1,10,1,3,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,1,42,2,0,0,4,1,60000,3,NA,NA,NA,NA,4,4,4,1,1,1
"2637",2102026,1987,2,8,2,10,4,2,NA,1,9,150000,1,6,1,3,1,3,4,4,3,3,3,3,2019,4,1,1,32,2,1,0,4,0,150000,4,9,0,3,1,3,3,3,1,1,1
"2638",2117017,1997,2,8,1,10,1,2,NA,NA,NA,104800,NA,NA,NA,NA,NA,NA,3,3,3,3,2,2,2019,4,1,1,22,1,0,0,4,1,104800,3,NA,NA,NA,NA,3,2,2,1,0,0
"2639",4217070,1952,2,1,2,10,4,2,NA,NA,NA,91200,2,1,2,1,1,6,3,4,2,1,2,2,2019,4,1,1,67,3,1,0,0,0,91200,3,NA,NA,6,0,1,2,2,0,0,0
"2640",5206070,1953,2,1,5,10,4,1,NA,4,NA,23840,2,1,2,1,2,1,5,3,3,4,4,3,2019,4,1,1,66,3,0,1,0,0,23840,5,NA,0,1,1,4,4,3,1,1,1
"2641",5105081,1974,2,4,2,10,4,2,NA,2,5,60000,2,1,2,1,1,6,4,4,4,4,4,4,2019,4,1,1,45,2,1,0,3,0,60000,4,5,0,6,0,4,4,4,1,1,1
"2642",2117022,1978,1,5,2,10,4,2,NA,1,3,90000,NA,NA,NA,NA,NA,NA,4,4,4,3,3,3,2019,4,1,0,41,2,1,0,3,0,90000,4,3,1,NA,NA,3,3,3,1,1,1
"2643",5122006,1976,2,3,2,10,4,2,NA,NA,NA,29800,2,1,2,1,1,6,4,5,3,3,3,3,2019,4,1,1,43,2,1,0,2,0,29800,4,NA,NA,6,0,3,3,3,1,1,1
"2644",5126005,1960,1,3,3,10,4,1,NA,4,NA,430,2,1,2,1,2,1,3,5,3,4,3,2,2019,4,1,0,59,3,1,1,2,0,430,3,NA,0,1,1,4,3,2,1,1,0
"2645",5105034,1968,2,2,2,10,4,1,NA,1,5,27600,2,1,2,1,3,13,4,6,6,4,3,3,2019,4,1,1,51,3,1,1,1,0,27600,4,5,0,13,NA,4,3,3,1,1,1
"2646",5206020,1964,1,3,2,10,1,1,NA,4,NA,57400,NA,NA,NA,NA,NA,NA,5,3,5,4,4,4,2019,4,1,0,55,3,1,1,2,1,57400,5,NA,0,NA,NA,4,4,4,1,1,1
"2647",2107059,1966,1,2,2,10,4,1,NA,4,NA,10000,2,1,2,1,2,1,5,5,4,4,4,4,2019,4,1,0,53,3,1,1,1,0,10000,5,NA,0,1,1,4,4,4,1,1,1
"2648",2113062,1999,1,8,1,11,2,2,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,3,5,1,4,4,4,2019,4,1,0,20,1,0,0,4,0,20000,3,NA,NA,NA,NA,4,4,4,1,1,1
"2649",2108026,1969,2,2,2,10,4,1,NA,4,NA,21500,2,1,2,1,2,1,4,4,4,4,3,3,2019,4,1,1,50,3,1,1,1,0,21500,4,NA,0,1,1,4,3,3,1,1,1
"2650",6402138,1965,1,1,2,10,4,1,NA,1,5,90000,NA,NA,NA,NA,NA,NA,5,5,5,4,3,3,2019,4,1,0,54,3,1,1,0,0,90000,5,5,0,NA,NA,4,3,3,1,1,1
"2651",2111056,1966,2,7,2,10,4,2,NA,1,9,40000,1,4,1,4,1,4,5,5,4,4,4,4,2019,4,1,1,53,3,1,0,4,0,40000,5,9,0,4,1,4,4,4,1,1,1
"2652",2111040,1971,2,7,2,10,4,2,NA,1,7,NA,1,4,1,4,1,3,5,5,5,4,3,3,2019,4,1,1,48,2,1,0,4,0,NA,5,7,0,3,1,4,3,3,1,1,1
"2653",2111041,1984,2,8,2,10,1,2,NA,1,7,75000,1,3,1,3,1,1,5,5,6,2,2,2,2019,4,1,1,35,2,1,0,4,1,75000,5,7,0,1,1,2,2,2,0,0,0
"2654",5206066,1967,2,1,2,10,4,1,NA,4,NA,12000,2,1,2,1,1,10,3,3,4,4,4,4,2019,4,1,1,52,3,1,1,0,0,12000,3,NA,0,10,0,4,4,4,1,1,1
"2655",5206005,1970,2,1,2,10,4,1,NA,NA,NA,25200,NA,NA,NA,NA,NA,NA,5,5,6,3,3,3,2019,4,1,1,49,2,1,1,0,0,25200,5,NA,NA,NA,NA,3,3,3,1,1,1
"2656",6114068,1985,2,7,2,10,1,2,NA,4,NA,50000,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,1,34,2,1,0,4,1,50000,3,NA,0,NA,NA,4,4,4,1,1,1
"2657",6114011,1973,2,4,2,10,1,2,NA,1,9,163000,1,5,1,5,1,4,3,5,4,4,3,3,2019,4,1,1,46,2,1,0,3,1,163000,3,9,0,4,1,4,3,3,1,1,1
"2658",5126015,1957,2,12,5,10,4,1,NA,4,NA,4460,NA,NA,NA,NA,NA,NA,3,5,6,4,3,4,2019,4,1,1,62,3,0,1,NA,0,4460,3,NA,0,NA,NA,4,3,4,1,1,1
"2659",4203034,1983,1,7,4,10,4,2,NA,1,5,180000,1,3,1,3,NA,NA,3,3,3,4,2,2,2019,4,1,0,36,2,0,0,4,0,180000,3,5,0,NA,NA,4,2,2,1,0,0
"2660",5206057,1973,2,2,2,10,4,1,NA,1,3,73200,NA,NA,NA,NA,NA,NA,5,5,6,4,4,4,2019,4,1,1,46,2,1,1,1,0,73200,5,3,1,NA,NA,4,4,4,1,1,1
"2661",2105046,1966,2,4,2,10,4,1,NA,1,7,57600,5,1,5,1,5,8,4,4,2,4,1,1,2019,4,1,1,53,3,1,1,3,0,57600,4,7,0,8,0,4,1,1,1,0,0
"2662",5122003,1952,2,2,3,10,4,2,NA,NA,NA,75000,1,5,3,13,1,3,3,3,3,4,4,3,2019,4,1,1,67,3,1,0,1,0,75000,3,NA,NA,3,1,4,4,3,1,1,1
"2663",5122017,1981,2,6,2,10,4,1,NA,NA,NA,87500,1,8,2,1,2,1,3,3,2,4,3,3,2019,4,1,1,38,2,1,1,3,0,87500,3,NA,NA,1,1,4,3,3,1,1,1
"2664",5206024,1953,2,1,2,10,4,1,NA,4,NA,40000,NA,NA,NA,NA,NA,NA,3,5,1,4,4,4,2019,4,1,1,66,3,1,1,0,0,40000,3,NA,0,NA,NA,4,4,4,1,1,1
"2665",2117024,1985,2,8,2,10,4,4,NA,1,7,250000,1,8,1,8,1,8,3,3,2,2,2,2,2019,4,1,1,34,2,1,NA,4,0,250000,3,7,0,8,0,2,2,2,0,0,0
"2666",2117002,1997,1,3,2,10,4,2,NA,1,7,160000,2,13,2,13,1,8,5,5,4,2,2,2,2019,4,1,0,22,1,1,0,2,0,160000,5,7,0,8,0,2,2,2,0,0,0
"2667",5126011,1962,1,2,2,10,4,1,NA,4,NA,70000,NA,NA,NA,NA,NA,NA,3,4,2,4,3,3,2019,4,1,0,57,3,1,1,1,0,70000,3,NA,0,NA,NA,4,3,3,1,1,1
"2668",5105031,1970,2,3,3,10,4,2,NA,NA,NA,78850,NA,NA,NA,NA,NA,NA,4,5,4,4,4,4,2019,4,1,1,49,2,1,0,2,0,78850,4,NA,NA,NA,NA,4,4,4,1,1,1
"2669",6402097,1969,2,3,4,10,4,2,NA,NA,NA,60000,1,3,2,1,NA,NA,5,4,4,4,3,3,2019,4,1,1,50,3,0,0,2,0,60000,5,NA,NA,NA,NA,4,3,3,1,1,1
"2670",5205032,1991,2,3,2,10,4,1,NA,NA,NA,50000,1,10,2,1,1,9,5,3,3,4,4,4,2019,4,1,1,28,1,1,1,2,0,50000,5,NA,NA,9,0,4,4,4,1,1,1
"2671",4222018,1951,2,1,2,10,4,1,NA,NA,NA,19500,NA,NA,NA,NA,NA,NA,5,5,5,4,5,3,2019,4,1,1,68,3,1,1,0,0,19500,5,NA,NA,NA,NA,4,5,3,1,NA,1
"2672",4222023,1963,1,2,1,10,4,1,NA,4,NA,8000,2,1,2,1,NA,NA,5,4,5,4,3,3,2019,4,1,0,56,3,0,1,1,0,8000,5,NA,0,NA,NA,4,3,3,1,1,1
"2673",4222004,1973,2,2,2,10,4,1,NA,1,5,33200,1,12,2,1,2,1,4,4,2,4,4,2,2019,4,1,1,46,2,1,1,1,0,33200,4,5,0,1,1,4,4,2,1,1,0
"2674",4203076,1989,2,9,1,10,4,2,NA,1,3,3e+05,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2019,4,1,1,30,2,0,0,4,0,3e+05,3,3,1,NA,NA,3,3,3,1,1,1
"2675",4222011,1967,1,3,2,10,4,1,NA,4,NA,75500,2,1,2,1,1,6,3,3,3,4,3,3,2019,4,1,0,52,3,1,1,2,0,75500,3,NA,0,6,0,4,3,3,1,1,1
"2676",5126001,1951,2,2,5,10,4,1,NA,NA,NA,131600,NA,NA,NA,NA,NA,NA,3,3,3,4,3,2,2019,4,1,1,68,3,0,1,1,0,131600,3,NA,NA,NA,NA,4,3,2,1,1,0
"2677",5126003,1998,2,4,1,10,2,1,NA,NA,NA,25200,1,11,2,13,NA,NA,3,4,2,4,3,3,2019,4,1,1,21,1,0,1,3,0,25200,3,NA,NA,NA,NA,4,3,3,1,1,1
"2678",5126018,1975,1,2,2,10,4,1,NA,4,NA,33400,2,13,2,13,2,13,3,4,6,4,3,2,2019,4,1,0,44,2,1,1,1,0,33400,3,NA,0,13,0,4,3,2,1,1,0
"2679",5105050,1995,1,7,1,10,2,2,NA,1,7,2e+05,1,4,1,4,NA,NA,4,5,3,3,3,3,2019,4,1,0,24,1,0,0,4,0,2e+05,4,7,0,NA,NA,3,3,3,1,1,1
"2680",2105071,1951,2,2,2,10,4,1,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,4,4,4,4,2,1,2019,4,1,1,68,3,1,1,1,0,40000,4,NA,NA,NA,NA,4,2,1,1,0,0
"2681",5126002,1960,2,3,2,10,4,1,NA,4,NA,120550,NA,NA,NA,NA,NA,NA,3,3,6,3,3,2,2019,4,1,1,59,3,1,1,2,0,120550,3,NA,0,NA,NA,3,3,2,1,1,0
"2682",6113115,1981,2,3,2,10,4,1,NA,NA,NA,6e+05,3,13,3,13,1,8,2,4,2,4,3,3,2019,4,1,1,38,2,1,1,2,0,6e+05,2,NA,NA,8,0,4,3,3,1,1,1
"2683",2108072,1964,2,2,2,10,4,1,NA,4,NA,1000,NA,NA,NA,NA,NA,NA,5,5,5,4,2,1,2019,4,1,1,55,3,1,1,1,0,1000,5,NA,0,NA,NA,4,2,1,1,0,0
"2684",5205024,1987,1,8,2,64,4,2,NA,1,5,205000,1,3,3,12,1,4,4,5,3,4,2,2,2019,4,1,0,32,2,1,0,4,0,205000,4,5,0,4,1,4,2,2,1,0,0
"2685",2105032,1959,2,3,2,10,2,2,NA,NA,NA,63600,NA,NA,NA,NA,NA,NA,5,5,6,4,1,1,2019,4,1,1,60,3,1,0,2,0,63600,5,NA,NA,NA,NA,4,1,1,1,0,0
"2686",2105044,1956,2,3,2,10,4,2,NA,NA,NA,40000,1,13,1,13,1,13,4,4,2,4,2,2,2019,4,1,1,63,3,1,0,2,0,40000,4,NA,NA,13,NA,4,2,2,1,0,0
"2687",2116020,2000,2,4,1,12,4,1,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,4,4,3,4,3,3,2019,4,1,1,19,1,0,1,3,0,40000,4,NA,NA,NA,NA,4,3,3,1,1,1
"2688",6402098,1973,1,2,2,10,4,1,NA,1,2,65000,2,1,2,1,1,6,5,4,6,4,2,2,2019,4,1,0,46,2,1,1,1,0,65000,5,2,1,6,0,4,2,2,1,0,0
"2689",2108031,1963,1,3,2,10,4,1,NA,3,8,44000,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,2019,4,1,0,56,3,1,1,2,0,44000,3,8,0,NA,NA,1,1,1,0,0,0
"2690",2101069,1955,2,3,3,10,4,2,NA,NA,NA,40000,1,3,1,5,1,1,3,6,6,3,3,5,2019,4,1,1,64,3,1,0,2,0,40000,3,NA,NA,1,1,3,3,5,1,1,NA
"2691",2116010,1953,2,4,2,10,4,1,NA,NA,NA,51400,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,1,66,3,1,1,3,0,51400,3,NA,NA,NA,NA,4,4,4,1,1,1
"2692",4217047,1980,1,5,4,10,1,1,NA,1,1,260000,NA,NA,NA,NA,NA,NA,4,3,3,4,3,3,2019,4,1,0,39,2,0,1,3,1,260000,4,1,1,NA,NA,4,3,3,1,1,1
"2693",2116023,1960,1,3,2,10,4,1,NA,3,7,13700,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,0,59,3,1,1,2,0,13700,3,7,0,NA,NA,4,4,4,1,1,1
"2694",5105074,1990,2,7,2,10,4,1,NA,1,3,80000,NA,NA,NA,NA,NA,NA,4,5,4,4,4,3,2019,4,1,1,29,1,1,1,4,0,80000,4,3,1,NA,NA,4,4,3,1,1,1
"2695",5206002,1963,2,1,5,10,4,1,NA,4,NA,20750,NA,NA,NA,NA,NA,NA,1,6,6,5,5,1,2019,4,1,1,56,3,0,1,0,0,20750,1,NA,0,NA,NA,5,5,1,NA,NA,0
"2696",2108084,1964,2,3,2,10,4,1,NA,4,NA,45800,2,1,2,1,2,1,5,5,5,4,4,4,2019,4,1,1,55,3,1,1,2,0,45800,5,NA,0,1,1,4,4,4,1,1,1
"2697",2117035,1960,2,8,2,10,1,2,NA,NA,NA,60000,1,2,1,3,1,3,4,3,3,4,3,3,2019,4,1,1,59,3,1,0,4,1,60000,4,NA,NA,3,1,4,3,3,1,1,1
"2698",4217019,1987,2,3,2,10,4,1,NA,NA,NA,60000,2,1,2,1,1,8,4,4,3,3,5,5,2019,4,1,1,32,2,1,1,2,0,60000,4,NA,NA,8,0,3,5,5,1,NA,NA
"2699",4203020,1951,1,7,2,10,1,2,NA,NA,NA,69600,NA,NA,NA,NA,NA,NA,4,4,4,4,2,2,2019,4,1,0,68,3,1,0,4,1,69600,4,NA,NA,NA,NA,4,2,2,1,0,0
"2700",2108053,1987,2,3,2,10,4,1,NA,NA,NA,20000,2,1,2,1,2,1,3,3,3,4,4,1,2019,4,1,1,32,2,1,1,2,0,20000,3,NA,NA,1,1,4,4,1,1,1,0
"2701",2110009,1951,2,3,5,10,4,2,NA,NA,NA,25200,NA,NA,NA,NA,NA,NA,3,4,3,4,3,5,2019,4,1,1,68,3,0,0,2,0,25200,3,NA,NA,NA,NA,4,3,5,1,1,NA
"2702",2117003,1986,2,8,2,10,4,2,NA,1,5,20000,1,6,1,6,1,6,3,4,3,3,3,3,2019,4,1,1,33,2,1,0,4,0,20000,3,5,0,6,0,3,3,3,1,1,1
"2703",5126017,1968,2,2,2,10,4,1,NA,4,NA,55230,NA,NA,NA,NA,NA,NA,3,3,3,4,3,3,2019,4,1,1,51,3,1,1,1,0,55230,3,NA,0,NA,NA,4,3,3,1,1,1
"2704",4217044,1968,1,3,4,10,4,2,NA,NA,NA,450000,1,8,1,3,NA,NA,3,3,2,4,2,2,2019,4,1,0,51,3,0,0,2,0,450000,3,NA,NA,NA,NA,4,2,2,1,0,0
"2705",2110016,1963,2,3,2,10,4,2,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,5,5,5,4,1,1,2019,4,1,1,56,3,1,0,2,0,12000,5,NA,NA,NA,NA,4,1,1,1,0,0
"2706",2110026,1952,2,3,5,10,4,2,NA,NA,NA,28800,1,3,1,5,1,3,3,3,3,4,4,5,2019,4,1,1,67,3,0,0,2,0,28800,3,NA,NA,3,1,4,4,5,1,1,NA
"2707",5206001,1969,1,1,2,10,4,1,NA,3,11,22000,2,1,2,1,2,1,5,5,5,4,4,4,2019,4,1,0,50,3,1,1,0,0,22000,5,11,0,1,1,4,4,4,1,1,1
"2708",5126006,1964,1,3,2,10,4,1,NA,4,NA,1590,NA,NA,NA,NA,NA,NA,4,5,3,4,4,3,2019,4,1,0,55,3,1,1,2,0,1590,4,NA,0,NA,NA,4,4,3,1,1,1
"2709",5122010,1975,2,3,2,10,4,1,NA,1,5,45000,NA,NA,NA,NA,NA,NA,4,4,2,4,3,3,2019,4,1,1,44,2,1,1,2,0,45000,4,5,0,NA,NA,4,3,3,1,1,1
"2710",5206003,1952,1,1,2,10,4,1,NA,4,NA,10000,2,1,2,1,2,1,3,5,5,4,4,4,2019,4,1,0,67,3,1,1,0,0,10000,3,NA,0,1,1,4,4,4,1,1,1
"2711",5122018,1979,1,6,3,10,4,2,NA,1,5,98000,NA,NA,NA,NA,NA,NA,3,4,3,4,4,3,2019,4,1,0,40,2,1,0,3,0,98000,3,5,0,NA,NA,4,4,3,1,1,1
"2712",5122001,1966,2,3,2,10,4,2,NA,NA,NA,25200,NA,NA,NA,NA,NA,NA,5,4,4,4,3,3,2019,4,1,1,53,3,1,0,2,0,25200,5,NA,NA,NA,NA,4,3,3,1,1,1
"2713",5105042,1970,2,2,2,10,4,1,NA,NA,NA,40450,2,1,2,1,1,11,4,5,4,4,1,1,2019,4,1,1,49,2,1,1,1,0,40450,4,NA,NA,11,0,4,1,1,1,0,0
"2714",2110008,1950,1,3,2,10,4,2,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,5,5,5,4,4,4,2019,4,1,0,69,3,1,0,2,0,70000,5,NA,NA,NA,NA,4,4,4,1,1,1
"2715",2110006,1957,1,1,4,10,4,2,NA,NA,NA,93600,5,4,5,4,NA,NA,5,5,5,4,3,5,2019,4,1,0,62,3,0,0,0,0,93600,5,NA,NA,NA,NA,4,3,5,1,1,NA
"2716",2110007,1950,1,3,2,10,1,2,NA,NA,NA,79200,1,4,1,13,2,13,3,3,2,4,3,5,2019,4,1,0,69,3,1,0,2,1,79200,3,NA,NA,13,0,4,3,5,1,1,NA
"2717",2110005,1957,2,3,2,10,4,2,NA,NA,NA,63840,1,5,1,5,1,5,3,3,4,4,5,5,2019,4,1,1,62,3,1,0,2,0,63840,3,NA,NA,5,0,4,5,5,1,NA,NA
"2718",5126024,1950,1,1,2,10,4,1,NA,4,NA,130800,2,1,2,1,2,1,3,5,6,4,4,2,2019,4,1,0,69,3,1,1,0,0,130800,3,NA,0,1,1,4,4,2,1,1,0
"2719",5126009,1956,2,2,2,10,4,1,NA,4,NA,88360,NA,NA,NA,NA,NA,NA,5,3,5,4,4,4,2019,4,1,1,63,3,1,1,1,0,88360,5,NA,0,NA,NA,4,4,4,1,1,1
"2720",2110013,1979,2,3,2,10,4,1,NA,1,7,NA,2,1,2,1,1,8,5,5,5,3,3,3,2019,4,1,1,40,2,1,1,2,0,NA,5,7,0,8,0,3,3,3,1,1,1
"2721",5126004,1957,2,2,2,10,4,1,NA,4,NA,11000,2,1,2,1,2,1,5,5,5,4,2,2,2019,4,1,1,62,3,1,1,1,0,11000,5,NA,0,1,1,4,2,2,1,0,0
"2722",2116013,1986,1,8,2,11,1,1,NA,1,3,70000,2,1,2,1,1,3,2,3,6,4,3,2,2019,4,1,0,33,2,1,1,4,1,70000,2,3,1,3,1,4,3,2,1,1,0
"2723",5126016,1976,1,3,2,10,4,1,NA,3,11,8250,2,1,2,1,2,1,5,5,4,4,4,4,2019,4,1,0,43,2,1,1,2,0,8250,5,11,0,1,1,4,4,4,1,1,1
