"","id","q2","province_id","v82","v83","v2","v84","v111","v110","v109","v101","v123","v130","v73b","v73c","year","wave","time","province","female","age","corhort","marriage","hukouRural","race","party","edu","eduyear","occ","occR_father","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2521",824,45092210,45,1,42,2,1,1,3,12,1,1,2,6,5,2002,1,0,"广西壮族自治区",0,42,2,1,0,1,0,3,12,1,1,1,6,5,1,1
"2522",818,45092210,45,1,55,2,1,1,1,5,9,1,10,5,4,2002,1,0,"广西壮族自治区",0,55,3,1,0,1,0,1,5,9,0,0,5,4,1,0
"2523",816,45092211,45,2,45,2,1,1,2,9,6,1,10,6,4,2002,1,0,"广西壮族自治区",1,45,2,1,0,1,0,2,9,6,0,0,6,4,1,0
"2524",826,45092210,45,2,36,2,1,1,2,9,4,1,4,6,5,2002,1,0,"广西壮族自治区",1,36,2,1,0,1,0,2,9,4,1,0,6,5,1,1
"2525",817,45092211,45,1,42,2,1,1,2,8,6,1,5,5,5,2002,1,0,"广西壮族自治区",0,42,2,1,0,1,0,2,8,6,1,0,5,5,1,1
"2526",823,45092210,45,2,29,2,8,2,2,9,6,1,1,5,4,2002,1,0,"广西壮族自治区",1,29,1,1,0,0,0,2,9,6,1,0,5,4,1,0
"2527",813,45092211,45,1,22,2,1,2,3,12,4,0,2,6,5,2002,1,0,"广西壮族自治区",0,22,1,0,0,1,0,3,12,4,1,0,6,5,1,1
"2528",820,45092211,45,1,61,2,1,1,2,9,9,1,10,6,5,2002,1,0,"广西壮族自治区",0,61,3,1,0,1,0,2,9,9,0,0,6,5,1,1
"2529",810,45092211,45,2,70,2,1,1,0,0,9,1,10,6,6,2002,1,0,"广西壮族自治区",1,70,4,1,0,1,0,0,0,9,0,0,6,6,1,1
"2530",815,45092210,45,2,40,2,1,1,4,12,1,1,5,5,4,2002,1,0,"广西壮族自治区",1,40,2,1,0,1,0,3,12,1,1,1,5,4,1,0
"2531",814,45092210,45,1,44,2,1,1,2,9,6,1,10,6,5,2002,1,0,"广西壮族自治区",0,44,2,1,0,1,0,2,9,6,0,0,6,5,1,1
"2532",819,45092211,45,1,38,2,1,1,0,4,9,1,10,6,4,2002,1,0,"广西壮族自治区",0,38,2,1,0,1,0,0,4,9,0,0,6,4,1,0
"2533",812,45092210,45,1,32,2,1,1,3,12,4,1,5,4,3,2002,1,0,"广西壮族自治区",0,32,2,1,0,1,0,3,12,4,1,0,4,3,0,0
"2534",822,45092211,45,1,43,2,1,1,2,9,0,0,4,6,6,2002,1,0,"广西壮族自治区",0,43,2,0,0,1,0,2,9,0,1,1,6,6,1,1
"2535",809,45092211,45,1,30,2,1,1,0,6,6,1,9,6,4,2002,1,0,"广西壮族自治区",0,30,2,1,0,1,0,0,6,6,0,0,6,4,1,0
"2536",821,45092210,45,1,31,2,1,1,1,6,6,1,10,5,4,2002,1,0,"广西壮族自治区",0,31,2,1,0,1,0,1,6,6,0,0,5,4,1,0
"2537",836,45092221,45,1,55,1,1,1,0,4,9,1,11,6,6,2002,1,0,"广西壮族自治区",0,55,3,1,1,1,0,0,4,9,0,0,6,6,1,1
"2538",829,45092221,45,1,36,2,1,2,2,9,3,1,5,6,4,2002,1,0,"广西壮族自治区",0,36,2,1,0,1,0,2,9,3,1,1,6,4,1,0
"2539",841,45092221,45,2,66,2,1,1,2,9,1,1,10,6,5,2002,1,0,"广西壮族自治区",1,66,3,1,0,1,0,2,9,1,0,1,6,5,1,1
"2540",843,45092221,45,1,47,1,1,1,2,9,6,1,10,6,4,2002,1,0,"广西壮族自治区",0,47,2,1,1,1,0,2,9,6,0,0,6,4,1,0
"2541",827,45092221,45,1,37,2,1,1,2,9,6,1,4,5,4,2002,1,0,"广西壮族自治区",0,37,2,1,0,1,0,2,9,6,1,0,5,4,1,0
"2542",837,45092221,45,2,37,2,1,1,2,9,2,1,4,6,8,2002,1,0,"广西壮族自治区",1,37,2,1,0,1,0,2,9,2,1,1,6,8,1,NA
"2543",828,45092221,45,1,46,2,1,3,1,6,2,1,10,6,5,2002,1,0,"广西壮族自治区",0,46,2,1,0,1,1,1,6,2,0,1,6,5,1,1
"2544",842,45092221,45,1,88,2,1,1,0,2,2,1,10,6,4,2002,1,0,"广西壮族自治区",0,88,4,1,0,1,0,0,2,2,0,1,6,4,1,0
"2545",833,45092221,45,2,49,2,1,1,0,0,1,1,2,4,3,2002,1,0,"广西壮族自治区",1,49,2,1,0,1,0,0,0,1,1,1,4,3,0,0
"2546",844,45092221,45,2,39,2,1,1,2,9,6,1,10,6,4,2002,1,0,"广西壮族自治区",1,39,2,1,0,1,0,2,9,6,0,0,6,4,1,0
"2547",832,45092221,45,2,27,2,1,2,5,15,1,1,10,6,5,2002,1,0,"广西壮族自治区",1,27,1,1,0,1,0,4,15,1,0,1,6,5,1,1
"2548",838,45092221,45,1,28,2,1,1,5,15,1,1,10,6,5,2002,1,0,"广西壮族自治区",0,28,1,1,0,1,0,4,15,1,0,1,6,5,1,1
"2549",835,45092221,45,2,28,2,1,3,5,14,1,1,10,6,6,2002,1,0,"广西壮族自治区",1,28,1,1,0,1,1,4,14,1,0,1,6,6,1,1
"2550",839,45092221,45,1,54,2,1,1,4,12,1,1,10,5,4,2002,1,0,"广西壮族自治区",0,54,3,1,0,1,0,3,12,1,0,1,5,4,1,0
"2551",831,45092221,45,2,49,2,1,1,5,12,1,1,10,6,5,2002,1,0,"广西壮族自治区",1,49,2,1,0,1,0,4,12,1,0,1,6,5,1,1
"2552",875,45082112,45,1,40,1,1,1,1,6,97,1,2,6,5,2002,1,0,"广西壮族自治区",0,40,2,1,1,1,0,1,6,97,1,NA,6,5,1,1
"2553",877,45082112,45,2,22,1,1,1,1,6,97,1,2,4,4,2002,1,0,"广西壮族自治区",1,22,1,1,1,1,0,1,6,97,1,NA,4,4,0,0
"2554",872,45082111,45,2,46,1,1,2,3,12,97,1,10,6,4,2002,1,0,"广西壮族自治区",1,46,2,1,1,1,0,3,12,97,0,NA,6,4,1,0
"2555",871,45082111,45,1,50,1,1,1,1,6,97,1,11,6,4,2002,1,0,"广西壮族自治区",0,50,3,1,1,1,0,1,6,97,0,NA,6,4,1,0
"2556",870,45082111,45,1,48,1,1,2,0,5,97,1,10,4,4,2002,1,0,"广西壮族自治区",0,48,2,1,1,1,0,0,5,97,0,NA,4,4,0,0
"2557",873,45082111,45,2,57,1,1,1,0,2,97,1,10,6,4,2002,1,0,"广西壮族自治区",1,57,3,1,1,1,0,0,2,97,0,NA,6,4,1,0
"2558",886,45082122,45,1,51,1,1,1,0,3,97,1,10,6,8,2002,1,0,"广西壮族自治区",0,51,3,1,1,1,0,0,3,97,0,NA,6,8,1,NA
"2559",881,45082121,45,1,23,1,1,1,2,9,97,1,10,5,5,2002,1,0,"广西壮族自治区",0,23,1,1,1,1,0,2,9,97,0,NA,5,5,1,1
"2560",887,45082122,45,2,68,1,1,1,0,3,97,1,10,0,3,2002,1,0,"广西壮族自治区",1,68,3,1,1,1,0,0,3,97,0,NA,0,3,0,0
"2561",879,45082121,45,1,48,1,1,1,2,9,97,1,10,6,4,2002,1,0,"广西壮族自治区",0,48,2,1,1,1,0,2,9,97,0,NA,6,4,1,0
"2562",885,45082122,45,2,68,1,1,1,0,0,97,1,10,6,3,2002,1,0,"广西壮族自治区",1,68,3,1,1,1,0,0,0,97,0,NA,6,3,1,0
"2563",884,45082122,45,1,32,1,1,1,1,7,97,1,10,5,5,2002,1,0,"广西壮族自治区",0,32,2,1,1,1,0,1,7,97,0,NA,5,5,1,1
"2564",888,45082122,45,1,26,1,1,1,0,6,97,1,10,6,8,2002,1,0,"广西壮族自治区",0,26,1,1,1,1,0,0,6,97,0,NA,6,8,1,NA
"2565",883,45082121,45,1,37,1,1,1,1,6,97,1,10,5,4,2002,1,0,"广西壮族自治区",0,37,2,1,1,1,0,1,6,97,0,NA,5,4,1,0
"2566",857,45222621,45,2,50,1,8,1,0,0,97,1,10,5,4,2002,1,0,"广西壮族自治区",1,50,3,1,1,0,0,0,0,97,0,NA,5,4,1,0
"2567",868,45222622,45,1,52,1,8,1,0,3,97,1,10,6,1,2002,1,0,"广西壮族自治区",0,52,3,1,1,0,0,0,3,97,0,NA,6,1,1,0
"2568",862,45222621,45,2,41,1,8,1,0,2,97,1,10,5,6,2002,1,0,"广西壮族自治区",1,41,2,1,1,0,0,0,2,97,0,NA,5,6,1,1
"2569",860,45222621,45,2,40,1,1,1,1,6,97,1,10,6,3,2002,1,0,"广西壮族自治区",1,40,2,1,1,1,0,1,6,97,0,NA,6,3,1,0
"2570",859,45222621,45,1,55,1,8,1,0,2,97,1,11,6,6,2002,1,0,"广西壮族自治区",0,55,3,1,1,0,0,0,2,97,0,NA,6,6,1,1
"2571",867,45222622,45,2,53,1,8,1,0,0,97,1,10,6,3,2002,1,0,"广西壮族自治区",1,53,3,1,1,0,0,0,0,97,0,NA,6,3,1,0
"2572",858,45222621,45,1,31,1,8,1,0,3,97,1,10,4,4,2002,1,0,"广西壮族自治区",0,31,2,1,1,0,0,0,3,97,0,NA,4,4,0,0
"2573",866,45222622,45,2,32,1,8,3,2,9,97,1,7,8,8,2002,1,0,"广西壮族自治区",1,32,2,1,1,0,1,2,9,97,0,NA,8,8,NA,NA
"2574",863,45222622,45,2,30,1,8,1,0,3,97,1,1,8,8,2002,1,0,"广西壮族自治区",1,30,2,1,1,0,0,0,3,97,1,NA,8,8,NA,NA
"2575",855,45222612,45,1,20,1,8,2,2,9,97,0,10,6,4,2002,1,0,"广西壮族自治区",0,20,1,0,1,0,0,2,9,97,0,NA,6,4,1,0
"2576",848,45222611,45,2,41,1,8,1,1,5,97,1,10,5,3,2002,1,0,"广西壮族自治区",1,41,2,1,1,0,0,1,5,97,0,NA,5,3,1,0
"2577",846,45222611,45,2,65,1,8,1,1,8,97,1,10,8,8,2002,1,0,"广西壮族自治区",1,65,3,1,1,0,0,1,8,97,0,NA,8,8,NA,NA
"2578",849,45222611,45,1,37,1,1,1,2,9,97,1,10,6,4,2002,1,0,"广西壮族自治区",0,37,2,1,1,1,0,2,9,97,0,NA,6,4,1,0
"2579",847,45222611,45,2,30,1,1,1,0,0,97,1,10,8,8,2002,1,0,"广西壮族自治区",1,30,2,1,1,1,0,0,0,97,0,NA,8,8,NA,NA
"2580",850,45222611,45,1,42,1,8,1,1,7,97,1,10,4,4,2002,1,0,"广西壮族自治区",0,42,2,1,1,0,0,1,7,97,0,NA,4,4,0,0
"2581",845,45222611,45,2,40,1,8,1,0,3,97,1,10,6,4,2002,1,0,"广西壮族自治区",1,40,2,1,1,0,0,0,3,97,0,NA,6,4,1,0
"2582",854,45222612,45,2,50,1,8,1,1,6,97,1,2,6,4,2002,1,0,"广西壮族自治区",1,50,3,1,1,0,0,1,6,97,1,NA,6,4,1,0
"2583",856,45222612,45,1,50,1,8,2,2,8,97,1,10,6,6,2002,1,0,"广西壮族自治区",0,50,3,1,1,0,0,2,8,97,0,NA,6,6,1,1
"2584",852,45222617,45,2,39,1,8,1,1,6,97,1,10,4,4,2002,1,0,"广西壮族自治区",1,39,2,1,1,0,0,1,6,97,0,NA,4,4,0,0
"2585",311,50023821,50,1,42,1,1,1,2,9,97,1,10,6,6,2002,1,0,"重庆市",0,42,2,1,1,1,0,2,9,97,0,NA,6,6,1,1
"2586",307,50023821,50,2,37,1,1,1,0,5,97,1,10,6,6,2002,1,0,"重庆市",1,37,2,1,1,1,0,0,5,97,0,NA,6,6,1,1
"2587",310,50023821,50,2,44,1,1,1,0,0,97,1,10,6,5,2002,1,0,"重庆市",1,44,2,1,1,1,0,0,0,97,0,NA,6,5,1,1
"2588",312,50023821,50,1,67,1,1,1,0,0,97,1,10,6,6,2002,1,0,"重庆市",0,67,3,1,1,1,0,0,0,97,0,NA,6,6,1,1
"2589",309,50023821,50,2,37,1,1,1,2,7,97,1,10,6,6,2002,1,0,"重庆市",1,37,2,1,1,1,0,2,7,97,0,NA,6,6,1,1
"2590",308,50023821,50,2,41,1,1,1,0,1,97,1,4,6,4,2002,1,0,"重庆市",1,41,2,1,1,1,0,0,1,97,1,NA,6,4,1,0
"2591",314,50023821,50,1,47,1,1,1,0,5,97,1,10,6,5,2002,1,0,"重庆市",0,47,2,1,1,1,0,0,5,97,0,NA,6,5,1,1
"2592",315,50023821,50,1,34,1,1,1,2,7,97,1,10,5,4,2002,1,0,"重庆市",0,34,2,1,1,1,0,2,7,97,0,NA,5,4,1,0
"2593",313,50023821,50,2,57,1,1,1,0,3,97,1,10,6,4,2002,1,0,"重庆市",1,57,3,1,1,1,0,0,3,97,0,NA,6,4,1,0
"2594",316,50023821,50,1,65,1,1,1,0,2,97,1,10,6,5,2002,1,0,"重庆市",0,65,3,1,1,1,0,0,2,97,0,NA,6,5,1,1
"2595",299,50023811,50,1,33,1,1,1,1,7,97,1,11,6,6,2002,1,0,"重庆市",0,33,2,1,1,1,0,1,7,97,0,NA,6,6,1,1
"2596",297,50023811,50,2,62,1,1,1,0,0,97,1,10,6,6,2002,1,0,"重庆市",1,62,3,1,1,1,0,0,0,97,0,NA,6,6,1,1
"2597",301,50023811,50,2,50,1,1,1,0,0,97,1,11,6,6,2002,1,0,"重庆市",1,50,3,1,1,1,0,0,0,97,0,NA,6,6,1,1
"2598",298,50023811,50,1,28,1,1,1,1,5,97,1,10,4,5,2002,1,0,"重庆市",0,28,1,1,1,1,0,1,5,97,0,NA,4,5,0,1
"2599",304,50023812,50,1,48,1,1,1,0,6,97,1,10,6,6,2002,1,0,"重庆市",0,48,2,1,1,1,0,0,6,97,0,NA,6,6,1,1
"2600",302,50023812,50,1,62,1,1,1,0,4,97,1,10,6,6,2002,1,0,"重庆市",0,62,3,1,1,1,0,0,4,97,0,NA,6,6,1,1
"2601",305,50023812,50,1,20,1,1,1,2,9,97,0,10,6,5,2002,1,0,"重庆市",0,20,1,0,1,1,0,2,9,97,0,NA,6,5,1,1
"2602",306,50023812,50,2,50,2,1,1,1,5,97,1,11,6,6,2002,1,0,"重庆市",1,50,3,1,0,1,0,1,5,97,0,NA,6,6,1,1
"2603",243,50023422,50,1,28,2,1,1,3,11,9,1,5,6,2,2002,1,0,"重庆市",0,28,1,1,0,1,0,3,11,9,1,0,6,2,1,0
"2604",233,50023421,50,1,33,2,1,2,5,15,0,1,10,6,5,2002,1,0,"重庆市",0,33,2,1,0,1,0,4,15,0,0,1,6,5,1,1
"2605",240,50023421,50,1,44,2,1,3,6,15,0,1,10,5,5,2002,1,0,"重庆市",0,44,2,1,0,1,1,4,15,0,0,1,5,5,1,1
"2606",241,50023421,50,1,49,2,1,1,3,11,2,1,2,6,4,2002,1,0,"重庆市",0,49,2,1,0,1,0,3,11,2,1,1,6,4,1,0
"2607",252,50023422,50,1,44,2,1,2,2,9,3,1,9,5,4,2002,1,0,"重庆市",0,44,2,1,0,1,0,2,9,3,0,1,5,4,1,0
"2608",244,50023422,50,2,26,2,1,2,4,15,1,0,2,6,5,2002,1,0,"重庆市",1,26,1,0,0,1,0,3,15,1,1,1,6,5,1,1
"2609",238,50023421,50,1,28,1,1,1,1,6,9,1,10,6,5,2002,1,0,"重庆市",0,28,1,1,1,1,0,1,6,9,0,0,6,5,1,1
"2610",249,50023422,50,2,36,2,1,1,2,8,97,1,5,4,3,2002,1,0,"重庆市",1,36,2,1,0,1,0,2,8,97,1,NA,4,3,0,0
"2611",235,50023421,50,1,38,2,1,1,3,9,2,1,2,6,5,2002,1,0,"重庆市",0,38,2,1,0,1,0,3,9,2,1,1,6,5,1,1
"2612",237,50023421,50,1,33,2,1,1,4,15,2,1,4,5,4,2002,1,0,"重庆市",0,33,2,1,0,1,0,3,15,2,1,1,5,4,1,0
"2613",242,50023421,50,1,45,2,1,1,2,9,2,1,11,6,5,2002,1,0,"重庆市",0,45,2,1,0,1,0,2,9,2,0,1,6,5,1,1
"2614",251,50023422,50,1,37,1,1,1,2,7,6,1,10,6,6,2002,1,0,"重庆市",0,37,2,1,1,1,0,2,7,6,0,0,6,6,1,1
"2615",236,50023421,50,2,56,2,1,1,0,6,3,1,11,6,5,2002,1,0,"重庆市",1,56,3,1,0,1,0,0,6,3,0,1,6,5,1,1
"2616",234,50023421,50,1,39,2,1,1,3,10,6,1,4,5,2,2002,1,0,"重庆市",0,39,2,1,0,1,0,3,10,6,1,0,5,2,1,0
"2617",247,50023422,50,1,37,1,1,2,2,9,0,1,10,6,4,2002,1,0,"重庆市",0,37,2,1,1,1,0,2,9,0,0,1,6,4,1,0
"2618",248,50023422,50,1,52,2,3,1,2,12,2,1,11,6,4,2002,1,0,"重庆市",0,52,3,1,0,0,0,2,12,2,0,1,6,4,1,0
"2619",246,50023422,50,1,72,2,1,1,3,13,1,1,9,5,3,2002,1,0,"重庆市",0,72,4,1,0,1,0,3,13,1,0,1,5,3,1,0
"2620",229,50023412,50,2,32,2,1,1,3,12,1,1,2,5,2,2002,1,0,"重庆市",1,32,2,1,0,1,0,3,12,1,1,1,5,2,1,0
"2621",220,50023411,50,1,39,2,1,1,4,11,2,1,4,5,4,2002,1,0,"重庆市",0,39,2,1,0,1,0,3,11,2,1,1,5,4,1,0
"2622",226,50023412,50,2,30,1,1,2,2,8,6,1,9,6,3,2002,1,0,"重庆市",1,30,2,1,1,1,0,2,8,6,0,0,6,3,1,0
"2623",230,50023412,50,2,38,2,1,2,2,9,2,1,5,6,5,2002,1,0,"重庆市",1,38,2,1,0,1,0,2,9,2,1,1,6,5,1,1
"2624",225,50023412,50,1,53,2,1,3,3,12,0,1,10,6,5,2002,1,0,"重庆市",0,53,3,1,0,1,1,3,12,0,0,1,6,5,1,1
"2625",228,50023412,50,1,44,2,1,1,4,16,3,1,4,6,4,2002,1,0,"重庆市",0,44,2,1,0,1,0,3,16,3,1,1,6,4,1,0
"2626",224,50023412,50,1,36,2,1,3,5,16,1,1,4,6,5,2002,1,0,"重庆市",0,36,2,1,0,1,1,4,16,1,1,1,6,5,1,1
"2627",231,50023412,50,1,38,2,1,2,4,13,1,1,10,6,5,2002,1,0,"重庆市",0,38,2,1,0,1,0,3,13,1,0,1,6,5,1,1
"2628",227,50023412,50,2,34,2,1,2,3,14,2,1,5,4,4,2002,1,0,"重庆市",1,34,2,1,0,1,0,3,14,2,1,1,4,4,0,0
"2629",221,50023411,50,1,35,2,1,2,5,14,1,1,2,5,5,2002,1,0,"重庆市",0,35,2,1,0,1,0,4,14,1,1,1,5,5,1,1
"2630",222,50023411,50,1,34,2,1,2,5,15,1,1,10,6,5,2002,1,0,"重庆市",0,34,2,1,0,1,0,4,15,1,0,1,6,5,1,1
"2631",223,50023412,50,2,61,2,1,1,0,3,6,1,11,6,5,2002,1,0,"重庆市",1,61,3,1,0,1,0,0,3,6,0,0,6,5,1,1
"2632",232,50023412,50,1,48,2,1,3,3,15,2,1,11,6,5,2002,1,0,"重庆市",0,48,2,1,0,1,1,3,15,2,0,1,6,5,1,1
"2633",216,50023411,50,1,72,2,1,1,0,5,2,1,9,6,4,2002,1,0,"重庆市",0,72,4,1,0,1,0,0,5,2,0,1,6,4,1,0
"2634",213,50023411,50,1,65,2,1,1,0,5,3,1,11,6,4,2002,1,0,"重庆市",0,65,3,1,0,1,0,0,5,3,0,1,6,4,1,0
"2635",219,50023411,50,2,51,1,1,1,0,0,1,1,10,6,6,2002,1,0,"重庆市",1,51,3,1,1,1,0,0,0,1,0,1,6,6,1,1
"2636",217,50023411,50,2,30,1,1,1,1,6,97,1,10,6,6,2002,1,0,"重庆市",1,30,2,1,1,1,0,1,6,97,0,NA,6,6,1,1
"2637",218,50023411,50,1,74,2,1,1,2,8,2,1,5,6,2,2002,1,0,"重庆市",0,74,4,1,0,1,0,2,8,2,1,1,6,2,1,0
"2638",215,50023411,50,2,67,2,1,1,0,5,97,1,10,5,5,2002,1,0,"重庆市",1,67,3,1,0,1,0,0,5,97,0,NA,5,5,1,1
"2639",214,50023411,50,1,70,2,1,1,0,0,3,1,11,6,5,2002,1,0,"重庆市",0,70,4,1,0,1,0,0,0,3,0,1,6,5,1,1
"2640",278,50038111,50,2,30,1,1,1,1,5,97,1,10,6,3,2002,1,0,"重庆市",1,30,2,1,1,1,0,1,5,97,0,NA,6,3,1,0
"2641",275,50038111,50,1,64,1,1,1,0,1,97,1,10,6,4,2002,1,0,"重庆市",0,64,3,1,1,1,0,0,1,97,0,NA,6,4,1,0
"2642",277,50038111,50,2,25,1,1,1,2,8,97,1,10,6,4,2002,1,0,"重庆市",1,25,1,1,1,1,0,2,8,97,0,NA,6,4,1,0
"2643",274,50038111,50,2,55,1,1,1,0,2,97,1,10,6,3,2002,1,0,"重庆市",1,55,3,1,1,1,0,0,2,97,0,NA,6,3,1,0
"2644",276,50038111,50,2,31,1,1,1,1,6,97,1,10,6,4,2002,1,0,"重庆市",1,31,2,1,1,1,0,1,6,97,0,NA,6,4,1,0
"2645",273,50038111,50,2,31,1,1,1,1,6,97,1,4,6,3,2002,1,0,"重庆市",1,31,2,1,1,1,0,1,6,97,1,NA,6,3,1,0
"2646",284,50038111,50,1,73,1,1,1,0,3,97,1,10,6,3,2002,1,0,"重庆市",0,73,4,1,1,1,0,0,3,97,0,NA,6,3,1,0
"2647",283,50038112,50,2,60,1,1,1,0,0,97,1,10,6,3,2002,1,0,"重庆市",1,60,3,1,1,1,0,0,0,97,0,NA,6,3,1,0
"2648",282,50038112,50,2,38,1,1,1,2,7,97,1,10,6,4,2002,1,0,"重庆市",1,38,2,1,1,1,0,2,7,97,0,NA,6,4,1,0
"2649",292,50038122,50,2,47,1,1,1,1,6,97,1,10,6,5,2002,1,0,"重庆市",1,47,2,1,1,1,0,1,6,97,0,NA,6,5,1,1
"2650",293,50038122,50,1,43,1,1,1,2,9,97,1,10,6,5,2002,1,0,"重庆市",0,43,2,1,1,1,0,2,9,97,0,NA,6,5,1,1
"2651",291,50038122,50,1,30,1,1,1,0,1,97,1,10,5,4,2002,1,0,"重庆市",0,30,2,1,1,1,0,0,1,97,0,NA,5,4,1,0
"2652",294,50038122,50,1,30,1,1,1,1,4,97,0,10,6,3,2002,1,0,"重庆市",0,30,2,0,1,1,0,1,4,97,0,NA,6,3,1,0
"2653",295,50038122,50,2,44,1,1,1,0,3,97,1,10,6,4,2002,1,0,"重庆市",1,44,2,1,1,1,0,0,3,97,0,NA,6,4,1,0
"2654",290,50038121,50,1,65,1,1,1,0,2,97,1,99,6,5,2002,1,0,"重庆市",0,65,3,1,1,1,0,0,2,97,NA,NA,6,5,1,1
"2655",287,50038121,50,1,37,1,1,2,2,9,97,1,10,6,4,2002,1,0,"重庆市",0,37,2,1,1,1,0,2,9,97,0,NA,6,4,1,0
"2656",289,50038121,50,2,27,1,1,1,1,6,97,1,10,8,8,2002,1,0,"重庆市",1,27,1,1,1,1,0,1,6,97,0,NA,8,8,NA,NA
"2657",286,50038121,50,1,34,1,1,1,1,5,97,1,10,6,4,2002,1,0,"重庆市",0,34,2,1,1,1,0,1,5,97,0,NA,6,4,1,0
"2658",288,50038121,50,2,29,1,1,1,1,6,97,1,10,5,4,2002,1,0,"重庆市",1,29,1,1,1,1,0,1,6,97,0,NA,5,4,1,0
"2659",285,50038121,50,1,50,1,1,1,0,2,97,0,10,6,3,2002,1,0,"重庆市",0,50,3,0,1,1,0,0,2,97,0,NA,6,3,1,0
"2660",260,50010912,50,2,39,1,1,1,1,5,97,1,4,6,5,2002,1,0,"重庆市",1,39,2,1,1,1,0,1,5,97,1,NA,6,5,1,1
"2661",258,50010912,50,2,61,1,1,1,1,3,97,1,10,6,4,2002,1,0,"重庆市",1,61,3,1,1,1,0,1,3,97,0,NA,6,4,1,0
"2662",261,50010912,50,2,61,1,1,1,1,6,97,1,10,6,4,2002,1,0,"重庆市",1,61,3,1,1,1,0,1,6,97,0,NA,6,4,1,0
"2663",259,50010912,50,2,49,1,1,1,1,3,97,1,10,6,5,2002,1,0,"重庆市",1,49,2,1,1,1,0,1,3,97,0,NA,6,5,1,1
"2664",262,50010911,50,2,24,1,1,2,2,9,97,1,9,5,3,2002,1,0,"重庆市",1,24,1,1,1,1,0,2,9,97,0,NA,5,3,1,0
"2665",254,50010911,50,1,78,1,1,1,0,NA,97,1,10,6,6,2002,1,0,"重庆市",0,78,4,1,1,1,0,0,NA,97,0,NA,6,6,1,1
"2666",253,50010911,50,1,37,1,1,2,2,8,97,1,10,6,6,2002,1,0,"重庆市",0,37,2,1,1,1,0,2,8,97,0,NA,6,6,1,1
"2667",256,50010911,50,2,66,1,1,3,0,2,97,1,10,6,6,2002,1,0,"重庆市",1,66,3,1,1,1,1,0,2,97,0,NA,6,6,1,1
"2668",255,50010911,50,1,50,1,1,1,0,2,97,1,10,6,3,2002,1,0,"重庆市",0,50,3,1,1,1,0,0,2,97,0,NA,6,3,1,0
"2669",257,50010911,50,2,37,1,1,1,0,NA,97,1,10,6,4,2002,1,0,"重庆市",1,37,2,1,1,1,0,0,NA,97,0,NA,6,4,1,0
"2670",271,50010922,50,1,57,1,1,1,0,3,97,1,10,6,5,2002,1,0,"重庆市",0,57,3,1,1,1,0,0,3,97,0,NA,6,5,1,1
"2671",272,50010922,50,1,30,1,1,1,1,5,97,1,10,6,4,2002,1,0,"重庆市",0,30,2,1,1,1,0,1,5,97,0,NA,6,4,1,0
"2672",270,50010922,50,1,37,1,1,1,1,6,97,1,5,5,4,2002,1,0,"重庆市",0,37,2,1,1,1,0,1,6,97,1,NA,5,4,1,0
"2673",268,50010922,50,2,43,1,1,1,0,0,97,1,10,6,2,2002,1,0,"重庆市",1,43,2,1,1,1,0,0,0,97,0,NA,6,2,1,0
"2674",265,50010921,50,1,46,1,1,1,0,2,97,1,10,6,5,2002,1,0,"重庆市",0,46,2,1,1,1,0,0,2,97,0,NA,6,5,1,1
"2675",266,50010921,50,2,59,1,1,1,1,5,97,1,10,6,5,2002,1,0,"重庆市",1,59,3,1,1,1,0,1,5,97,0,NA,6,5,1,1
"2676",267,50010921,50,1,33,1,1,1,1,5,97,1,10,6,4,2002,1,0,"重庆市",0,33,2,1,1,1,0,1,5,97,0,NA,6,4,1,0
"2677",263,50010921,50,1,69,1,1,3,1,5,97,1,10,6,6,2002,1,0,"重庆市",0,69,3,1,1,1,1,1,5,97,0,NA,6,6,1,1
"2678",460,51323222,51,2,23,1,4,1,0,1,97,1,10,6,6,2002,1,0,"四川省",1,23,1,1,1,0,0,0,1,97,0,NA,6,6,1,1
"2679",461,51323222,51,2,63,1,4,1,0,0,97,1,10,6,6,2002,1,0,"四川省",1,63,3,1,1,0,0,0,0,97,0,NA,6,6,1,1
"2680",462,51323222,51,1,50,1,4,1,0,2,97,1,10,6,1,2002,1,0,"四川省",0,50,3,1,1,0,0,0,2,97,0,NA,6,1,1,0
"2681",459,51323221,51,1,50,1,4,1,0,3,97,1,10,6,6,2002,1,0,"四川省",0,50,3,1,1,0,0,0,3,97,0,NA,6,6,1,1
"2682",458,51323221,51,1,30,1,4,1,1,6,97,1,10,6,6,2002,1,0,"四川省",0,30,2,1,1,0,0,1,6,97,0,NA,6,6,1,1
"2683",455,51323221,51,1,26,1,4,2,2,9,97,1,10,6,6,2002,1,0,"四川省",0,26,1,1,1,0,0,2,9,97,0,NA,6,6,1,1
"2684",456,51323221,51,1,32,1,4,1,0,3,97,1,10,6,6,2002,1,0,"四川省",0,32,2,1,1,0,0,0,3,97,0,NA,6,6,1,1
"2685",447,51323211,51,1,22,1,4,1,0,0,97,1,11,6,6,2002,1,0,"四川省",0,22,1,1,1,0,0,0,0,97,0,NA,6,6,1,1
"2686",449,51323211,51,1,20,1,4,1,0,0,97,1,11,6,6,2002,1,0,"四川省",0,20,1,1,1,0,0,0,0,97,0,NA,6,6,1,1
