"","id","qs2a","RURAL1","qa01","qa02","qa03","qa04","qa06","qa08a","qa10","qb4a","qb4c","qc1_5b","qc1_5d","qc1_5e","qd01","qe05_06","qe05_05","year","wave","time","female","age","corhort","marriage","hukouRural","edu","eduyear","party","party_parter","socialLevel_Per","job","occ","occR","occ_parter","occ_parterR","trust_gover","trus_local","trust_goverR","trus_localR"
"4074",3012,21,0,2,40,2,2,4,4,10,-99.99,-99.99,4,4,8,5,3,3,2006,4,0,1,40,2,1,0,3,10,0,0,5,-99.99,-99.99,NA,4,1,3,3,1,1
"4075",3013,21,0,1,58,2,2,4,6,13,2,8,4,3,7,3,4,3,2006,4,0,0,58,3,1,0,3,13,0,0,3,8,2,1,3,1,4,3,1,1
"4076",3014,21,0,1,33,2,2,2,7,18,2,8,4,2,8,3,4,3,2006,4,0,0,33,2,1,0,4,18,1,0,3,8,2,1,2,1,4,3,1,1
"4077",3015,21,0,2,52,2,2,4,4,12,-99.99,-99.99,2,2,8,3,4,3,2006,4,0,1,52,3,1,0,3,12,0,1,3,-99.99,-99.99,NA,2,1,4,3,1,1
"4078",3016,21,0,1,52,2,2,4,4,12,2,8,4,2,8,3,4,3,2006,4,0,0,52,3,1,0,3,12,0,0,3,8,2,1,2,1,4,3,1,1
"4079",3017,21,0,2,65,2,2,4,2,5,-99.99,-99.99,2,2,8,3,4,3,2006,4,0,1,65,3,1,0,1,5,0,1,3,-99.99,-99.99,NA,2,1,4,3,1,1
"4080",3018,21,0,2,45,2,1,4,4,12,-99.99,-99.99,4,7,3,4,4,3,2006,4,0,1,45,2,1,1,3,12,0,0,4,-99.99,-99.99,NA,7,0,4,3,1,1
"4081",3019,21,0,2,60,2,2,2,3,9,-99.99,-99.99,4,2,8,2,4,3,2006,4,0,1,60,3,1,0,2,9,1,0,2,-99.99,-99.99,NA,2,1,4,3,1,1
"4082",3020,21,0,2,34,2,2,4,4,11,2,8,4,2,8,4,4,3,2006,4,0,1,34,2,1,0,3,11,0,0,4,8,2,1,2,1,4,3,1,1
"4083",3021,21,0,2,54,2,2,4,6,11,-99.99,-99.99,2,2,8,3,4,3,2006,4,0,1,54,3,1,0,3,11,0,1,3,-99.99,-99.99,NA,2,1,4,3,1,1
"4084",3022,21,0,2,40,2,1,4,2,3,7,3,4,7,3,5,4,3,2006,4,0,1,40,2,1,1,1,3,0,0,5,3,7,0,7,0,4,3,1,1
"4085",3023,21,1,2,58,2,1,4,2,2,8,1,4,8,1,3,4,3,2006,4,0,1,58,3,1,1,1,2,0,0,3,1,8,0,8,0,4,3,1,1
"4086",3024,21,1,2,51,2,1,4,2,6,8,1,4,7,4,3,3,3,2006,4,0,1,51,3,1,1,1,6,0,0,3,1,8,0,7,0,3,3,1,1
"4087",3025,21,1,1,37,2,1,4,4,12,8,1,4,7,4,2,4,3,2006,4,0,0,37,2,1,1,3,12,0,0,2,1,8,0,7,0,4,3,1,1
"4088",3026,21,1,1,45,2,1,4,2,3,8,1,4,8,1,2,3,3,2006,4,0,0,45,2,1,1,1,3,0,0,2,1,8,0,8,0,3,3,1,1
"4089",3027,21,1,1,47,2,1,4,4,11,8,1,4,8,1,4,4,3,2006,4,0,0,47,2,1,1,3,11,0,0,4,1,8,0,8,0,4,3,1,1
"4090",3028,21,1,2,66,2,1,4,1,0,8,1,4,8,1,4,4,4,2006,4,0,1,66,3,1,1,0,0,0,0,4,1,8,0,8,0,4,4,1,1
"4091",3029,21,1,1,67,6,1,4,1,0,8,1,4,8,1,5,3,3,2006,4,0,0,67,3,0,1,0,0,0,0,5,1,8,0,8,0,3,3,1,1
"4092",3030,21,1,1,43,2,1,4,3,7,8,1,4,8,1,3,3,3,2006,4,0,0,43,2,1,1,2,7,0,0,3,1,8,0,8,0,3,3,1,1
"4093",3031,21,0,2,25,1,1,4,3,9,5,9,7,97,97,3,4,3,2006,4,0,1,25,1,0,1,2,9,0,NA,3,9,5,0,97,NA,4,3,1,1
"4094",3032,21,0,2,45,2,2,4,4,12,-99.99,-99.99,4,97,97,4,5,5,2006,4,0,1,45,2,1,0,3,12,0,0,4,-99.99,-99.99,NA,97,NA,5,5,NA,NA
"4095",3033,21,0,2,46,2,2,4,1,0,-99.99,-99.99,4,7,3,2,4,3,2006,4,0,1,46,2,1,0,0,0,0,0,2,-99.99,-99.99,NA,7,0,4,3,1,1
"4096",3034,21,0,2,65,2,1,4,1,0,-99.99,-99.99,2,2,8,3,4,4,2006,4,0,1,65,3,1,1,0,0,0,1,3,-99.99,-99.99,NA,2,1,4,4,1,1
"4097",3035,21,0,2,48,2,2,4,4,12,-99.99,-99.99,4,7,3,3,4,3,2006,4,0,1,48,2,1,0,3,12,0,0,3,-99.99,-99.99,NA,7,0,4,3,1,1
"4098",3036,21,0,2,31,2,2,2,5,12,10,11,2,2,8,4,4,4,2006,4,0,1,31,2,1,0,3,12,1,1,4,11,10,0,2,1,4,4,1,1
"4099",3037,21,0,1,50,2,2,2,4,12,2,8,2,3,7,3,4,3,2006,4,0,0,50,3,1,0,3,12,1,1,3,8,2,1,3,1,4,3,1,1
"4100",3038,21,0,1,48,2,2,4,3,7,7,3,4,97,97,5,4,3,2006,4,0,0,48,2,1,0,2,7,0,0,5,3,7,0,97,NA,4,3,1,1
"4101",3039,21,0,1,53,2,2,2,4,12,-99.99,-99.99,4,97,97,4,4,3,2006,4,0,0,53,3,1,0,3,12,1,0,4,-99.99,-99.99,NA,97,NA,4,3,1,1
"4102",3040,21,0,1,47,2,2,2,3,8,7,5,4,97,97,2,3,3,2006,4,0,0,47,2,1,0,2,8,1,0,2,5,7,0,97,NA,3,3,1,1
"4103",3041,21,0,1,28,2,2,4,3,8,-99.99,-99.99,4,97,97,4,2,2,2006,4,0,0,28,1,1,0,2,8,0,0,4,-99.99,-99.99,NA,97,NA,2,2,0,0
"4104",3042,21,0,1,54,2,2,4,2,6,-99.99,-99.99,4,97,97,5,3,3,2006,4,0,0,54,3,1,0,1,6,0,0,5,-99.99,-99.99,NA,97,NA,3,3,1,1
"4105",3043,21,0,2,59,2,2,4,1,0,-99.99,-99.99,4,97,97,5,3,3,2006,4,0,1,59,3,1,0,0,0,0,0,5,-99.99,-99.99,NA,97,NA,3,3,1,1
"4106",3044,21,0,2,36,2,2,4,4,11,7,3,4,7,4,3,3,3,2006,4,0,1,36,2,1,0,3,11,0,0,3,3,7,0,7,0,3,3,1,1
"4107",3045,21,0,2,37,2,2,4,4,11,-99.99,-99.99,4,3,7,4,3,2,2006,4,0,1,37,2,1,0,3,11,0,0,4,-99.99,-99.99,NA,3,1,3,2,1,0
"4108",3046,21,0,2,25,2,2,4,3,8,-99.99,-99.99,4,7,9,3,3,3,2006,4,0,1,25,1,1,0,2,8,0,0,3,-99.99,-99.99,NA,7,0,3,3,1,1
"4109",3047,21,0,2,57,2,2,4,1,0,8,1,4,97,97,5,3,2,2006,4,0,1,57,3,1,0,0,0,0,0,5,1,8,0,97,NA,3,2,1,0
"4110",3048,21,0,2,40,2,2,4,3,9,-99.99,-99.99,4,7,3,5,3,3,2006,4,0,1,40,2,1,0,2,9,0,0,5,-99.99,-99.99,NA,7,0,3,3,1,1
"4111",3049,21,0,1,44,2,2,2,3,6,1,7,4,97,97,4,3,5,2006,4,0,0,44,2,1,0,2,6,1,0,4,7,1,1,97,NA,3,5,1,NA
"4112",3050,21,0,1,41,2,2,4,4,12,7,3,4,97,97,5,3,3,2006,4,0,0,41,2,1,0,3,12,0,0,5,3,7,0,97,NA,3,3,1,1
"4113",3051,21,0,1,40,2,2,4,4,12,7,3,4,7,3,4,4,3,2006,4,0,0,40,2,1,0,3,12,0,0,4,3,7,0,7,0,4,3,1,1
"4114",3052,21,0,2,37,3,2,4,3,7,-99.99,-99.99,7,97,97,4,4,4,2006,4,0,1,37,2,0,0,2,7,0,NA,4,-99.99,-99.99,NA,97,NA,4,4,1,1
"4115",3053,21,0,1,48,2,2,4,4,11,7,3,4,2,8,5,4,3,2006,4,0,0,48,2,1,0,3,11,0,0,5,3,7,0,2,1,4,3,1,1
"4116",3054,21,1,1,21,1,1,4,3,9,-99.99,-99.99,7,97,97,4,3,3,2006,4,0,0,21,1,0,1,2,9,0,NA,4,-99.99,-99.99,NA,97,NA,3,3,1,1
"4117",3055,21,1,2,49,2,1,4,2,5,8,1,4,8,1,3,4,3,2006,4,0,1,49,2,1,1,1,5,0,0,3,1,8,0,8,0,4,3,1,1
"4118",3056,21,1,1,21,1,1,4,3,8,-99.99,-99.99,7,97,97,3,4,3,2006,4,0,0,21,1,0,1,2,8,0,NA,3,-99.99,-99.99,NA,97,NA,4,3,1,1
"4119",3057,21,1,2,43,2,1,4,4,11,7,6,4,7,3,3,3,3,2006,4,0,1,43,2,1,1,3,11,0,0,3,6,7,0,7,0,3,3,1,1
"4120",3058,21,1,2,21,2,1,1,2,6,-99.99,-99.99,4,7,9,3,3,3,2006,4,0,1,21,1,1,1,1,6,0,0,3,-99.99,-99.99,NA,7,0,3,3,1,1
"4121",3059,21,1,1,36,2,1,4,3,8,8,1,4,5,9,3,4,3,2006,4,0,0,36,2,1,1,2,8,0,0,3,1,8,0,5,0,4,3,1,1
"4122",3060,21,1,1,38,3,1,4,2,5,8,1,7,97,97,5,3,3,2006,4,0,0,38,2,0,1,1,5,0,NA,5,1,8,0,97,NA,3,3,1,1
"4123",3061,21,1,2,42,2,1,4,3,9,8,1,4,5,9,3,4,4,2006,4,0,1,42,2,1,1,2,9,0,0,3,1,8,0,5,0,4,4,1,1
"4124",3062,21,1,1,61,2,1,4,2,6,8,1,4,8,1,3,3,3,2006,4,0,0,61,3,1,1,1,6,0,0,3,1,8,0,8,0,3,3,1,1
"4125",3063,21,1,1,47,2,1,4,1,0,8,1,4,8,1,4,4,3,2006,4,0,0,47,2,1,1,0,0,0,0,4,1,8,0,8,0,4,3,1,1
"4126",3064,21,1,1,39,2,1,4,3,7,8,1,4,5,9,3,3,3,2006,4,0,0,39,2,1,1,2,7,0,0,3,1,8,0,5,0,3,3,1,1
"4127",3065,21,1,1,53,2,1,4,2,3,8,1,4,8,1,3,4,4,2006,4,0,0,53,3,1,1,1,3,0,0,3,1,8,0,8,0,4,4,1,1
"4128",3066,21,1,1,67,3,1,4,2,2,8,1,7,97,97,2,4,3,2006,4,0,0,67,3,0,1,1,2,0,NA,2,1,8,0,97,NA,4,3,1,1
"4129",3067,21,1,2,46,2,1,4,2,5,-99.99,-99.99,4,8,1,4,4,4,2006,4,0,1,46,2,1,1,1,5,0,0,4,-99.99,-99.99,NA,8,0,4,4,1,1
"4130",3068,21,1,1,46,2,1,4,4,12,8,1,4,5,9,4,3,3,2006,4,0,0,46,2,1,1,3,12,0,0,4,1,8,0,5,0,3,3,1,1
"4131",3069,21,1,2,53,2,1,4,1,0,8,1,4,8,1,4,4,3,2006,4,0,1,53,3,1,1,0,0,0,0,4,1,8,0,8,0,4,3,1,1
"4132",3070,21,1,2,45,2,1,4,3,9,8,1,4,8,1,3,3,3,2006,4,0,1,45,2,1,1,2,9,0,0,3,1,8,0,8,0,3,3,1,1
"4133",3071,21,1,2,21,1,1,4,3,8,-99.99,-99.99,7,97,97,3,5,4,2006,4,0,1,21,1,0,1,2,8,0,NA,3,-99.99,-99.99,NA,97,NA,5,4,NA,1
"4134",3072,21,1,2,41,2,1,4,2,5,8,1,4,8,1,3,4,3,2006,4,0,1,41,2,1,1,1,5,0,0,3,1,8,0,8,0,4,3,1,1
"4135",3073,21,1,1,43,2,1,4,4,11,8,1,4,8,1,5,4,3,2006,4,0,0,43,2,1,1,3,11,0,0,5,1,8,0,8,0,4,3,1,1
"4136",3074,21,1,1,44,2,1,4,3,8,8,1,4,8,1,5,3,3,2006,4,0,0,44,2,1,1,2,8,0,0,5,1,8,0,8,0,3,3,1,1
"4137",3075,21,1,1,51,2,1,4,2,5,8,1,4,8,1,5,4,4,2006,4,0,0,51,3,1,1,1,5,0,0,5,1,8,0,8,0,4,4,1,1
"4138",3076,21,1,1,59,2,1,4,2,5,8,1,4,8,1,5,5,4,2006,4,0,0,59,3,1,1,1,5,0,0,5,1,8,0,8,0,5,4,NA,1
"4139",3077,21,1,2,46,2,1,4,2,4,8,1,4,8,1,4,4,3,2006,4,0,1,46,2,1,1,1,4,0,0,4,1,8,0,8,0,4,3,1,1
"4140",3078,21,1,1,38,2,1,4,3,8,8,1,4,8,1,5,4,3,2006,4,0,0,38,2,1,1,2,8,0,0,5,1,8,0,8,0,4,3,1,1
"4141",3079,21,1,2,39,2,1,4,2,5,8,1,4,8,1,5,3,4,2006,4,0,1,39,2,1,1,1,5,0,0,5,1,8,0,8,0,3,4,1,1
"4142",3080,21,1,1,53,5,1,4,3,8,8,1,7,97,97,5,4,3,2006,4,0,0,53,3,0,1,2,8,0,NA,5,1,8,0,97,NA,4,3,1,1
"4143",3081,21,1,1,41,1,1,4,1,0,8,1,7,97,97,4,4,3,2006,4,0,0,41,2,0,1,0,0,0,NA,4,1,8,0,97,NA,4,3,1,1
"4144",3082,21,1,2,45,2,1,4,4,10,8,1,2,8,1,1,4,4,2006,4,0,1,45,2,1,1,3,10,0,1,1,1,8,0,8,0,4,4,1,1
"4145",3083,21,1,2,63,2,1,4,2,5,8,1,4,8,1,5,3,4,2006,4,0,1,63,3,1,1,1,5,0,0,5,1,8,0,8,0,3,4,1,1
"4146",3084,21,1,2,50,2,1,4,2,5,8,1,4,8,1,4,4,5,2006,4,0,1,50,3,1,1,1,5,0,0,4,1,8,0,8,0,4,5,1,NA
"4147",3085,21,1,1,43,2,1,4,2,5,8,1,4,8,1,5,5,4,2006,4,0,0,43,2,1,1,1,5,0,0,5,1,8,0,8,0,5,4,NA,1
"4148",3086,21,1,1,45,2,1,4,2,2,8,1,4,8,1,3,4,3,2006,4,0,0,45,2,1,1,1,2,0,0,3,1,8,0,8,0,4,3,1,1
"4149",3087,21,1,1,58,2,1,2,2,4,8,1,4,8,1,2,4,3,2006,4,0,0,58,3,1,1,1,4,1,0,2,1,8,0,8,0,4,3,1,1
"4150",3088,21,1,1,55,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,0,55,3,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"4151",3089,21,1,2,60,2,1,4,2,4,8,1,4,8,1,3,3,4,2006,4,0,1,60,3,1,1,1,4,0,0,3,1,8,0,8,0,3,4,1,1
"4152",3090,21,1,2,45,2,1,4,3,11,8,1,4,8,1,2,3,3,2006,4,0,1,45,2,1,1,2,11,0,0,2,1,8,0,8,0,3,3,1,1
"4153",3091,21,1,2,40,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,1,40,2,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"4154",3092,21,1,2,49,2,1,4,2,4,8,1,4,8,1,3,5,4,2006,4,0,1,49,2,1,1,1,4,0,0,3,1,8,0,8,0,5,4,NA,1
"4155",3093,21,1,2,59,2,1,4,1,0,8,1,4,8,1,3,3,3,2006,4,0,1,59,3,1,1,0,0,0,0,3,1,8,0,8,0,3,3,1,1
"4156",3094,21,1,2,39,2,1,4,3,8,8,1,4,8,1,5,3,3,2006,4,0,1,39,2,1,1,2,8,0,0,5,1,8,0,8,0,3,3,1,1
"4157",3095,21,1,1,42,2,1,4,2,5,8,1,4,4,9,4,4,3,2006,4,0,0,42,2,1,1,1,5,0,0,4,1,8,0,4,1,4,3,1,1
"4158",3096,21,1,2,47,2,1,4,3,8,8,1,4,8,1,5,5,3,2006,4,0,1,47,2,1,1,2,8,0,0,5,1,8,0,8,0,5,3,NA,1
"4159",3097,21,1,1,44,2,1,4,3,8,8,1,4,8,1,5,4,3,2006,4,0,0,44,2,1,1,2,8,0,0,5,1,8,0,8,0,4,3,1,1
"4160",3098,21,1,1,53,5,1,4,3,8,8,1,7,97,97,2,4,3,2006,4,0,0,53,3,0,1,2,8,0,NA,2,1,8,0,97,NA,4,3,1,1
"4161",3099,21,1,1,50,2,1,4,3,8,8,1,4,8,1,3,4,3,2006,4,0,0,50,3,1,1,2,8,0,0,3,1,8,0,8,0,4,3,1,1
"4162",3100,21,1,2,63,5,1,4,2,5,8,1,7,97,97,4,4,3,2006,4,0,1,63,3,0,1,1,5,0,NA,4,1,8,0,97,NA,4,3,1,1
"4163",3101,21,1,1,45,5,1,4,3,8,8,1,7,97,97,4,4,3,2006,4,0,0,45,2,0,1,2,8,0,NA,4,1,8,0,97,NA,4,3,1,1
"4164",3102,21,1,1,43,1,1,4,2,3,8,1,7,97,97,5,4,3,2006,4,0,0,43,2,0,1,1,3,0,NA,5,1,8,0,97,NA,4,3,1,1
"4165",3103,21,1,2,50,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,1,50,3,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"4166",3104,21,1,2,47,6,1,4,1,0,8,1,4,4,7,5,4,3,2006,4,0,1,47,2,0,1,0,0,0,0,5,1,8,0,4,1,4,3,1,1
"4167",3105,21,1,2,44,2,1,4,1,0,8,1,2,8,1,3,4,3,2006,4,0,1,44,2,1,1,0,0,0,1,3,1,8,0,8,0,4,3,1,1
"4168",3106,21,1,2,30,2,1,4,3,9,8,1,4,5,9,3,4,3,2006,4,0,1,30,2,1,1,2,9,0,0,3,1,8,0,5,0,4,3,1,1
"4169",3107,21,1,2,38,2,1,4,1,0,8,1,4,5,9,5,4,3,2006,4,0,1,38,2,1,1,0,0,0,0,5,1,8,0,5,0,4,3,1,1
"4170",3108,21,1,2,39,2,1,4,3,8,8,1,4,5,9,3,4,3,2006,4,0,1,39,2,1,1,2,8,0,0,3,1,8,0,5,0,4,3,1,1
"4171",3109,21,1,2,60,5,1,4,1,0,8,1,7,97,97,4,4,3,2006,4,0,1,60,3,0,1,0,0,0,NA,4,1,8,0,97,NA,4,3,1,1
"4172",3110,21,0,1,66,5,1,2,1,0,-99.99,-99.99,7,97,97,4,4,4,2006,4,0,0,66,3,0,1,0,0,1,NA,4,-99.99,-99.99,NA,97,NA,4,4,1,1
"4173",3111,21,0,1,38,2,1,4,4,11,7,3,4,7,3,5,4,4,2006,4,0,0,38,2,1,1,3,11,0,0,5,3,7,0,7,0,4,4,1,1
"4174",3112,21,0,1,35,2,1,4,4,11,7,3,4,7,3,3,4,3,2006,4,0,0,35,2,1,1,3,11,0,0,3,3,7,0,7,0,4,3,1,1
"4175",3113,21,0,1,60,2,1,4,1,0,-99.99,-99.99,4,97,97,4,4,2,2006,4,0,0,60,3,1,1,0,0,0,0,4,-99.99,-99.99,NA,97,NA,4,2,1,0
"4176",3114,21,0,1,30,2,2,4,7,14,4,8,2,4,8,3,4,3,2006,4,0,0,30,2,1,0,4,14,0,1,3,8,4,1,4,1,4,3,1,1
"4177",3115,21,0,2,38,2,2,4,8,15,3,7,4,3,7,2,3,2,2006,4,0,1,38,2,1,0,4,15,0,0,2,7,3,1,3,1,3,2,1,0
"4178",3116,21,0,1,39,2,2,4,4,10,7,3,4,97,97,3,4,3,2006,4,0,0,39,2,1,0,3,10,0,0,3,3,7,0,97,NA,4,3,1,1
"4179",3117,21,0,2,39,2,2,4,6,15,7,4,2,7,4,4,4,3,2006,4,0,1,39,2,1,0,3,15,0,1,4,4,7,0,7,0,4,3,1,1
"4180",3118,21,0,2,36,2,1,4,3,8,7,3,4,7,3,5,3,3,2006,4,0,1,36,2,1,1,2,8,0,0,5,3,7,0,7,0,3,3,1,1
"4181",3119,21,0,2,29,2,1,4,3,6,7,3,4,7,3,3,4,3,2006,4,0,1,29,1,1,1,2,6,0,0,3,3,7,0,7,0,4,3,1,1
"4182",3120,21,0,2,22,2,1,4,3,9,7,4,4,7,3,3,4,4,2006,4,0,1,22,1,1,1,2,9,0,0,3,4,7,0,7,0,4,4,1,1
"4183",3121,21,0,2,37,2,2,4,3,7,-99.99,-99.99,4,5,5,3,4,3,2006,4,0,1,37,2,1,0,2,7,0,0,3,-99.99,-99.99,NA,5,0,4,3,1,1
"4184",3122,21,0,1,47,2,1,4,4,12,7,4,4,97,97,2,3,2,2006,4,0,0,47,2,1,1,3,12,0,0,2,4,7,0,97,NA,3,2,1,0
"4185",3123,21,0,1,44,2,1,4,4,11,7,3,4,7,3,3,4,3,2006,4,0,0,44,2,1,1,3,11,0,0,3,3,7,0,7,0,4,3,1,1
"4186",3124,21,0,1,34,2,1,4,3,8,5,9,4,97,97,4,4,3,2006,4,0,0,34,2,1,1,2,8,0,0,4,9,5,0,97,NA,4,3,1,1
"4187",3125,21,0,1,18,1,1,1,5,11,-99.99,-99.99,7,97,97,3,4,4,2006,4,0,0,18,1,0,1,3,11,0,NA,3,-99.99,-99.99,NA,97,NA,4,4,1,1
"4188",3126,21,0,2,37,2,2,4,3,9,-99.99,-99.99,4,5,9,3,3,3,2006,4,0,1,37,2,1,0,2,9,0,0,3,-99.99,-99.99,NA,5,0,3,3,1,1
"4189",3127,21,0,2,32,2,1,4,3,8,7,3,4,5,9,3,3,3,2006,4,0,1,32,2,1,1,2,8,0,0,3,3,7,0,5,0,3,3,1,1
"4190",3128,21,0,2,41,2,1,4,4,9,-99.99,-99.99,4,7,3,3,3,3,2006,4,0,1,41,2,1,1,3,9,0,0,3,-99.99,-99.99,NA,7,0,3,3,1,1
"4191",3129,21,0,2,44,2,1,4,3,8,-99.99,-99.99,4,5,9,5,4,3,2006,4,0,1,44,2,1,1,2,8,0,0,5,-99.99,-99.99,NA,5,0,4,3,1,1
"4192",3130,21,0,2,29,2,2,4,3,8,5,9,4,7,4,3,4,3,2006,4,0,1,29,1,1,0,2,8,0,0,3,9,5,0,7,0,4,3,1,1
"4193",3131,21,0,2,36,2,1,4,3,8,7,6,4,7,3,3,3,3,2006,4,0,1,36,2,1,1,2,8,0,0,3,6,7,0,7,0,3,3,1,1
"4194",3132,21,0,2,38,2,2,4,3,8,5,9,4,7,3,3,4,4,2006,4,0,1,38,2,1,0,2,8,0,0,3,9,5,0,7,0,4,4,1,1
"4195",3133,21,1,1,37,2,1,4,3,10,5,9,4,8,1,4,4,3,2006,4,0,0,37,2,1,1,2,10,0,0,4,9,5,0,8,0,4,3,1,1
"4196",3134,21,1,1,59,2,1,4,2,4,8,1,4,8,1,3,4,3,2006,4,0,0,59,3,1,1,1,4,0,0,3,1,8,0,8,0,4,3,1,1
"4197",3135,21,1,2,46,2,1,4,2,3,8,1,4,8,1,4,3,3,2006,4,0,1,46,2,1,1,1,3,0,0,4,1,8,0,8,0,3,3,1,1
"4198",3136,21,1,1,54,2,1,2,3,9,9,8,4,8,1,3,4,4,2006,4,0,0,54,3,1,1,2,9,1,0,3,8,9,1,8,0,4,4,1,1
"4199",3137,21,1,1,41,2,1,4,3,8,8,1,4,8,1,5,4,3,2006,4,0,0,41,2,1,1,2,8,0,0,5,1,8,0,8,0,4,3,1,1
"4200",3138,21,1,2,52,5,1,4,1,0,8,1,7,97,97,5,3,3,2006,4,0,1,52,3,0,1,0,0,0,NA,5,1,8,0,97,NA,3,3,1,1
"4201",3139,21,1,2,54,6,1,4,1,0,8,1,4,8,1,4,3,2,2006,4,0,1,54,3,0,1,0,0,0,0,4,1,8,0,8,0,3,2,1,0
"4202",3140,21,1,2,52,2,1,4,1,0,8,1,4,8,1,4,3,2,2006,4,0,1,52,3,1,1,0,0,0,0,4,1,8,0,8,0,3,2,1,0
"4203",3141,21,1,2,44,2,1,4,2,5,8,1,4,8,1,5,3,4,2006,4,0,1,44,2,1,1,1,5,0,0,5,1,8,0,8,0,3,4,1,1
"4204",3142,21,1,2,39,2,1,4,3,8,7,3,2,3,7,2,4,3,2006,4,0,1,39,2,1,1,2,8,0,1,2,3,7,0,3,1,4,3,1,1
"4205",3143,21,1,1,47,5,1,4,2,5,8,1,7,97,97,5,3,3,2006,4,0,0,47,2,0,1,1,5,0,NA,5,1,8,0,97,NA,3,3,1,1
"4206",3144,21,1,2,23,2,1,4,3,9,7,3,4,5,9,2,4,4,2006,4,0,1,23,1,1,1,2,9,0,0,2,3,7,0,5,0,4,4,1,1
"4207",3145,21,1,1,53,2,1,4,2,5,8,1,4,8,1,3,4,4,2006,4,0,0,53,3,1,1,1,5,0,0,3,1,8,0,8,0,4,4,1,1
"4208",3146,21,1,1,68,2,1,4,1,0,8,1,4,8,1,4,3,3,2006,4,0,0,68,3,1,1,0,0,0,0,4,1,8,0,8,0,3,3,1,1
"4209",3147,21,1,1,55,2,1,4,3,9,8,1,4,8,1,4,4,4,2006,4,0,0,55,3,1,1,2,9,0,0,4,1,8,0,8,0,4,4,1,1
"4210",3148,21,1,1,38,2,1,2,3,9,8,1,4,8,1,3,4,3,2006,4,0,0,38,2,1,1,2,9,1,0,3,1,8,0,8,0,4,3,1,1
"4211",3149,22,0,1,33,2,1,2,8,14,5,9,4,7,9,3,4,3,2006,4,0,0,33,2,1,1,4,14,1,0,3,9,5,0,7,0,4,3,1,1
"4212",3150,22,0,1,33,2,2,4,3,9,5,9,4,5,9,3,4,3,2006,4,0,0,33,2,1,0,2,9,0,0,3,9,5,0,5,0,4,3,1,1
"4213",3151,22,0,1,24,1,2,1,7,15,5,9,7,97,97,3,3,3,2006,4,0,0,24,1,0,0,4,15,0,NA,3,9,5,0,97,NA,3,3,1,1
"4214",3152,22,0,2,63,5,2,4,2,5,-99.99,-99.99,7,97,97,3,4,3,2006,4,0,1,63,3,0,0,1,5,0,NA,3,-99.99,-99.99,NA,97,NA,4,3,1,1
"4215",3153,22,0,2,43,2,2,4,2,5,-99.99,-99.99,4,2,8,3,3,3,2006,4,0,1,43,2,1,0,1,5,0,0,3,-99.99,-99.99,NA,2,1,3,3,1,1
"4216",3154,22,0,2,69,3,2,4,2,3,-99.99,-99.99,7,97,97,5,4,3,2006,4,0,1,69,3,0,0,1,3,0,NA,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"4217",3155,22,0,2,28,2,1,1,5,12,7,3,4,98,98,3,4,3,2006,4,0,1,28,1,1,1,3,12,0,0,3,3,7,0,98,NA,4,3,1,1
"4218",3156,22,0,2,52,2,2,4,4,12,-99.99,-99.99,4,97,97,3,4,3,2006,4,0,1,52,3,1,0,3,12,0,0,3,-99.99,-99.99,NA,97,NA,4,3,1,1
"4219",3157,22,0,2,67,2,2,4,1,0,-99.99,-99.99,4,97,97,5,4,3,2006,4,0,1,67,3,1,0,0,0,0,0,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"4220",3158,22,0,1,43,2,2,4,3,9,-99.99,-99.99,4,5,9,4,3,3,2006,4,0,0,43,2,1,0,2,9,0,0,4,-99.99,-99.99,NA,5,0,3,3,1,1
"4221",3159,22,0,1,34,2,2,4,3,9,5,9,4,97,97,3,4,3,2006,4,0,0,34,2,1,0,2,9,0,0,3,9,5,0,97,NA,4,3,1,1
"4222",3160,22,0,1,54,2,2,4,3,8,-99.99,-99.99,4,97,97,4,3,2,2006,4,0,0,54,3,1,0,2,8,0,0,4,-99.99,-99.99,NA,97,NA,3,2,1,0
"4223",3161,22,0,1,51,2,2,4,7,13,-99.99,-99.99,1,97,97,5,3,3,2006,4,0,0,51,3,1,0,4,13,0,0,5,-99.99,-99.99,NA,97,NA,3,3,1,1
"4224",3162,22,0,1,24,1,2,1,7,16,-99.99,-99.99,7,97,97,5,4,3,2006,4,0,0,24,1,0,0,4,16,0,NA,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"4225",3163,22,0,2,53,2,2,4,3,7,4,8,4,2,8,3,4,3,2006,4,0,1,53,3,1,0,2,7,0,0,3,8,4,1,2,1,4,3,1,1
"4226",3164,22,0,2,50,2,2,4,2,2,-99.99,-99.99,4,2,8,4,3,3,2006,4,0,1,50,3,1,0,1,2,0,0,4,-99.99,-99.99,NA,2,1,3,3,1,1
