"","id","Proid","A1","A2","A3A","A4","SE1","SE1A","SE9","SE17","SE8","SE4","SE3","SE2","E1B","E1H","year","wave","province","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","incomeFam","job","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"3393",3271108,32,2,1,46,1,0,3,2,2,4,80000,11,1,6,5,2014,1,"江苏省",1,1,46,2,1,4,1,1,0,3,0,80000,1,11,0,6,5,1,1
"3394",3271107,32,2,1,51,1,1,6,1,2,8,110000,11,1,6,4,2014,1,"江苏省",1,1,51,3,1,8,1,1,1,6,0,110000,1,11,0,6,4,1,0
"3395",3271104,32,1,2,74,1,3,9,1,2,2,60000,6,93,6,4,2014,1,"江苏省",1,0,74,4,1,2,0,1,2,9,0,60000,93,6,1,6,4,1,0
"3396",3271103,32,1,1,77,1,0,0,1,2,6,9,11,1,6,6,2014,1,"江苏省",1,0,77,4,1,6,1,1,0,0,0,NA,1,11,0,6,6,1,1
"3397",3271101,32,1,1,72,1,1,6,1,2,5,4000,11,96,6,6,2014,1,"江苏省",1,0,72,4,1,5,1,1,1,6,0,4000,96,11,0,6,6,1,1
"3398",3262207,32,1,1,55,1,3,9,1,2,5,20000,10,6,6,5,2014,1,"江苏省",1,0,55,3,1,5,1,1,2,9,0,20000,6,10,0,6,5,1,1
"3399",3262206,32,2,1,49,1,0,0,1,2,5,9,99,92,3,2,2014,1,"江苏省",1,1,49,2,1,5,1,1,0,0,0,NA,92,99,NA,3,2,0,0
"3400",3262204,32,2,9,52,1,0,0,1,2,2,9,8,1,6,5,2014,1,"江苏省",1,1,52,3,1,2,NA,1,0,0,0,NA,1,8,0,6,5,1,1
"3401",3262203,32,1,1,55,1,3,9,3,2,5,1e+05,10,6,6,3,2014,1,"江苏省",1,0,55,3,1,5,1,1,2,9,1,1e+05,6,10,0,6,3,1,0
"3402",3262202,32,1,2,69,1,0,5,3,2,7,9,2,93,6,5,2014,1,"江苏省",1,0,69,3,1,7,0,1,0,5,1,NA,93,2,1,6,5,1,1
"3403",3262114,32,1,1,75,1,0,99,1,2,3,8,11,1,6,4,2014,1,"江苏省",1,0,75,4,1,3,1,1,0,99,0,NA,1,11,0,6,4,1,0
"3404",3262111,32,1,1,34,1,3,9,1,2,5,20000,3,6,4,3,2014,1,"江苏省",1,0,34,2,1,5,1,1,2,9,0,20000,6,3,1,4,3,0,0
"3405",3262110,32,2,1,82,1,0,0,1,4,7,8,11,1,6,6,2014,1,"江苏省",1,1,82,4,0,7,1,1,0,0,0,NA,1,11,0,6,6,1,1
"3406",3262108,32,1,1,47,1,3,7,3,2,6,9,10,5,5,3,2014,1,"江苏省",1,0,47,2,1,6,1,1,2,7,1,NA,5,10,0,5,3,1,0
"3407",3262104,32,2,1,75,1,0,0,1,2,10,8,11,1,6,5,2014,1,"江苏省",1,1,75,4,1,10,1,1,0,0,0,NA,1,11,0,6,5,1,1
"3408",3262103,32,2,1,60,1,0,0,1,2,98,9,11,1,5,5,2014,1,"江苏省",1,1,60,3,1,NA,1,1,0,0,0,NA,1,11,0,5,5,1,1
"3409",3262102,32,2,1,56,1,0,0,1,2,3,9,99,1,3,5,2014,1,"江苏省",1,1,56,3,1,3,1,1,0,0,0,NA,1,99,NA,3,5,0,1
"3410",3261215,32,2,1,62,1,0,0,1,2,5,9,11,92,6,4,2014,1,"江苏省",1,1,62,3,1,5,1,1,0,0,0,NA,92,11,0,6,4,1,0
"3411",3261212,32,2,2,27,1,7,15,2,2,5,9,10,5,6,5,2014,1,"江苏省",1,1,27,1,1,5,0,1,4,15,0,NA,5,10,0,6,5,1,1
"3412",3261210,32,2,2,52,1,5,10,1,2,5,80000,6,92,6,6,2014,1,"江苏省",1,1,52,3,1,5,0,1,3,10,0,80000,92,6,1,6,6,1,1
"3413",3261208,32,2,2,51,1,3,9,1,2,98,25000,2,93,8,8,2014,1,"江苏省",1,1,51,3,1,NA,0,1,2,9,0,25000,93,2,1,8,8,NA,NA
"3414",3261203,32,2,2,28,1,7,16,3,2,10,9,6,10,4,3,2014,1,"江苏省",1,1,28,1,1,10,0,1,4,16,1,NA,10,6,1,4,3,0,0
"3415",3261202,32,2,1,24,1,7,13,2,2,3,50000,8,2,4,4,2014,1,"江苏省",1,1,24,1,1,3,1,1,4,13,0,50000,2,8,0,4,4,0,0
"3416",3261201,32,2,2,78,1,0,4,1,4,8,30000,11,93,6,6,2014,1,"江苏省",1,1,78,4,0,8,0,1,0,4,0,30000,93,11,0,6,6,1,1
"3417",3261115,32,1,2,44,1,2,6,1,2,1,0,98,94,5,5,2014,1,"江苏省",1,0,44,2,1,1,0,1,1,6,0,0,94,98,NA,5,5,1,1
"3418",3261114,32,1,2,75,1,0,0,3,2,98,60000,2,93,6,5,2014,1,"江苏省",1,0,75,4,1,NA,0,1,0,0,1,60000,93,2,1,6,5,1,1
"3419",3261112,32,2,2,47,1,3,9,1,2,3,9,6,94,6,6,2014,1,"江苏省",1,1,47,2,1,3,0,1,2,9,0,NA,94,6,1,6,6,1,1
"3420",3261111,32,2,3,22,1,3,9,1,2,5,9,11,96,5,5,2014,1,"江苏省",1,1,22,1,1,5,NA,1,2,9,0,NA,96,11,0,5,5,1,1
"3421",3261101,32,1,2,48,1,5,11,1,2,99,9,6,6,6,3,2014,1,"江苏省",1,0,48,2,1,NA,0,1,3,11,0,NA,6,6,1,6,3,1,0
"3422",3252214,32,1,1,39,1,3,9,1,2,5,9,8,3,6,5,2014,1,"江苏省",1,0,39,2,1,5,1,1,2,9,0,NA,3,8,0,6,5,1,1
"3423",3252213,32,1,1,36,1,6,12,2,2,9,3e+05,10,8,6,4,2014,1,"江苏省",1,0,36,2,1,9,1,1,3,12,0,3e+05,8,10,0,6,4,1,0
"3424",3252211,32,1,1,72,1,3,10,3,2,6,9,9,93,6,5,2014,1,"江苏省",1,0,72,4,1,6,1,1,2,10,1,NA,93,9,1,6,5,1,1
"3425",3252209,32,2,1,39,1,7,16,1,2,8,2e+05,10,8,4,4,2014,1,"江苏省",1,1,39,2,1,8,1,1,4,16,0,2e+05,8,10,0,4,4,0,0
"3426",3252208,32,2,1,24,1,7,16,2,1,6,9,10,5,5,5,2014,1,"江苏省",1,1,24,1,0,6,1,1,4,16,0,NA,5,10,0,5,5,1,1
"3427",3252207,32,2,1,46,1,1,5,1,2,5,9,5,6,6,5,2014,1,"江苏省",1,1,46,2,1,5,1,1,1,5,0,NA,6,5,0,6,5,1,1
"3428",3252202,32,1,1,21,1,5,13,1,1,6,8,11,91,5,1,2014,1,"江苏省",1,0,21,1,0,6,1,1,3,13,0,NA,91,11,0,5,1,1,0
"3429",3252201,32,1,2,30,1,7,16,1,2,6,2e+05,2,8,4,4,2014,1,"江苏省",1,0,30,2,1,6,0,1,4,16,0,2e+05,8,2,1,4,4,0,0
"3430",3252115,32,2,2,34,1,7,16,1,2,8,9,5,8,5,5,2014,1,"江苏省",1,1,34,2,1,8,0,1,4,16,0,NA,8,5,0,5,5,1,1
"3431",3252113,32,2,2,32,1,6,12,2,2,5,9,5,8,4,4,2014,1,"江苏省",1,1,32,2,1,5,0,1,3,12,0,NA,8,5,0,4,4,0,0
"3432",3252111,32,2,1,46,1,3,9,1,2,8,1e+05,10,5,6,4,2014,1,"江苏省",1,1,46,2,1,8,1,1,2,9,0,1e+05,5,10,0,6,4,1,0
"3433",3252110,32,1,1,51,1,3,9,1,2,5,1e+05,10,5,5,4,2014,1,"江苏省",1,0,51,3,1,5,1,1,2,9,0,1e+05,5,10,0,5,4,1,0
"3434",3252107,32,1,2,51,1,5,12,1,2,99,9,10,6,4,4,2014,1,"江苏省",1,0,51,3,1,NA,0,1,3,12,0,NA,6,10,0,4,4,0,0
"3435",3252105,32,2,1,49,1,1,5,1,2,6,9,5,6,6,4,2014,1,"江苏省",1,1,49,2,1,6,1,1,1,5,0,NA,6,5,0,6,4,1,0
"3436",3252102,32,1,2,50,1,2,7,1,2,98,2e+05,11,96,3,3,2014,1,"江苏省",1,0,50,3,1,NA,0,1,1,7,0,2e+05,96,11,0,3,3,0,0
"3437",3251215,32,2,2,26,1,8,18,3,1,7,120000,4,10,4,4,2014,1,"江苏省",1,1,26,1,0,7,0,1,4,18,1,120000,10,4,0,4,4,0,0
"3438",3251208,32,2,1,66,1,0,4,1,2,5,9,11,1,5,4,2014,1,"江苏省",1,1,66,3,1,5,1,1,0,4,0,NA,1,11,0,5,4,1,0
"3439",3251206,32,1,2,64,1,0,3,1,2,5,9,10,6,3,3,2014,1,"江苏省",1,0,64,3,1,5,0,1,0,3,0,NA,6,10,0,3,3,0,0
"3440",3251205,32,1,1,44,1,5,12,1,2,5,9,8,6,4,3,2014,1,"江苏省",1,0,44,2,1,5,1,1,3,12,0,NA,6,8,0,4,3,0,0
"3441",3251204,32,1,2,48,1,3,7,1,2,8,10,10,6,3,3,2014,1,"江苏省",1,0,48,2,1,8,0,1,2,7,0,10,6,10,0,3,3,0,0
"3442",3251202,32,2,1,28,1,7,15,1,2,5,60000,2,8,5,4,2014,1,"江苏省",1,1,28,1,1,5,1,1,4,15,0,60000,8,2,1,5,4,1,0
"3443",3251201,32,2,1,55,1,0,5,1,2,98,9,11,6,5,8,2014,1,"江苏省",1,1,55,3,1,NA,1,1,0,5,0,NA,6,11,0,5,8,1,NA
"3444",3251112,32,2,1,39,1,3,9,1,2,5,2e+05,10,6,4,4,2014,1,"江苏省",1,1,39,2,1,5,1,1,2,9,0,2e+05,6,10,0,4,4,0,0
"3445",3251111,32,2,2,27,1,5,12,1,2,5,9,10,6,3,3,2014,1,"江苏省",1,1,27,1,1,5,0,1,3,12,0,NA,6,10,0,3,3,0,0
"3446",3251108,32,2,2,62,1,0,0,1,2,5,8,10,6,5,5,2014,1,"江苏省",1,1,62,3,1,5,0,1,0,0,0,NA,6,10,0,5,5,1,1
"3447",3251107,32,2,1,52,1,3,8,1,2,5,9,10,6,6,6,2014,1,"江苏省",1,1,52,3,1,5,1,1,2,8,0,NA,6,10,0,6,6,1,1
"3448",3251106,32,2,2,46,1,7,16,1,2,1,9,10,94,8,1,2014,1,"江苏省",1,1,46,2,1,1,0,1,4,16,0,NA,94,10,0,8,1,NA,0
"3449",3251105,32,2,1,50,1,1,5,1,2,4,80000,11,92,3,5,2014,1,"江苏省",1,1,50,3,1,4,1,1,1,5,0,80000,92,11,0,3,5,0,1
"3450",3251102,32,1,1,69,1,1,6,3,2,6,9,11,93,5,3,2014,1,"江苏省",1,0,69,3,1,6,1,1,1,6,1,NA,93,11,0,5,3,1,0
"3451",3251101,32,1,1,48,1,5,12,1,2,5,50000,5,5,4,4,2014,1,"江苏省",1,0,48,2,1,5,1,1,3,12,0,50000,5,5,0,4,4,0,0
"3452",3242214,32,1,1,69,1,1,5,1,2,9,10000,11,1,5,5,2014,1,"江苏省",1,0,69,3,1,9,1,1,1,5,0,10000,1,11,0,5,5,1,1
"3453",3242213,32,1,1,54,1,0,0,1,2,3,120000,11,1,5,5,2014,1,"江苏省",1,0,54,3,1,3,1,1,0,0,0,120000,1,11,0,5,5,1,1
"3454",3242212,32,1,1,64,1,0,2,1,4,6,9,11,96,5,5,2014,1,"江苏省",1,0,64,3,0,6,1,1,0,2,0,NA,96,11,0,5,5,1,1
"3455",3242209,32,2,2,59,1,1,6,1,2,5,1e+05,11,93,5,4,2014,1,"江苏省",1,1,59,3,1,5,0,1,1,6,0,1e+05,93,11,0,5,4,1,0
"3456",3242206,32,2,1,50,1,0,2,1,2,8,9,11,1,4,4,2014,1,"江苏省",1,1,50,3,1,8,1,1,0,2,0,NA,1,11,0,4,4,0,0
"3457",3242203,32,1,2,50,1,3,9,1,2,5,20000,8,3,6,2,2014,1,"江苏省",1,0,50,3,1,5,0,1,2,9,0,20000,3,8,0,6,2,1,0
"3458",3242202,32,2,1,51,1,3,9,1,2,5,9,11,1,5,4,2014,1,"江苏省",1,1,51,3,1,5,1,1,2,9,0,NA,1,11,0,5,4,1,0
"3459",3242111,32,1,1,85,1,0,0,1,2,5,4500,11,1,5,3,2014,1,"江苏省",1,0,85,4,1,5,1,1,0,0,0,4500,1,11,0,5,3,1,0
"3460",3242110,32,1,1,48,1,3,9,1,2,6,35000,11,1,6,5,2014,1,"江苏省",1,0,48,2,1,6,1,1,2,9,0,35000,1,11,0,6,5,1,1
"3461",3242109,32,1,1,56,1,2,6,1,2,5,9,10,1,5,4,2014,1,"江苏省",1,0,56,3,1,5,1,1,1,6,0,NA,1,10,0,5,4,1,0
"3462",3242108,32,1,1,48,1,3,8,1,2,6,3e+05,11,1,6,4,2014,1,"江苏省",1,0,48,2,1,6,1,1,2,8,0,3e+05,1,11,0,6,4,1,0
"3463",3242106,32,2,1,63,1,0,0,1,2,98,30000,11,1,6,4,2014,1,"江苏省",1,1,63,3,1,NA,1,1,0,0,0,30000,1,11,0,6,4,1,0
"3464",3242104,32,2,1,65,1,0,0,1,2,98,20000,11,1,7,5,2014,1,"江苏省",1,1,65,3,1,NA,1,1,0,0,0,20000,1,11,0,7,5,NA,1
"3465",3242101,32,2,1,72,1,0,4,1,2,3,9,11,1,4,3,2014,1,"江苏省",1,1,72,4,1,3,1,1,0,4,0,NA,1,11,0,4,3,0,0
"3466",3241214,32,1,1,50,1,3,9,1,2,4,55000,11,2,5,3,2014,1,"江苏省",1,0,50,3,1,4,1,1,2,9,0,55000,2,11,0,5,3,1,0
"3467",3241212,32,2,1,64,1,0,4,1,2,4,8,10,1,6,5,2014,1,"江苏省",1,1,64,3,1,4,1,1,0,4,0,NA,1,10,0,6,5,1,1
"3468",3241206,32,1,1,25,1,5,12,1,2,6,120000,10,10,8,6,2014,1,"江苏省",1,0,25,1,1,6,1,1,3,12,0,120000,10,10,0,8,6,NA,1
"3469",3241203,32,1,1,70,1,3,9,3,4,5,9,11,1,6,4,2014,1,"江苏省",1,0,70,4,0,5,1,1,2,9,1,NA,1,11,0,6,4,1,0
"3470",3241202,32,2,1,65,1,0,0,1,2,2,9,11,1,6,6,2014,1,"江苏省",1,1,65,3,1,2,1,1,0,0,0,NA,1,11,0,6,6,1,1
"3471",3241111,32,1,2,71,1,3,9,1,2,5,45000,9,93,5,4,2014,1,"江苏省",1,0,71,4,1,5,0,1,2,9,0,45000,93,9,1,5,4,1,0
"3472",3241110,32,1,2,57,1,5,10,1,2,1,10000,10,5,6,4,2014,1,"江苏省",1,0,57,3,1,1,0,1,3,10,0,10000,5,10,0,6,4,1,0
"3473",3241107,32,2,2,72,2,0,0,1,2,98,9,8,6,6,3,2014,1,"江苏省",1,1,72,4,1,NA,0,0,0,0,0,NA,6,8,0,6,3,1,0
"3474",3241106,32,2,2,47,1,5,12,2,2,8,9,10,6,5,5,2014,1,"江苏省",1,1,47,2,1,8,0,1,3,12,0,NA,6,10,0,5,5,1,1
"3475",3241105,32,2,2,73,1,0,0,1,2,5,9,2,6,6,5,2014,1,"江苏省",1,1,73,4,1,5,0,1,0,0,0,NA,6,2,1,6,5,1,1
"3476",3241104,32,2,1,52,1,3,7,1,6,1,8,99,99,6,5,2014,1,"江苏省",1,1,52,3,0,1,1,1,2,7,0,NA,99,99,NA,6,5,1,1
"3477",3241102,32,2,2,64,1,5,13,3,2,5,9,2,93,5,2,2014,1,"江苏省",1,1,64,3,1,5,0,1,3,13,1,NA,93,2,1,5,2,1,0
"3478",3241101,32,2,2,70,1,3,9,2,2,8,9,9,93,6,5,2014,1,"江苏省",1,1,70,4,1,8,0,1,2,9,0,NA,93,9,1,6,5,1,1
"3479",3232213,32,2,1,46,1,3,8,2,2,98,55000,10,6,6,6,2014,1,"江苏省",1,1,46,2,1,NA,1,1,2,8,0,55000,6,10,0,6,6,1,1
"3480",3232212,32,1,1,63,1,3,9,1,2,5,20000,11,1,6,3,2014,1,"江苏省",1,0,63,3,1,5,1,1,2,9,0,20000,1,11,0,6,3,1,0
"3481",3232208,32,2,1,62,1,0,3,1,4,4,9,11,1,5,8,2014,1,"江苏省",1,1,62,3,0,4,1,1,0,3,0,NA,1,11,0,5,8,1,NA
"3482",3232206,32,2,1,47,1,3,9,2,2,5,80000,10,6,4,1,2014,1,"江苏省",1,1,47,2,1,5,1,1,2,9,0,80000,6,10,0,4,1,0,0
"3483",3232204,32,2,2,68,1,5,10,1,2,5,50000,9,93,5,5,2014,1,"江苏省",1,1,68,3,1,5,0,1,3,10,0,50000,93,9,1,5,5,1,1
"3484",3232203,32,2,1,58,1,0,4,1,2,5,9,11,1,5,5,2014,1,"江苏省",1,1,58,3,1,5,1,1,0,4,0,NA,1,11,0,5,5,1,1
"3485",3232201,32,2,1,64,1,1,5,1,2,3,20000,11,1,4,4,2014,1,"江苏省",1,1,64,3,1,3,1,1,1,5,0,20000,1,11,0,4,4,0,0
"3486",3232111,32,2,1,50,1,1,5,1,2,5,55000,10,2,4,4,2014,1,"江苏省",1,1,50,3,1,5,1,1,1,5,0,55000,2,10,0,4,4,0,0
"3487",3232109,32,1,1,41,1,1,6,1,2,4,25000,10,6,8,3,2014,1,"江苏省",1,0,41,2,1,4,1,1,1,6,0,25000,6,10,0,8,3,NA,0
"3488",3232107,32,1,1,47,1,4,9,1,2,6,9,10,6,5,4,2014,1,"江苏省",1,0,47,2,1,6,1,1,2,9,0,NA,6,10,0,5,4,1,0
"3489",3232106,32,2,1,75,1,0,0,1,4,98,1000,11,1,7,7,2014,1,"江苏省",1,1,75,4,0,NA,1,1,0,0,0,1000,1,11,0,7,7,NA,NA
"3490",3232105,32,2,1,77,2,0,0,1,4,99,8,11,96,6,2,2014,1,"江苏省",1,1,77,4,0,NA,1,0,0,0,0,NA,96,11,0,6,2,1,0
"3491",3232104,32,1,1,66,1,1,2,1,2,3,8,11,1,5,3,2014,1,"江苏省",1,0,66,3,1,3,1,1,1,2,0,NA,1,11,0,5,3,1,0
"3492",3232103,32,2,1,63,1,3,9,1,2,7,9,10,1,4,4,2014,1,"江苏省",1,1,63,3,1,7,1,1,2,9,0,NA,1,10,0,4,4,0,0
"3493",3232101,32,2,2,53,1,3,9,1,2,2,55000,8,3,4,4,2014,1,"江苏省",1,1,53,3,1,2,0,1,2,9,0,55000,3,8,0,4,4,0,0
"3494",3231215,32,2,1,37,1,3,9,1,2,5,1e+05,10,2,5,4,2014,1,"江苏省",1,1,37,2,1,5,1,1,2,9,0,1e+05,2,10,0,5,4,1,0
"3495",3231214,32,1,1,84,1,0,99,1,2,5,45000,11,1,8,8,2014,1,"江苏省",1,0,84,4,1,5,1,1,0,99,0,45000,1,11,0,8,8,NA,NA
"3496",3231210,32,2,1,50,1,0,1,1,2,7,8,11,92,6,6,2014,1,"江苏省",1,1,50,3,1,7,1,1,0,1,0,NA,92,11,0,6,6,1,1
"3497",3231209,32,2,1,38,1,2,8,1,2,6,9,10,6,4,3,2014,1,"江苏省",1,1,38,2,1,6,1,1,1,8,0,NA,6,10,0,4,3,0,0
"3498",3231207,32,2,1,99,1,0,3,1,2,7,30000,11,1,5,4,2014,1,"江苏省",1,1,99,4,1,7,1,1,0,3,0,30000,1,11,0,5,4,1,0
"3499",3231205,32,2,1,63,1,1,5,1,2,5,30000,11,1,4,6,2014,1,"江苏省",1,1,63,3,1,5,1,1,1,5,0,30000,1,11,0,4,6,0,1
"3500",3231204,32,1,1,61,1,3,9,1,6,2,9,10,93,5,4,2014,1,"江苏省",1,0,61,3,0,2,1,1,2,9,0,NA,93,10,0,5,4,1,0
"3501",3231203,32,1,1,19,1,5,12,2,1,5,9,11,91,6,5,2014,1,"江苏省",1,0,19,1,0,5,1,1,3,12,0,NA,91,11,0,6,5,1,1
"3502",3231202,32,1,1,57,1,1,5,1,4,98,1000,11,1,5,5,2014,1,"江苏省",1,0,57,3,0,NA,1,1,1,5,0,1000,1,11,0,5,5,1,1
"3503",3231115,32,9,1,60,1,0,99,1,2,4,25000,11,1,5,7,2014,1,"江苏省",1,NA,60,3,1,4,1,1,0,99,0,25000,1,11,0,5,7,1,NA
"3504",3231114,32,1,2,48,1,5,12,1,2,7,2e+05,8,3,6,4,2014,1,"江苏省",1,0,48,2,1,7,0,1,3,12,0,2e+05,3,8,0,6,4,1,0
"3505",3231113,32,2,1,38,1,1,6,1,2,99,9,8,5,6,5,2014,1,"江苏省",1,1,38,2,1,NA,1,1,1,6,0,NA,5,8,0,6,5,1,1
"3506",3231109,32,2,1,43,1,3,8,3,2,5,9,11,7,6,8,2014,1,"江苏省",1,1,43,2,1,5,1,1,2,8,1,NA,7,11,1,6,8,1,NA
"3507",3231101,32,1,9,50,1,5,10,2,2,3,9,11,96,4,4,2014,1,"江苏省",1,0,50,3,1,3,NA,1,3,10,0,NA,96,11,0,4,4,0,0
"3508",3222415,32,2,2,40,1,5,12,1,2,4,9,2,92,5,5,2014,1,"江苏省",1,1,40,2,1,4,0,1,3,12,0,NA,92,2,1,5,5,1,1
"3509",3222413,32,2,2,63,1,5,12,1,2,6,9,9,93,6,4,2014,1,"江苏省",1,1,63,3,1,6,0,1,3,12,0,NA,93,9,1,6,4,1,0
"3510",3222412,32,1,2,55,1,5,12,1,2,6,130000,4,5,5,5,2014,1,"江苏省",1,0,55,3,1,6,0,1,3,12,0,130000,5,4,0,5,5,1,1
"3511",3222411,32,2,2,52,1,5,12,1,2,4,1e+05,2,93,4,4,2014,1,"江苏省",1,1,52,3,1,4,0,1,3,12,0,1e+05,93,2,1,4,4,0,0
"3512",3222410,32,1,2,53,1,7,16,3,2,6,9,2,5,5,5,2014,1,"江苏省",1,0,53,3,1,6,0,1,4,16,1,NA,5,2,1,5,5,1,1
"3513",3222402,32,2,2,32,1,7,16,1,2,7,2e+05,5,5,4,4,2014,1,"江苏省",1,1,32,2,1,7,0,1,4,16,0,2e+05,5,5,0,4,4,0,0
"3514",3222401,32,2,2,35,1,8,19,3,2,5,9,5,8,5,3,2014,1,"江苏省",1,1,35,2,1,5,0,1,4,19,1,NA,8,5,0,5,3,1,0
"3515",3222112,32,1,2,75,1,7,17,1,4,5,1e+05,6,93,3,2,2014,1,"江苏省",1,0,75,4,0,5,0,1,4,17,0,1e+05,93,6,1,3,2,0,0
"3516",3222111,32,2,2,47,1,7,16,3,2,6,9,1,7,5,4,2014,1,"江苏省",1,1,47,2,1,6,0,1,4,16,1,NA,7,1,1,5,4,1,0
"3517",3222104,32,1,2,48,1,8,20,3,2,6,2e+05,1,7,5,5,2014,1,"江苏省",1,0,48,2,1,6,0,1,4,20,1,2e+05,7,1,1,5,5,1,1
"3518",3222103,32,2,2,35,1,7,16,1,2,6,9,4,8,5,4,2014,1,"江苏省",1,1,35,2,1,6,0,1,4,16,0,NA,8,4,0,5,4,1,0
"3519",3222102,32,2,2,58,1,0,0,1,2,6,50000,11,2,5,4,2014,1,"江苏省",1,1,58,3,1,6,0,1,0,0,0,50000,2,11,0,5,4,1,0
"3520",3222101,32,1,2,81,1,7,16,1,2,8,1e+05,6,93,3,3,2014,1,"江苏省",1,0,81,4,1,8,0,1,4,16,0,1e+05,93,6,1,3,3,0,0
"3521",3221215,32,1,1,48,1,3,9,1,2,1,50000,11,1,6,3,2014,1,"江苏省",1,0,48,2,1,1,1,1,2,9,0,50000,1,11,0,6,3,1,0
"3522",3221207,32,2,2,52,1,3,9,1,2,5,45000,9,93,4,4,2014,1,"江苏省",1,1,52,3,1,5,0,1,2,9,0,45000,93,9,1,4,4,0,0
"3523",3221205,32,1,2,32,1,7,16,1,2,5,150000,7,8,5,4,2014,1,"江苏省",1,0,32,2,1,5,0,1,4,16,0,150000,8,7,1,5,4,1,0
"3524",3221204,32,2,2,73,1,3,9,1,4,4,20000,99,93,5,5,2014,1,"江苏省",1,1,73,4,0,4,0,1,2,9,0,20000,93,99,NA,5,5,1,1
"3525",3221203,32,1,2,70,1,5,9,1,2,4,60000,2,93,5,8,2014,1,"江苏省",1,0,70,4,1,4,0,1,3,9,0,60000,93,2,1,5,8,1,NA
"3526",3221202,32,1,2,66,1,9,9,1,2,5,72000,2,93,5,5,2014,1,"江苏省",1,0,66,3,1,5,0,1,NA,9,0,72000,93,2,1,5,5,1,1
"3527",3221114,32,1,2,24,1,7,16,3,3,5,8,3,5,1,3,2014,1,"江苏省",1,0,24,1,0,5,0,1,4,16,1,NA,5,3,1,1,3,0,0
"3528",3221113,32,1,2,42,1,6,16,1,2,5,8,2,6,4,4,2014,1,"江苏省",1,0,42,2,1,5,0,1,3,16,0,NA,6,2,1,4,4,0,0
"3529",3221111,32,1,2,65,2,3,9,1,2,6,120000,2,93,6,4,2014,1,"江苏省",1,0,65,3,1,6,0,0,2,9,0,120000,93,2,1,6,4,1,0
"3530",3221110,32,1,2,66,1,5,13,1,2,7,75000,2,4,6,6,2014,1,"江苏省",1,0,66,3,1,7,0,1,3,13,0,75000,4,2,1,6,6,1,1
"3531",3221109,32,2,2,64,1,1,6,1,2,5,60000,2,93,5,6,2014,1,"江苏省",1,1,64,3,1,5,0,1,1,6,0,60000,93,2,1,5,6,1,1
"3532",3221106,32,9,2,64,1,1,6,1,2,8,60000,2,93,9,9,2014,1,"江苏省",1,NA,64,3,1,8,0,1,1,6,0,60000,93,2,1,9,9,NA,NA
"3533",3221103,32,1,2,71,1,7,17,3,2,6,9,2,93,5,4,2014,1,"江苏省",1,0,71,4,1,6,0,1,4,17,1,NA,93,2,1,5,4,1,0
"3534",3221102,32,2,2,62,1,3,9,1,2,4,1e+05,6,93,4,4,2014,1,"江苏省",1,1,62,3,1,4,0,1,2,9,0,1e+05,93,6,1,4,4,0,0
"3535",3212215,32,2,2,67,1,5,12,3,2,8,60000,2,93,6,5,2014,1,"江苏省",1,1,67,3,1,8,0,1,3,12,1,60000,93,2,1,6,5,1,1
"3536",3212214,32,2,2,82,1,9,0,1,4,98,24000,2,93,8,8,2014,1,"江苏省",1,1,82,4,0,NA,0,1,NA,0,0,24000,93,2,1,8,8,NA,NA
"3537",3212207,32,1,2,63,1,1,6,1,2,6,60000,2,93,5,3,2014,1,"江苏省",1,0,63,3,1,6,0,1,1,6,0,60000,93,2,1,5,3,1,0
"3538",3212205,32,2,2,63,1,6,12,1,2,5,1e+05,6,93,6,5,2014,1,"江苏省",1,1,63,3,1,5,0,1,3,12,0,1e+05,93,6,1,6,5,1,1
"3539",3212204,32,2,2,84,1,2,8,1,4,98,36000,98,93,6,3,2014,1,"江苏省",1,1,84,4,0,NA,0,1,1,8,0,36000,93,98,NA,6,3,1,0
"3540",3212202,32,2,2,60,1,3,9,1,2,5,3e+05,9,93,5,4,2014,1,"江苏省",1,1,60,3,1,5,0,1,2,9,0,3e+05,93,9,1,5,4,1,0
"3541",3212115,32,2,2,47,1,6,11,3,2,5,90000,99,5,5,4,2014,1,"江苏省",1,1,47,2,1,5,0,1,3,11,1,90000,5,99,NA,5,4,1,0
"3542",3212114,32,2,2,65,1,3,9,1,2,6,40000,2,93,5,3,2014,1,"江苏省",1,1,65,3,1,6,0,1,2,9,0,40000,93,2,1,5,3,1,0
"3543",3212109,32,2,2,71,2,3,9,3,2,3,60000,2,93,6,3,2014,1,"江苏省",1,1,71,4,1,3,0,0,2,9,1,60000,93,2,1,6,3,1,0
"3544",3212108,32,2,2,56,1,1,5,1,2,3,72000,2,93,5,5,2014,1,"江苏省",1,1,56,3,1,3,0,1,1,5,0,72000,93,2,1,5,5,1,1
"3545",3212107,32,1,2,58,1,3,9,1,2,5,70000,11,6,4,3,2014,1,"江苏省",1,0,58,3,1,5,0,1,2,9,0,70000,6,11,0,4,3,0,0
"3546",3212105,32,1,2,52,1,5,8,2,2,8,85000,6,5,5,5,2014,1,"江苏省",1,0,52,3,1,8,0,1,3,8,0,85000,5,6,1,5,5,1,1
"3547",3212104,32,1,2,59,1,5,12,3,2,5,28000,2,93,5,5,2014,1,"江苏省",1,0,59,3,1,5,0,1,3,12,1,28000,93,2,1,5,5,1,1
