"","id","province","A1","A2","A4A","A5","SE1","SE1A","SE11","SE13","SE22","SE5","E4B","E4H","year","wave","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"184",184,"云南省",2,2,53,2,7,9,5,1,3,"2",6,6,2019,1,1,1,53,3,0,5,0,0,3,9,0,"2","1",6,6,1,1
"185",185,"云南省",1,2,32,2,4,10,6,1,2,"8",5,5,2019,1,1,0,32,2,1,6,0,0,1,10,0,"8","0",5,5,1,1
"186",186,"云南省",2,2,56,2,4,7,5,1,2,NA,5,5,2019,1,1,1,56,3,1,5,0,0,1,7,0,NA,NA,5,5,1,1
"187",187,"云南省",2,2,90,2,7,9,5,NA,2,NA,5,4,2019,1,1,1,90,4,1,5,0,0,3,9,NA,NA,NA,5,4,1,0
"188",188,"云南省",1,2,47,2,7,12,NA,3,2,NA,5,5,2019,1,1,0,47,2,1,NA,0,0,3,12,1,NA,NA,5,5,1,1
"189",189,"云南省",2,1,53,2,3,6,6,3,2,NA,5,4,2019,1,1,1,53,3,1,6,1,0,1,6,1,NA,NA,5,4,1,0
"190",190,"云南省",2,1,29,2,9,15,6,1,2,"10",6,4,2019,1,1,1,29,1,1,6,1,0,4,15,0,"10","0",6,4,1,0
"191",191,"云南省",2,2,24,2,4,10,5,1,2,"10",6,6,2019,1,1,1,24,1,1,5,0,0,1,10,0,"10","0",6,6,1,1
"192",192,"云南省",1,2,21,2,7,9,6,3,2,"1",4,4,2019,1,1,0,21,1,1,6,0,0,3,9,1,"1","1",4,4,0,0
"193",193,"云南省",1,2,29,2,9,18,NA,3,2,"11",4,4,2019,1,1,0,29,1,1,NA,0,0,4,18,1,"11","0",4,4,0,0
"194",194,"云南省",2,2,29,2,4,10,9,1,2,"10",6,6,2019,1,1,1,29,1,1,9,0,0,1,10,0,"10","0",6,6,1,1
"195",195,"云南省",2,2,48,1,7,12,8,2,1,"8",6,5,2019,1,1,1,48,2,0,8,0,1,3,12,0,"8","0",6,5,1,1
"196",196,"云南省",2,1,65,1,4,8,4,1,2,"8",5,4,2019,1,1,1,65,3,1,4,1,1,1,8,0,"8","0",5,4,1,0
"197",197,"云南省",1,1,22,1,7,12,5,1,1,"10",6,5,2019,1,1,0,22,1,0,5,1,1,3,12,0,"10","0",6,5,1,1
"198",198,"云南省",2,1,26,1,7,16,6,2,1,"1",6,5,2019,1,1,1,26,1,0,6,1,1,3,16,0,"1","1",6,5,1,1
"199",199,"云南省",1,1,62,1,5,9,4,1,2,"8",5,5,2019,1,1,0,62,3,1,4,1,1,2,9,0,"8","0",5,5,1,1
"200",200,"云南省",1,1,38,1,6,10,5,1,2,"10",5,5,2019,1,1,0,38,2,1,5,1,1,2,10,0,"10","0",5,5,1,1
"201",201,"云南省",2,1,20,1,5,9,4,1,1,"9",4,3,2019,1,1,1,20,1,0,4,1,1,2,9,0,"9","1",4,3,0,0
"202",202,"云南省",1,1,18,1,7,9,4,1,1,NA,4,4,2019,1,1,0,18,1,0,4,1,1,3,9,0,NA,NA,4,4,0,0
"203",203,"云南省",2,1,33,1,5,9,8,1,2,"10",5,4,2019,1,1,1,33,2,1,8,1,1,2,9,0,"10","0",5,4,1,0
"204",204,"云南省",1,2,77,1,6,10,6,1,2,"1",5,4,2019,1,1,0,77,4,1,6,0,1,2,10,0,"1","1",5,4,1,0
"205",205,"云南省",2,1,36,1,7,12,5,1,1,"8",5,4,2019,1,1,1,36,2,0,5,1,1,3,12,0,"8","0",5,4,1,0
"206",206,"云南省",1,1,24,1,5,9,5,1,2,NA,6,3,2019,1,1,0,24,1,1,5,1,1,2,9,0,NA,NA,6,3,1,0
"207",207,"云南省",2,1,60,1,5,12,5,1,2,"8",5,5,2019,1,1,1,60,3,1,5,1,1,2,12,0,"8","0",5,5,1,1
"208",208,"云南省",2,9,29,1,3,6,5,1,2,"10",5,3,2019,1,1,1,29,1,1,5,NA,1,1,6,0,"10","0",5,3,1,0
"209",209,"云南省",2,1,20,1,9,9,5,1,1,"10",4,5,2019,1,1,1,20,1,0,5,1,1,4,9,0,"10","0",4,5,0,1
"210",210,"云南省",2,1,25,1,2,3,5,1,2,"8",5,5,2019,1,1,1,25,1,1,5,1,1,0,3,0,"8","0",5,5,1,1
"211",211,"云南省",2,1,22,1,3,NA,4,2,1,"2",4,3,2019,1,1,1,22,1,0,4,1,1,1,NA,0,"2","1",4,3,0,0
"212",212,"云南省",2,1,18,1,5,9,5,2,1,"2",2,3,2019,1,1,1,18,1,0,5,1,1,2,9,0,"2","1",2,3,0,0
"213",213,"云南省",2,1,24,1,7,8,3,1,1,NA,5,4,2019,1,1,1,24,1,0,3,1,1,3,8,0,NA,NA,5,4,1,0
"214",214,"云南省",1,1,20,1,7,9,5,1,1,NA,4,4,2019,1,1,0,20,1,0,5,1,1,3,9,0,NA,NA,4,4,0,0
"215",215,"云南省",2,1,28,1,3,12,5,1,2,"10",6,3,2019,1,1,1,28,1,1,5,1,1,1,12,0,"10","0",6,3,1,0
"216",216,"云南省",1,1,22,1,7,9,4,1,1,"2",5,5,2019,1,1,0,22,1,0,4,1,1,3,9,0,"2","1",5,5,1,1
"217",217,"云南省",2,1,18,1,3,9,5,2,1,NA,4,4,2019,1,1,1,18,1,0,5,1,1,1,9,0,NA,NA,4,4,0,0
"218",218,"云南省",1,1,45,1,3,6,5,1,2,"8",6,1,2019,1,1,0,45,2,1,5,1,1,1,6,0,"8","0",6,1,1,0
"219",219,"云南省",2,1,21,1,6,9,NA,NA,1,"2",5,3,2019,1,1,1,21,1,0,NA,1,1,2,9,NA,"2","1",5,3,1,0
"220",220,"云南省",1,1,20,1,5,9,7,2,1,"2",3,6,2019,1,1,0,20,1,0,7,1,1,2,9,0,"2","1",3,6,0,1
"221",221,"云南省",1,1,22,1,3,9,5,2,1,NA,6,5,2019,1,1,0,22,1,0,5,1,1,1,9,0,NA,NA,6,5,1,1
"222",222,"云南省",1,1,38,1,9,6,5,1,2,"10",6,3,2019,1,1,0,38,2,1,5,1,1,4,6,0,"10","0",6,3,1,0
"223",223,"云南省",2,1,53,1,2,5,5,1,2,"8",6,2,2019,1,1,1,53,3,1,5,1,1,0,5,0,"8","0",6,2,1,0
"224",224,"内蒙古自治区",1,1,59,1,2,6,3,1,NA,"11",5,5,2019,1,1,0,59,3,NA,3,1,1,0,6,0,"11","0",5,5,1,1
"225",225,"内蒙古自治区",2,2,73,1,3,6,5,1,2,"11",5,5,2019,1,1,1,73,4,1,5,0,1,1,6,0,"11","0",5,5,1,1
"226",226,"内蒙古自治区",1,2,46,1,7,12,5,1,2,"8",4,4,2019,1,1,0,46,2,1,5,0,1,3,12,0,"8","0",4,4,0,0
"227",227,"内蒙古自治区",1,2,19,1,9,15,3,1,1,"3",5,5,2019,1,1,0,19,1,0,3,0,1,4,15,0,"3","1",5,5,1,1
"228",228,"内蒙古自治区",2,2,48,1,7,12,1,1,2,"10",6,6,2019,1,1,1,48,2,1,1,0,1,3,12,0,"10","0",6,6,1,1
"229",229,"内蒙古自治区",1,9,27,1,9,16,6,2,1,"8",5,4,2019,1,1,0,27,1,0,6,NA,1,4,16,0,"8","0",5,4,1,0
"230",230,"内蒙古自治区",1,2,48,1,9,12,5,3,2,NA,5,5,2019,1,1,0,48,2,1,5,0,1,4,12,1,NA,NA,5,5,1,1
"231",231,"内蒙古自治区",1,2,32,1,9,15,6,1,2,"6",4,4,2019,1,1,0,32,2,1,6,0,1,4,15,0,"6","1",4,4,0,0
"232",232,"内蒙古自治区",2,2,45,1,7,11,6,1,2,"8",5,4,2019,1,1,1,45,2,1,6,0,1,3,11,0,"8","0",5,4,1,0
"233",233,"内蒙古自治区",2,2,65,1,7,12,5,1,2,"2",6,3,2019,1,1,1,65,3,1,5,0,1,3,12,0,"2","1",6,3,1,0
"234",234,"内蒙古自治区",2,2,54,1,7,12,3,1,2,"8",NA,NA,2019,1,1,1,54,3,1,3,0,1,3,12,0,"8","0",NA,NA,NA,NA
"235",235,"内蒙古自治区",2,2,70,1,9,10,5,1,NA,"6",6,6,2019,1,1,1,70,4,NA,5,0,1,4,10,0,"6","1",6,6,1,1
"236",236,"内蒙古自治区",2,1,52,1,3,5,4,1,NA,"11",4,4,2019,1,1,1,52,3,NA,4,1,1,1,5,0,"11","0",4,4,0,0
"237",237,"内蒙古自治区",1,2,30,1,9,15,5,1,NA,"10",4,4,2019,1,1,0,30,2,NA,5,0,1,4,15,0,"10","0",4,4,0,0
"238",238,"内蒙古自治区",2,2,25,1,9,15,3,NA,6,"1",4,4,2019,1,1,1,25,1,0,3,0,1,4,15,NA,"1","1",4,4,0,0
"239",239,"内蒙古自治区",1,2,24,1,9,NA,9,1,1,"10",6,6,2019,1,1,0,24,1,0,9,0,1,4,NA,0,"10","0",6,6,1,1
"240",240,"内蒙古自治区",2,1,27,1,4,8,5,1,1,"8",4,3,2019,1,1,1,27,1,0,5,1,1,1,8,0,"8","0",4,3,0,0
"241",241,"内蒙古自治区",1,2,49,1,7,12,5,1,2,"10",5,4,2019,1,1,0,49,2,1,5,0,1,3,12,0,"10","0",5,4,1,0
"242",242,"内蒙古自治区",1,1,58,1,5,NA,5,1,2,"10",6,4,2019,1,1,0,58,3,1,5,1,1,2,NA,0,"10","0",6,4,1,0
"243",243,"内蒙古自治区",1,1,33,1,7,12,5,2,2,"8",6,6,2019,1,1,0,33,2,1,5,1,1,3,12,0,"8","0",6,6,1,1
"244",244,"内蒙古自治区",1,2,86,1,0,7,7,1,2,"2",6,6,2019,1,1,0,86,4,1,7,0,1,0,7,0,"2","1",6,6,1,1
"245",245,"内蒙古自治区",1,2,78,1,7,9,10,3,2,"1",6,4,2019,1,1,0,78,4,1,10,0,1,3,9,1,"1","1",6,4,1,0
"246",246,"内蒙古自治区",1,1,25,1,9,NA,1,1,2,NA,6,6,2019,1,1,0,25,1,1,1,1,1,4,NA,0,NA,NA,6,6,1,1
"247",247,"内蒙古自治区",2,2,70,1,2,2,5,1,4,NA,4,3,2019,1,1,1,70,4,0,5,0,1,0,2,0,NA,NA,4,3,0,0
"248",248,"内蒙古自治区",2,2,34,1,9,15,4,1,2,"10",4,2,2019,1,1,1,34,2,1,4,0,1,4,15,0,"10","0",4,2,0,0
"249",249,"内蒙古自治区",2,2,49,1,5,8,4,1,2,"9",6,6,2019,1,1,1,49,2,1,4,0,1,2,8,0,"9","1",6,6,1,1
"250",250,"内蒙古自治区",2,2,31,1,5,9,7,1,2,NA,6,6,2019,1,1,1,31,2,1,7,0,1,2,9,0,NA,NA,6,6,1,1
"251",251,"内蒙古自治区",1,2,47,1,5,8,5,1,2,"8",6,3,2019,1,1,0,47,2,1,5,0,1,2,8,0,"8","0",6,3,1,0
"252",252,"内蒙古自治区",1,1,35,1,7,12,6,1,2,"10",5,4,2019,1,1,0,35,2,1,6,1,1,3,12,0,"10","0",5,4,1,0
"253",253,"内蒙古自治区",2,1,38,1,0,7,6,1,2,"10",NA,3,2019,1,1,1,38,2,1,6,1,1,0,7,0,"10","0",NA,3,NA,0
"254",254,"内蒙古自治区",1,2,38,1,5,9,6,1,2,"8",6,6,2019,1,1,0,38,2,1,6,0,1,2,9,0,"8","0",6,6,1,1
"255",255,"内蒙古自治区",2,2,70,1,0,7,2,1,2,NA,6,5,2019,1,1,1,70,4,1,2,0,1,0,7,0,NA,NA,6,5,1,1
"256",256,"内蒙古自治区",2,1,56,1,5,8,2,1,2,"8",4,4,2019,1,1,1,56,3,1,2,1,1,2,8,0,"8","0",4,4,0,0
"257",257,"北京市",2,2,32,1,10,19,7,3,2,"2",6,6,2019,1,1,1,32,2,1,7,0,1,4,19,1,"2","1",6,6,1,1
"258",258,"北京市",2,2,36,2,8,20,4,1,2,NA,6,6,2019,1,1,1,36,2,1,4,0,0,3,20,0,NA,NA,6,6,1,1
"259",259,"北京市",2,2,66,1,3,6,NA,1,NA,"11",6,NA,2019,1,1,1,66,3,NA,NA,0,1,1,6,0,"11","0",6,NA,1,NA
"260",260,"北京市",2,1,54,1,5,8,3,1,5,"11",5,4,2019,1,1,1,54,3,0,3,1,1,2,8,0,"11","0",5,4,1,0
"261",261,"北京市",2,3,45,1,9,18,5,1,2,"10",4,3,2019,1,1,1,45,2,1,5,0,1,4,18,0,"10","0",4,3,0,0
"262",262,"北京市",1,2,70,1,8,12,7,3,2,"2",6,5,2019,1,1,0,70,4,1,7,0,1,3,12,1,"2","1",6,5,1,1
"263",263,"北京市",1,2,72,1,9,17,4,3,2,"6",3,3,2019,1,1,0,72,4,1,4,0,1,4,17,1,"6","1",3,3,0,0
"264",264,"北京市",1,2,47,1,9,15,8,3,2,"2",6,5,2019,1,1,0,47,2,1,8,0,1,4,15,1,"2","1",6,5,1,1
"265",265,"北京市",1,3,34,1,7,10,7,1,2,"8",5,4,2019,1,1,0,34,2,1,7,0,1,3,10,0,"8","0",5,4,1,0
"266",266,"北京市",1,2,29,1,9,12,5,2,1,"8",5,4,2019,1,1,0,29,1,0,5,0,1,4,12,0,"8","0",5,4,1,0
"267",267,"北京市",2,2,77,1,7,12,NA,3,2,"2",5,6,2019,1,1,1,77,4,1,NA,0,1,3,12,1,"2","1",5,6,1,1
"268",268,"北京市",1,1,27,1,7,15,3,2,1,"8",5,5,2019,1,1,0,27,1,0,3,1,1,3,15,0,"8","0",5,5,1,1
"269",269,"北京市",2,2,61,1,9,14,6,1,2,"2",6,5,2019,1,1,1,61,3,1,6,0,1,4,14,0,"2","1",6,5,1,1
"270",270,"北京市",1,2,46,1,10,16,7,3,2,"1",6,5,2019,1,1,0,46,2,1,7,0,1,4,16,1,"1","1",6,5,1,1
"271",271,"北京市",1,1,67,1,0,7,6,1,2,"10",6,6,2019,1,1,0,67,3,1,6,1,1,0,7,0,"10","0",6,6,1,1
"272",272,"北京市",1,2,28,1,7,13,NA,3,2,"11",6,5,2019,1,1,0,28,1,1,NA,0,1,3,13,1,"11","0",6,5,1,1
"273",273,"北京市",1,3,63,1,9,15,7,3,2,"1",5,4,2019,1,1,0,63,3,1,7,0,1,4,15,1,"1","1",5,4,1,0
"274",274,"北京市",2,2,36,2,10,18,8,1,2,"5",5,3,2019,1,1,1,36,2,1,8,0,0,4,18,0,"5","0",5,3,1,0
"275",275,"北京市",1,2,50,1,9,16,7,3,2,"1",5,4,2019,1,1,0,50,3,1,7,0,1,4,16,1,"1","1",5,4,1,0
"276",276,"北京市",2,2,82,1,9,NA,8,3,2,"11",6,NA,2019,1,1,1,82,4,1,8,0,1,4,NA,1,"11","0",6,NA,1,NA
"277",277,"北京市",2,3,42,1,7,12,3,1,1,"11",4,5,2019,1,1,1,42,2,0,3,0,1,3,12,0,"11","0",4,5,0,1
"278",278,"北京市",1,5,79,1,9,16,6,3,2,"11",5,4,2019,1,1,0,79,4,1,6,NA,1,4,16,1,"11","0",5,4,1,0
"279",279,"北京市",1,2,69,1,9,13,3,3,2,"1",3,3,2019,1,1,0,69,3,1,3,0,1,4,13,1,"1","1",3,3,0,0
"280",280,"北京市",2,2,71,1,5,9,5,3,2,"2",NA,3,2019,1,1,1,71,4,1,5,0,1,2,9,1,"2","1",NA,3,NA,0
"281",281,"北京市",2,2,76,1,5,9,8,3,2,"2",6,4,2019,1,1,1,76,4,1,8,0,1,2,9,1,"2","1",6,4,1,0
"282",282,"北京市",1,2,22,1,9,16,8,2,1,"11",5,4,2019,1,1,0,22,1,0,8,0,1,4,16,0,"11","0",5,4,1,0
"283",283,"北京市",1,2,82,1,5,10,5,3,2,"6",6,6,2019,1,1,0,82,4,1,5,0,1,2,10,1,"6","1",6,6,1,1
"284",284,"北京市",2,2,57,1,9,13,2,1,4,"9",3,4,2019,1,1,1,57,3,0,2,0,1,4,13,0,"9","1",3,4,0,0
"285",285,"北京市",2,2,26,1,10,18,7,3,2,"2",5,5,2019,1,1,1,26,1,1,7,0,1,4,18,1,"2","1",5,5,1,1
"286",286,"北京市",2,2,81,1,7,12,5,3,4,"6",5,4,2019,1,1,1,81,4,0,5,0,1,3,12,1,"6","1",5,4,1,0
"287",287,"北京市",1,1,43,1,7,11,5,3,2,NA,6,3,2019,1,1,0,43,2,1,5,1,1,3,11,1,NA,NA,6,3,1,0
"288",288,"北京市",2,2,70,1,7,12,5,1,2,"6",5,5,2019,1,1,1,70,4,1,5,0,1,3,12,0,"6","1",5,5,1,1
"289",289,"北京市",1,2,60,1,9,4,5,3,2,"1",5,4,2019,1,1,0,60,3,1,5,0,1,4,4,1,"1","1",5,4,1,0
"290",290,"北京市",2,2,29,1,9,20,6,1,1,"5",5,4,2019,1,1,1,29,1,0,6,0,1,4,20,0,"5","0",5,4,1,0
"291",291,"北京市",1,2,73,1,7,12,5,3,2,"2",6,5,2019,1,1,0,73,4,1,5,0,1,3,12,1,"2","1",6,5,1,1
"292",292,"北京市",1,3,41,1,9,16,6,1,2,"10",5,5,2019,1,1,0,41,2,1,6,0,1,4,16,0,"10","0",5,5,1,1
"293",293,"北京市",1,2,85,1,7,15,8,3,5,"2",NA,4,2019,1,1,0,85,4,0,8,0,1,3,15,1,"2","1",NA,4,NA,0
"294",294,"北京市",1,4,37,1,9,16,7,1,2,"10",6,6,2019,1,1,0,37,2,1,7,1,1,4,16,0,"10","0",6,6,1,1
"295",295,"北京市",2,2,71,1,9,NA,NA,NA,2,"6",NA,4,2019,1,1,1,71,4,1,NA,0,1,4,NA,NA,"6","1",NA,4,NA,0
"296",296,"北京市",1,3,36,2,10,18,5,1,2,"5",4,3,2019,1,1,0,36,2,1,5,0,0,4,18,0,"5","0",4,3,0,0
"297",297,"北京市",1,2,42,1,10,6,NA,3,2,"7",5,5,2019,1,1,0,42,2,1,NA,0,1,4,6,1,"7","1",5,5,1,1
"298",298,"北京市",1,2,61,1,5,9,2,1,2,"11",5,3,2019,1,1,0,61,3,1,2,0,1,2,9,0,"11","0",5,3,1,0
"299",299,"北京市",1,3,38,1,9,16,6,1,2,"10",5,4,2019,1,1,0,38,2,1,6,0,1,4,16,0,"10","0",5,4,1,0
"300",300,"北京市",1,2,30,1,9,16,3,1,1,"10",4,3,2019,1,1,0,30,2,0,3,0,1,4,16,0,"10","0",4,3,0,0
"301",301,"北京市",2,2,64,1,5,7,5,1,2,NA,6,NA,2019,1,1,1,64,3,1,5,0,1,2,7,0,NA,NA,6,NA,1,NA
"302",302,"北京市",1,2,40,1,8,12,5,1,2,"10",5,4,2019,1,1,0,40,2,1,5,0,1,3,12,0,"10","0",5,4,1,0
"303",303,"北京市",2,2,69,2,7,12,5,3,2,"2",4,3,2019,1,1,1,69,3,1,5,0,0,3,12,1,"2","1",4,3,0,0
"304",304,"北京市",1,1,70,1,NA,NA,NA,3,2,NA,6,5,2019,1,1,0,70,4,1,NA,1,1,NA,NA,1,NA,NA,6,5,1,1
"305",305,"北京市",2,2,66,1,9,11,5,1,2,"2",4,4,2019,1,1,1,66,3,1,5,0,1,4,11,0,"2","1",4,4,0,0
"306",306,"北京市",1,1,85,1,3,6,1,1,2,"2",NA,NA,2019,1,1,0,85,4,1,1,1,1,1,6,0,"2","1",NA,NA,NA,NA
"307",307,"北京市",1,3,48,1,7,12,5,3,2,"3",6,6,2019,1,1,0,48,2,1,5,0,1,3,12,1,"3","1",6,6,1,1
"308",308,"北京市",1,2,57,2,8,10,6,1,2,NA,6,6,2019,1,1,0,57,3,1,6,0,0,3,10,0,NA,NA,6,6,1,1
"309",309,"北京市",1,1,21,1,7,12,8,1,1,"10",6,5,2019,1,1,0,21,1,0,8,1,1,3,12,0,"10","0",6,5,1,1
"310",310,"北京市",2,2,38,1,10,22,8,3,2,"5",5,5,2019,1,1,1,38,2,1,8,0,1,4,22,1,"5","0",5,5,1,1
"311",311,"北京市",2,2,27,1,9,16,5,1,2,"10",4,4,2019,1,1,1,27,1,1,5,0,1,4,16,0,"10","0",4,4,0,0
"312",312,"北京市",1,1,27,1,9,15,3,2,1,"10",5,5,2019,1,1,0,27,1,0,3,1,1,4,15,0,"10","0",5,5,1,1
"313",313,"北京市",2,2,49,1,9,14,6,1,2,"10",5,5,2019,1,1,1,49,2,1,6,0,1,4,14,0,"10","0",5,5,1,1
"314",314,"北京市",2,2,25,1,9,16,5,2,1,"10",5,5,2019,1,1,1,25,1,0,5,0,1,4,16,0,"10","0",5,5,1,1
"315",315,"北京市",1,3,34,1,9,12,6,1,2,"10",5,4,2019,1,1,0,34,2,1,6,0,1,4,12,0,"10","0",5,4,1,0
"316",316,"北京市",1,2,74,1,9,15,1,1,3,"6",3,2,2019,1,1,0,74,4,0,1,0,1,4,15,0,"6","1",3,2,0,0
"317",317,"北京市",2,2,70,2,5,9,3,1,4,"11",4,4,2019,1,1,1,70,4,0,3,0,0,2,9,0,"11","0",4,4,0,0
"318",318,"北京市",1,2,43,1,7,12,7,3,2,"8",5,5,2019,1,1,0,43,2,1,7,0,1,3,12,1,"8","0",5,5,1,1
"319",319,"北京市",2,2,63,1,7,14,3,1,4,"11",6,4,2019,1,1,1,63,3,0,3,0,1,3,14,0,"11","0",6,4,1,0
"320",320,"北京市",1,2,72,2,5,9,6,3,4,"2",5,3,2019,1,1,0,72,4,0,6,0,0,2,9,1,"2","1",5,3,1,0
"321",321,"北京市",1,1,33,1,8,17,NA,3,2,"7",6,4,2019,1,1,0,33,2,1,NA,1,1,3,17,1,"7","1",6,4,1,0
"322",322,"北京市",2,1,50,2,9,14,8,3,2,"9",NA,NA,2019,1,1,1,50,3,1,8,1,0,4,14,1,"9","1",NA,NA,NA,NA
"323",323,"北京市",2,1,32,1,7,12,6,1,2,"11",6,5,2019,1,1,1,32,2,1,6,1,1,3,12,0,"11","0",6,5,1,1
"324",324,"北京市",1,2,22,2,9,16,8,2,1,"1",6,6,2019,1,1,0,22,1,0,8,0,0,4,16,0,"1","1",6,6,1,1
"325",325,"北京市",2,4,75,2,5,9,6,1,2,"9",NA,NA,2019,1,1,1,75,4,1,6,1,0,2,9,0,"9","1",NA,NA,NA,NA
"326",326,"北京市",1,3,71,2,3,6,4,1,2,"6",6,2,2019,1,1,0,71,4,1,4,0,0,1,6,0,"6","1",6,2,1,0
"327",327,"北京市",1,2,73,2,9,16,8,1,2,"2",6,6,2019,1,1,0,73,4,1,8,0,0,4,16,0,"2","1",6,6,1,1
"328",328,"北京市",1,2,66,1,7,12,7,3,2,"9",4,3,2019,1,1,0,66,3,1,7,0,1,3,12,1,"9","1",4,3,0,0
"329",329,"北京市",1,2,37,2,9,16,5,3,2,NA,6,5,2019,1,1,0,37,2,1,5,0,0,4,16,1,NA,NA,6,5,1,1
"330",330,"北京市",2,1,36,1,9,16,5,1,2,"10",5,5,2019,1,1,1,36,2,1,5,1,1,4,16,0,"10","0",5,5,1,1
"331",331,"北京市",1,3,73,1,3,6,NA,1,2,"8",6,NA,2019,1,1,0,73,4,1,NA,0,1,1,6,0,"8","0",6,NA,1,NA
"332",332,"北京市",1,2,54,1,2,6,5,1,2,NA,6,6,2019,1,1,0,54,3,1,5,0,1,0,6,0,NA,NA,6,6,1,1
"333",333,"北京市",1,3,67,1,5,9,6,1,2,"2",6,6,2019,1,1,0,67,3,1,6,0,1,2,9,0,"2","1",6,6,1,1
"334",334,"北京市",2,1,28,1,9,15,3,1,2,"10",6,4,2019,1,1,1,28,1,1,3,1,1,4,15,0,"10","0",6,4,1,0
"335",335,"北京市",2,1,38,1,7,12,5,1,2,"8",NA,NA,2019,1,1,1,38,2,1,5,1,1,3,12,0,"8","0",NA,NA,NA,NA
"336",336,"北京市",2,1,47,1,5,9,2,1,2,"10",NA,4,2019,1,1,1,47,2,1,2,1,1,2,9,0,"10","0",NA,4,NA,0
"337",337,"北京市",2,3,30,1,9,12,6,2,2,"4",5,3,2019,1,1,1,30,2,1,6,0,1,4,12,0,"4","0",5,3,1,0
"338",338,"北京市",1,1,24,1,9,15,5,1,1,"10",6,4,2019,1,1,0,24,1,0,5,1,1,4,15,0,"10","0",6,4,1,0
"339",339,"北京市",2,2,67,1,7,11,9,1,2,"6",NA,NA,2019,1,1,1,67,3,1,9,0,1,3,11,0,"6","1",NA,NA,NA,NA
"340",340,"北京市",2,3,59,1,7,15,6,1,2,"11",6,5,2019,1,1,1,59,3,1,6,0,1,3,15,0,"11","0",6,5,1,1
"341",341,"北京市",2,3,68,1,2,1,5,1,2,NA,6,3,2019,1,1,1,68,3,1,5,0,1,0,1,0,NA,NA,6,3,1,0
"342",342,"北京市",2,3,58,1,5,8,9,1,4,"11",6,5,2019,1,1,1,58,3,0,9,0,1,2,8,0,"11","0",6,5,1,1
"343",343,"北京市",1,1,56,1,2,4,5,1,2,"8",6,4,2019,1,1,0,56,3,1,5,1,1,0,4,0,"8","0",6,4,1,0
"344",344,"北京市",2,1,61,1,5,9,5,1,2,"11",6,6,2019,1,1,1,61,3,1,5,1,1,2,9,0,"11","0",6,6,1,1
"345",345,"北京市",1,2,50,1,7,10,6,1,2,"2",6,2,2019,1,1,0,50,3,1,6,0,1,3,10,0,"2","1",6,2,1,0
"346",346,"北京市",1,2,46,1,7,12,5,1,2,"8",4,4,2019,1,1,0,46,2,1,5,0,1,3,12,0,"8","0",4,4,0,0
"347",347,"北京市",2,3,56,1,7,12,6,1,2,"11",6,6,2019,1,1,1,56,3,1,6,0,1,3,12,0,"11","0",6,6,1,1
"348",348,"北京市",1,2,69,1,5,9,7,3,4,"2",5,5,2019,1,1,0,69,3,0,7,0,1,2,9,1,"2","1",5,5,1,1
"349",349,"北京市",1,2,70,1,9,15,5,1,2,"2",6,5,2019,1,1,0,70,4,1,5,0,1,4,15,0,"2","1",6,5,1,1
"350",350,"北京市",1,3,70,1,3,6,6,1,2,"2",6,6,2019,1,1,0,70,4,1,6,0,1,1,6,0,"2","1",6,6,1,1
"351",351,"北京市",1,2,78,1,7,15,6,3,2,"6",6,6,2019,1,1,0,78,4,1,6,0,1,3,15,1,"6","1",6,6,1,1
"352",352,"北京市",1,2,48,1,7,12,3,1,6,"8",5,3,2019,1,1,0,48,2,0,3,0,1,3,12,0,"8","0",5,3,1,0
"353",353,"北京市",2,2,67,1,9,14,6,3,2,"6",6,6,2019,1,1,1,67,3,1,6,0,1,4,14,1,"6","1",6,6,1,1
"354",354,"北京市",2,1,56,1,7,10,2,3,2,"10",6,4,2019,1,1,1,56,3,1,2,1,1,3,10,1,"10","0",6,4,1,0
"355",355,"北京市",2,2,67,1,7,4,8,3,2,"2",5,5,2019,1,1,1,67,3,1,8,0,1,3,4,1,"2","1",5,5,1,1
"356",356,"北京市",1,2,85,1,4,6,5,3,2,"1",6,4,2019,1,1,0,85,4,1,5,0,1,1,6,1,"1","1",6,4,1,0
"357",357,"北京市",1,2,52,1,9,15,5,1,2,"10",5,4,2019,1,1,0,52,3,1,5,0,1,4,15,0,"10","0",5,4,1,0
"358",358,"北京市",2,2,49,1,5,9,NA,1,2,"2",4,4,2019,1,1,1,49,2,1,NA,0,1,2,9,0,"2","1",4,4,0,0
"359",359,"北京市",1,2,67,1,5,10,3,1,2,"2",6,6,2019,1,1,0,67,3,1,3,0,1,2,10,0,"2","1",6,6,1,1
"360",360,"北京市",1,2,71,1,5,9,NA,3,2,"9",5,5,2019,1,1,0,71,4,1,NA,0,1,2,9,1,"9","1",5,5,1,1
"361",361,"北京市",2,1,34,1,7,11,3,1,2,"2",5,3,2019,1,1,1,34,2,1,3,1,1,3,11,0,"2","1",5,3,1,0
"362",362,"北京市",1,1,45,1,4,7,4,1,2,"10",5,5,2019,1,1,0,45,2,1,4,1,1,1,7,0,"10","0",5,5,1,1
"363",363,"北京市",2,1,39,1,5,9,3,1,2,"8",6,4,2019,1,1,1,39,2,1,3,1,1,2,9,0,"8","0",6,4,1,0
