"","id","PSU","gender","a1","a4","a4a","a5","a8","c15_a","c15b","c15_c","k7","k12","k12a","k13","k3","k5","k26b_a","c6a","c6g","year","wave","time","age","corhort","female","marriage","edu","eduyear","hukouRural","race","party","party_parter","incomeFam","job","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2711",2711,444,2,1975,9,3,1,9,0,3,0,1,1,97,8,5,8,5,1,2,2008,2,0,33,2,1,1,2,9,1,NA,0,0,NA,5,8,0,4,3,1,1
"2712",2712,444,2,1976,99,2,1,9,0,0,0,1,5,8,97,0,0,1,2,2,2008,2,0,32,2,1,1,1,99,1,NA,0,1,NA,0,0,0,3,3,1,1
"2713",2713,444,2,1980,9,3,1,1,0,3,0,1,1,97,8,5,8,5,8,8,2008,2,0,28,1,1,1,2,9,1,1,0,0,NA,5,8,0,NA,NA,NA,NA
"2714",2714,444,1,1974,11,5,5,1,1,0,0,1,1,97,8,7,9,5,1,2,2008,2,0,34,2,0,1,3,11,0,1,1,0,NA,7,9,1,4,3,1,1
"2715",2715,444,1,1947,6,2,1,1,0,3,0,1,1,97,9,0,0,5,1,2,2008,2,0,61,3,0,1,1,6,1,1,0,0,NA,0,0,0,4,3,1,1
"2716",2716,444,1,1956,6,2,1,9,0,0,0,1,1,97,2000,1,0,5,1,1,2008,2,0,52,3,0,1,1,6,1,NA,0,0,2000,1,0,0,4,4,1,1
"2717",2717,444,1,1977,8,3,1,9,0,0,0,1,5,9,97,3,8,5,2,1,2008,2,0,31,2,0,1,2,8,1,NA,0,0,NA,3,8,0,3,4,1,1
"2718",2718,444,1,1976,2,1,1,9,0,0,0,1,1,97,2000,1,0,5,1,1,2008,2,0,32,2,0,1,0,2,1,NA,0,0,2000,1,0,0,4,4,1,1
"2719",2719,444,1,1971,5,2,1,1,0,0,0,1,1,97,4000,1,0,5,2,2,2008,2,0,37,2,0,1,1,5,1,1,0,0,4000,1,0,0,3,3,1,1
"2720",2720,444,2,1950,0,1,1,9,0,0,0,1,1,97,8,1,0,5,8,8,2008,2,0,58,3,1,1,0,0,1,NA,0,0,NA,1,0,0,NA,NA,NA,NA
"2721",2721,444,2,1957,0,1,1,9,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,51,3,1,1,0,0,1,NA,0,0,NA,1,0,0,3,3,1,1
"2722",2722,444,1,1963,7,2,1,1,0,0,0,1,1,97,4000,1,0,5,2,3,2008,2,0,45,2,0,1,1,7,1,1,0,0,4000,1,0,0,3,2,1,0
"2723",2723,444,2,1963,0,1,1,1,0,0,0,1,1,97,9,1,0,5,2,3,2008,2,0,45,2,1,1,0,0,1,1,0,0,NA,1,0,0,3,2,1,0
"2724",2724,444,1,1954,5,1,1,9,0,0,0,1,1,97,9,1,0,5,1,2,2008,2,0,54,3,0,1,0,5,1,NA,0,0,NA,1,0,0,4,3,1,1
"2725",2725,444,1,1954,9,3,1,1,0,0,0,4,1,97,9,1,0,5,1,2,2008,2,0,54,3,0,0,2,9,1,1,0,0,NA,1,0,0,4,3,1,1
"2726",2726,451,1,1980,8,3,1,1,0,0,0,5,1,97,6000,1,0,7,1,8,2008,2,0,28,1,0,0,2,8,1,1,0,NA,6000,1,0,0,4,NA,1,NA
"2727",2727,451,1,1974,9,3,1,1,0,0,0,1,1,97,1000,1,0,5,2,2,2008,2,0,34,2,0,1,2,9,1,1,0,0,1000,1,0,0,3,3,1,1
"2728",2728,451,1,1978,9,3,1,1,0,0,0,1,1,97,3000,1,0,5,1,4,2008,2,0,30,2,0,1,2,9,1,1,0,0,3000,1,0,0,4,1,1,0
"2729",2729,451,2,1940,9,3,5,1,1,3,0,1,5,18000,97,6,2,5,1,8,2008,2,0,68,3,1,1,2,9,0,1,1,0,18000,6,2,1,4,NA,1,NA
"2730",2730,451,2,1970,8,3,1,1,0,0,0,1,5,14000,97,0,0,5,1,4,2008,2,0,38,2,1,1,2,8,1,1,0,0,14000,0,0,0,4,1,1,0
"2731",2731,451,2,1973,9,3,1,1,0,0,0,1,1,97,8,0,0,5,1,1,2008,2,0,35,2,1,1,2,9,1,1,0,0,NA,0,0,0,4,4,1,1
"2732",2732,451,1,1959,8,3,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,49,2,0,1,2,8,1,1,0,0,NA,1,0,0,3,3,1,1
"2733",2733,451,2,1986,8,3,1,1,0,1,0,1,5,9,97,10,6,5,1,3,2008,2,0,22,1,1,1,2,8,1,1,0,0,NA,10,6,1,4,2,1,0
"2734",2734,451,1,1976,5,2,1,1,0,0,0,1,1,97,1000,1,0,5,1,1,2008,2,0,32,2,0,1,1,5,1,1,0,0,1000,1,0,0,4,4,1,1
"2735",2735,451,1,1948,8,3,1,1,0,0,0,1,1,97,8,1,0,5,2,3,2008,2,0,60,3,0,1,2,8,1,1,0,0,NA,1,0,0,3,2,1,0
"2736",2736,451,2,1958,0,1,1,7,0,0,0,1,1,97,3000,1,0,5,1,4,2008,2,0,50,3,1,1,0,0,1,0,0,0,3000,1,0,0,4,1,1,0
"2737",2737,451,1,1972,3,2,1,1,0,0,0,1,1,97,9,1,0,5,2,3,2008,2,0,36,2,0,1,1,3,1,1,0,0,NA,1,0,0,3,2,1,0
"2738",2738,451,1,1979,18,7,5,1,0,0,0,1,1,97,9,1,0,5,1,1,2008,2,0,29,1,0,1,4,18,0,1,0,0,NA,1,0,0,4,4,1,1
"2739",2739,451,1,1958,12,4,1,1,0,3,0,1,1,97,600,1,0,5,1,1,2008,2,0,50,3,0,1,3,12,1,1,0,0,600,1,0,0,4,4,1,1
"2740",2740,451,2,1972,5,2,1,7,0,0,0,1,1,97,9,1,0,7,2,8,2008,2,0,36,2,1,1,1,5,1,0,0,NA,NA,1,0,0,3,NA,1,NA
"2741",2741,451,2,1964,12,5,5,1,1,0,0,1,5,17000,97,6,6,5,1,2,2008,2,0,44,2,1,1,3,12,0,1,1,0,17000,6,6,1,4,3,1,1
"2742",2742,451,2,1956,9,3,1,1,0,0,0,1,1,97,8,1,0,5,3,4,2008,2,0,52,3,1,1,2,9,1,1,0,0,NA,1,0,0,2,1,0,0
"2743",2743,451,2,1973,8,3,1,1,0,0,0,1,1,97,4000,0,0,5,1,1,2008,2,0,35,2,1,1,2,8,1,1,0,0,4000,0,0,0,4,4,1,1
"2744",2744,451,2,1987,9,3,1,1,0,3,0,5,1,97,4000,1,0,5,1,8,2008,2,0,21,1,1,0,2,9,1,1,0,0,4000,1,0,0,4,NA,1,NA
"2745",2745,451,2,1986,9,3,1,1,0,0,0,5,1,97,8,0,0,7,1,2,2008,2,0,22,1,1,0,2,9,1,1,0,NA,NA,0,0,0,4,3,1,1
"2746",2746,451,1,1971,6,2,1,7,0,0,0,1,1,97,2000,1,0,5,2,2,2008,2,0,37,2,0,1,1,6,1,0,0,0,2000,1,0,0,3,3,1,1
"2747",2747,451,1,1958,9,3,1,1,0,0,0,1,1,97,8,0,0,5,1,1,2008,2,0,50,3,0,1,2,9,1,1,0,0,NA,0,0,0,4,4,1,1
"2748",2748,451,1,1953,0,1,1,1,0,0,0,1,1,97,5000,1,0,5,8,8,2008,2,0,55,3,0,1,0,0,1,1,0,0,5000,1,0,0,NA,NA,NA,NA
"2749",2749,451,1,1972,6,2,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,36,2,0,1,1,6,1,1,0,0,NA,1,0,0,4,4,1,1
"2750",2750,451,1,1974,6,2,1,1,0,3,0,1,1,97,4000,0,0,5,1,4,2008,2,0,34,2,0,1,1,6,1,1,0,0,4000,0,0,0,4,1,1,0
"2751",2751,451,2,1962,7,3,1,1,0,0,0,1,1,97,5000,1,0,5,1,3,2008,2,0,46,2,1,1,2,7,1,1,0,0,5000,1,0,0,4,2,1,0
"2752",2752,451,2,1946,8,3,1,1,0,0,0,1,1,97,4000,1,0,1,1,3,2008,2,0,62,3,1,1,2,8,1,1,0,1,4000,1,0,0,4,2,1,0
"2753",2753,451,2,1978,9,3,1,1,0,0,0,1,1,97,3000,1,0,5,1,2,2008,2,0,30,2,1,1,2,9,1,1,0,0,3000,1,0,0,4,3,1,1
"2754",2754,451,1,1955,6,2,1,1,0,0,0,1,1,97,8,0,0,5,1,2,2008,2,0,53,3,0,1,1,6,1,1,0,0,NA,0,0,0,4,3,1,1
"2755",2755,451,1,1978,9,3,1,1,0,1,0,1,1,97,8,0,0,5,1,2,2008,2,0,30,2,0,1,2,9,1,1,0,0,NA,0,0,0,4,3,1,1
"2756",2756,451,2,1955,6,2,1,1,0,0,0,1,1,97,8,0,0,5,1,2,2008,2,0,53,3,1,1,1,6,1,1,0,0,NA,0,0,0,4,3,1,1
"2757",2757,451,2,1978,9,3,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,30,2,1,1,2,9,1,1,0,0,NA,1,0,0,3,3,1,1
"2758",2758,451,1,1981,9,3,1,1,0,0,0,5,1,97,8,1,0,5,1,2,2008,2,0,27,1,0,0,2,9,1,1,0,0,NA,1,0,0,4,3,1,1
"2759",2759,451,1,1956,10,3,1,1,1,3,0,1,1,97,9,6,1,5,1,1,2008,2,0,52,3,0,1,2,10,1,1,1,0,NA,6,1,1,4,4,1,1
"2760",2760,451,2,1968,5,2,1,1,0,0,0,1,1,97,9,1,0,5,1,3,2008,2,0,40,2,1,1,1,5,1,1,0,0,NA,1,0,0,4,2,1,0
"2761",2761,451,2,1972,10,3,1,1,0,0,0,1,1,97,2000,1,0,5,1,2,2008,2,0,36,2,1,1,2,10,1,1,0,0,2000,1,0,0,4,3,1,1
"2762",2762,451,1,1945,5,2,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,63,3,0,1,1,5,1,1,0,0,NA,1,0,0,4,4,1,1
"2763",2763,451,1,1968,9,3,1,1,0,0,0,1,1,97,8,1,0,5,1,4,2008,2,0,40,2,0,1,2,9,1,1,0,0,NA,1,0,0,4,1,1,0
"2764",2764,451,1,1963,11,4,1,1,0,0,0,1,1,97,8,1,0,5,1,3,2008,2,0,45,2,0,1,3,11,1,1,0,0,NA,1,0,0,4,2,1,0
"2765",2765,451,1,1967,5,2,1,1,0,0,0,1,1,97,8,1,0,5,2,3,2008,2,0,41,2,0,1,1,5,1,1,0,0,NA,1,0,0,3,2,1,0
"2766",2766,451,1,1987,9,3,1,1,0,0,0,5,1,97,8,1,0,5,2,2,2008,2,0,21,1,0,0,2,9,1,1,0,0,NA,1,0,0,3,3,1,1
"2767",2767,451,1,1974,4,1,1,1,0,0,0,1,1,97,8,1,0,5,1,3,2008,2,0,34,2,0,1,0,4,1,1,0,0,NA,1,0,0,4,2,1,0
"2768",2768,451,1,1973,9,3,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,35,2,0,1,2,9,1,1,0,0,NA,1,0,0,3,3,1,1
"2769",2769,451,1,1966,9,3,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,42,2,0,1,2,9,1,1,0,0,NA,1,0,0,4,4,1,1
"2770",2770,451,2,1979,9,3,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,29,1,1,1,2,9,1,1,0,0,NA,1,0,0,4,4,1,1
"2771",2771,451,2,1970,6,2,1,1,0,0,0,1,1,97,8,0,0,5,1,1,2008,2,0,38,2,1,1,1,6,1,1,0,0,NA,0,0,0,4,4,1,1
"2772",2772,451,2,1958,5,2,1,1,0,0,0,2,1,97,8,1,0,5,1,1,2008,2,0,50,3,1,0,1,5,1,1,0,0,NA,1,0,0,4,4,1,1
"2773",2773,451,1,1962,5,2,1,1,0,0,0,1,1,97,8,1,0,1,1,1,2008,2,0,46,2,0,1,1,5,1,1,0,1,NA,1,0,0,4,4,1,1
"2774",2774,451,1,1976,9,3,1,1,0,0,0,1,1,97,2000,1,0,5,2,3,2008,2,0,32,2,0,1,2,9,1,1,0,0,2000,1,0,0,3,2,1,0
"2775",2775,451,2,1968,9,2,1,1,0,0,0,1,1,97,8,1,0,5,1,4,2008,2,0,40,2,1,1,1,9,1,1,0,0,NA,1,0,0,4,1,1,0
"2776",2776,451,1,1972,5,2,1,1,0,0,0,1,1,97,8,1,0,5,1,4,2008,2,0,36,2,0,1,1,5,1,1,0,0,NA,1,0,0,4,1,1,0
"2777",2777,451,1,1962,11,4,1,1,0,0,0,1,1,97,5000,1,0,5,1,3,2008,2,0,46,2,0,1,3,11,1,1,0,0,5000,1,0,0,4,2,1,0
"2778",2778,451,2,1968,5,2,1,1,0,0,0,1,1,97,8,1,0,5,1,3,2008,2,0,40,2,1,1,1,5,1,1,0,0,NA,1,0,0,4,2,1,0
"2779",2779,451,2,1960,3,1,1,1,0,0,0,1,1,97,8,1,0,5,1,3,2008,2,0,48,2,1,1,0,3,1,1,0,0,NA,1,0,0,4,2,1,0
"2780",2780,451,1,1960,8,3,1,1,0,0,0,1,1,97,8,1,0,5,1,2,2008,2,0,48,2,0,1,2,8,1,1,0,0,NA,1,0,0,4,3,1,1
"2781",2781,451,2,1958,8,3,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,50,3,1,1,2,8,1,1,0,0,NA,1,0,0,4,4,1,1
"2782",2782,451,2,1966,5,2,1,1,0,0,0,1,1,97,8,1,0,5,3,2,2008,2,0,42,2,1,1,1,5,1,1,0,0,NA,1,0,0,2,3,0,1
"2783",2783,452,1,1964,9,3,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,44,2,0,1,2,9,1,1,0,0,NA,1,0,0,3,3,1,1
"2784",2784,452,1,1972,8,3,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,36,2,0,1,2,8,1,1,0,0,NA,1,0,0,4,4,1,1
"2785",2785,452,1,1977,12,3,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,31,2,0,1,2,12,1,1,0,0,NA,1,0,0,4,4,1,1
"2786",2786,452,1,1950,12,3,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,58,3,0,1,2,12,1,1,0,0,NA,1,0,0,3,3,1,1
"2787",2787,452,1,1952,12,3,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,56,3,0,1,2,12,1,1,0,0,NA,1,0,0,3,3,1,1
"2788",2788,452,2,1958,12,3,1,1,0,0,0,1,5,9,97,1,0,5,2,2,2008,2,0,50,3,1,1,2,12,1,1,0,0,NA,1,0,0,3,3,1,1
"2789",2789,452,2,1958,6,2,1,1,0,0,0,1,5,8,97,1,0,5,2,3,2008,2,0,50,3,1,1,1,6,1,1,0,0,NA,1,0,0,3,2,1,0
"2790",2790,452,2,1963,12,3,1,1,0,0,0,1,5,9,97,1,0,5,2,2,2008,2,0,45,2,1,1,2,12,1,1,0,0,NA,1,0,0,3,3,1,1
"2791",2791,452,2,1978,6,2,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,30,2,1,1,1,6,1,1,0,0,NA,1,0,0,4,4,1,1
"2792",2792,452,2,1976,6,2,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,32,2,1,1,1,6,1,1,0,0,NA,1,0,0,4,4,1,1
"2793",2793,452,2,1940,2,1,1,1,0,0,0,4,1,97,8,1,0,5,1,2,2008,2,0,68,3,1,0,0,2,1,1,0,0,NA,1,0,0,4,3,1,1
"2794",2794,452,1,1948,8,3,1,1,0,0,0,4,5,8,97,3,8,5,1,1,2008,2,0,60,3,0,0,2,8,1,1,0,0,NA,3,8,0,4,4,1,1
"2795",2795,452,1,1956,8,3,1,9,0,0,0,1,1,97,8,1,0,5,2,3,2008,2,0,52,3,0,1,2,8,1,NA,0,0,NA,1,0,0,3,2,1,0
"2796",2796,452,1,1960,8,3,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,48,2,0,1,2,8,1,1,0,0,NA,1,0,0,4,4,1,1
"2797",2797,452,1,1985,12,4,1,1,0,1,0,5,5,8,97,1,0,5,1,1,2008,2,0,23,1,0,0,3,12,1,1,0,0,NA,1,0,0,4,4,1,1
"2798",2798,452,1,1988,9,3,1,1,0,1,0,5,5,8,97,0,0,5,2,2,2008,2,0,20,1,0,0,2,9,1,1,0,0,NA,0,0,0,3,3,1,1
"2799",2799,452,2,1956,6,2,1,1,0,0,0,1,5,8,97,1,0,7,1,1,2008,2,0,52,3,1,1,1,6,1,1,0,NA,NA,1,0,0,4,4,1,1
"2800",2800,452,2,1981,9,3,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,27,1,1,1,2,9,1,1,0,0,NA,1,0,0,3,3,1,1
"2801",2801,452,2,1971,9,3,1,1,0,0,0,1,5,9,97,1,0,5,1,1,2008,2,0,37,2,1,1,2,9,1,1,0,0,NA,1,0,0,4,4,1,1
